Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Ayrton Lucas,br BRA,DF,24.0,28.4,4,0,0,43,46,0,64,27,39,0,0,0,174,27,20,57.4,Matches
Matheuzinho,br BRA,DF,21.0,23.9,4,0,0,24,13,0,71,26,38,0,1,0,119,22,16,57.9,Matches
Gabriel Barbosa,br BRA,FW,25.0,22.7,11,1,1,10,19,17,34,2,5,1,0,0,53,4,6,40.0,Matches
Pablo,br BRA,DF,30.0,21.6,5,0,0,30,5,1,1,34,18,0,0,0,129,57,22,72.2,Matches
João Gomes,br BRA,MF,20.0,20.9,8,0,0,54,49,0,11,26,51,0,0,0,130,13,18,41.9,Matches
Everton Ribeiro,br BRA,"MF,FW",32.0,19.9,0,0,0,32,62,1,63,19,20,0,0,0,131,11,28,28.2,Matches
Santos,br BRA,GK,31.0,19.0,1,0,0,0,2,0,0,0,0,0,0,0,10,3,0,100.0,Matches
Thiago Maia,br BRA,MF,24.0,17.2,6,0,0,30,6,0,3,24,26,0,0,0,132,21,10,67.7,Matches
David Luiz,br BRA,DF,34.0,15.8,4,0,0,25,5,2,6,13,4,0,0,0,67,27,12,69.2,Matches
Victor Hugo,br BRA,MF,17.0,13.9,1,0,0,7,13,1,14,11,11,0,0,0,61,17,35,32.7,Matches
Giorgian De Arrascaeta,uy URU,MF,27.0,16.4,1,0,0,9,48,2,132,5,23,1,0,0,74,13,17,43.3,Matches
Marinho,br BRA,FW,31.0,15.3,6,1,0,21,72,6,94,7,12,2,0,0,60,3,9,25.0,Matches
Everton Soares,br BRA,"FW,MF",25.0,15.7,0,1,0,16,19,0,47,6,13,0,0,0,67,11,19,36.7,Matches
Hugo Souza,br BRA,GK,23.0,14.3,3,0,0,0,1,0,0,1,1,0,0,0,19,5,1,83.3,Matches
Fabrício Bruno,br BRA,DF,25.0,13.0,4,0,0,8,9,0,2,10,6,0,0,0,61,27,20,57.4,Matches
Pedro,br BRA,FW,24.0,13.0,3,0,0,18,15,4,3,3,3,1,0,0,25,29,16,64.4,Matches
