Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Santos,br BRA,GK,31.0,19.0,14,2,1,1,1,14.3,0.18,1.3,0.07,57,166,34.3,425,104,31.1,32.2,136,25.0,30.2,254,19,7.5,8,0.42,9.4,Matches
Hugo Souza,br BRA,GK,23.0,14.3,17,2,1,2,0,16.9,0.3,-0.1,0.0,28,83,33.7,255,55,24.7,29.7,82,24.4,25.5,151,10,6.6,17,1.19,14.8,Matches
Diego Alves,br BRA,GK,36.0,4.7,8,1,0,1,0,6.7,0.34,-1.3,-0.28,13,18,72.2,75,14,21.3,26.6,28,7.1,19.3,49,3,6.1,1,0.21,14.7,Matches
Squad Total,,,27.2,38.0,39,5,2,4,1,37.9,0.24,-0.1,0.0,98,267,36.7,739,173,28.6,,262,21.4,26.7,454,32,7.0,26,0.68,,
Opponent Total,,,27.4,38.0,60,3,0,11,1,63.7,0.31,4.7,0.12,223,541,41.2,794,147,46.7,38.8,348,48.9,37.6,623,30,4.8,13,0.34,9.4,
