Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Diego Alves,br BRA,GK,35.0,25.3,25,0,0,4,0,28.6,0.29,3.6,0.14,64,146,43.8,447,87,21.3,27.7,157,32.5,28.4,273,3,1.1,14,0.55,15.8,Matches
Hugo Souza,br BRA,GK,22.0,7.7,7,0,0,0,0,7.6,0.26,0.6,0.08,17,43,39.5,153,46,25.5,28.8,37,10.8,16.5,83,8,9.6,4,0.52,12.9,Matches
Gabriel Batista,br BRA,GK,22.0,5.0,4,0,0,0,0,2.6,0.2,-1.4,-0.28,13,34,38.2,103,20,24.3,28.8,35,25.7,24.2,59,1,1.7,6,1.2,19.2,Matches
Squad Total,,,27.4,38.0,36,0,0,4,0,38.8,0.27,2.8,0.07,94,223,42.2,703,153,22.6,,229,27.9,25.9,415,12,2.9,24,0.63,,
Opponent Total,,,26.9,38.0,69,3,1,8,2,69.7,0.3,2.7,0.07,240,581,41.3,886,157,46.7,38.3,330,50.6,39.7,556,20,3.6,24,0.63,11.6,
