Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Léo Moura,br BRA,"DF,MF",35.0,31.1,1,,,,,,,,,1,2,Matches
Wallace Reis,br BRA,DF,26.0,29.2,1,,,,,,,,,0,0,Matches
Márcio Araújo,br BRA,"DF,MF",29.0,28.6,2,,,,,,,,,0,0,Matches
Paulo Victor Vidotti,br BRA,GK,27.0,29.0,0,,,,,,,,,0,0,Matches
Éverton,br BRA,MF,25.0,27.1,4,,,,,,,,,0,0,Matches
Alecsandro,br BRA,FW,32.0,21.4,7,,,,,,,,,1,1,Matches
Héctor Canteros,ar ARG,MF,24.0,22.5,2,,,,,,,,,0,0,Matches
João Paulo,br BRA,DF,27.0,22.6,0,,,,,,,,,0,0,Matches
Víctor Cáceres,py PAR,"DF,MF",28.0,17.9,0,,,,,,,,,0,0,Matches
Luiz Antônio,br BRA,"DF,MF",22.0,17.1,1,,,,,,,,,0,0,Matches
Samir Santos,br BRA,DF,19.0,15.0,1,,,,,,,,,0,0,Matches
Marcelo,br BRA,DF,22.0,16.1,1,,,,,,,,,0,0,Matches
Chicão,br BRA,DF,32.0,16.0,0,,,,,,,,,0,1,Matches
Paulinho,br BRA,"FW,MF",25.0,11.3,2,,,,,,,,,0,0,Matches
Lucas Mugni,ar ARG,MF,22.0,13.9,2,,,,,,,,,1,1,Matches
Gabriel,br BRA,"FW,MF",24.0,11.6,3,,,,,,,,,0,0,Matches
Eduardo da Silva,hr CRO,FW,30.0,9.8,8,,,,,,,,,0,1,Matches
Nixon,br BRA,FW,21.0,9.8,6,,,,,,,,,0,0,Matches
Amaral,br BRA,MF,25.0,8.7,0,,,,,,,,,0,0,Matches
Felipe,br BRA,GK,29.0,8.0,0,,,,,,,,,0,0,Matches
André Santos,br BRA,"DF,MF",30.0,7.7,0,,,,,,,,,0,0,Matches
Anderson Pico,br BRA,DF,25.0,7.5,1,,,,,,,,,0,0,Matches
Recife,br BRA,MF,19.0,4.7,0,,,,,,,,,0,0,Matches
Élton Rodrigues Brandão,br BRA,FW,28.0,5.7,2,,,,,,,,,0,0,Matches
Arthur,br BRA,"FW,MF",21.0,4.5,0,,,,,,,,,0,0,Matches
Negueba,br BRA,"FW,MF",21.0,5.3,0,,,,,,,,,0,0,Matches
Muralha,br BRA,MF,21.0,4.4,0,,,,,,,,,0,0,Matches
Elano,br BRA,MF,32.0,2.5,0,,,,,,,,,0,0,Matches
Leonardo Morais,br BRA,DF,22.0,2.7,0,,,,,,,,,0,0,Matches
Frickson Erazo,ec ECU,DF,25.0,1.1,0,,,,,,,,,0,0,Matches
César,br BRA,GK,22.0,0.6,0,,,,,,,,,0,0,Matches
Hernane,br BRA,FW,27.0,0.5,0,,,,,,,,,0,0,Matches
Igor Sartori,br BRA,FW,21.0,1.4,0,,,,,,,,,0,0,Matches
Mattheus Oliveira,br BRA,"FW,MF",19.0,0.5,0,,,,,,,,,0,0,Matches
Fernando,br BRA,DF,20.0,0.5,0,,,,,,,,,0,0,Matches
Daniel,br BRA,GK,18.0,0.4,0,,,,,,,,,0,0,Matches
Squad Total,,,27.0,38.0,44,,,,,,,,,3,6,
Opponent Total,,,26.2,38.0,47,,,,,,,,,5,7,
