Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Alex Muralha,br BRA,GK,26.0,33,33,2970,33.0,32,0.97,121,91,75.2,17,10,6,13,39.4,2,2,0,0,0.0,Matches
Paulo Victor Vidotti,br BRA,GK,29.0,5,5,450,5.0,3,0.6,22,20,90.9,3,1,1,3,60.0,1,1,0,0,0.0,Matches
Squad Total,,,27.0,38,38,3420,38.0,35,0.92,143,111,77.6,20,11,7,16,42.1,3,3,0,0,0.0,
Opponent Total,,,26.9,38,38,3420,38.0,52,1.37,160,114,70.6,7,11,20,8,21.1,7,5,1,1,16.7,
