Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Hugo Souza,br BRA,GK,21.0,22.3,28,2,2,1,1,23.4,0.23,-3.6,-0.16,61,187,32.6,525,112,27.2,31.6,130,33.8,33.2,247,7,2.8,17,0.76,13.8,Matches
Diego Alves,br BRA,GK,34.0,9.3,11,0,0,3,1,9.9,0.3,-0.1,-0.01,26,55,47.3,230,38,20.4,28.9,46,17.4,24.3,105,6,5.7,10,1.08,13.7,Matches
César,br BRA,GK,28.0,3.4,4,0,0,2,0,2.0,0.23,-2.0,-0.58,11,24,45.8,82,15,17.1,26.3,20,50.0,38.4,43,2,4.7,3,0.89,14.6,Matches
Gabriel Batista,br BRA,GK,21.0,3.0,5,1,0,1,0,3.1,0.2,-1.9,-0.63,3,13,23.1,71,10,12.7,26.9,14,28.6,24.4,37,1,2.7,6,2.0,16.1,Matches
Squad Total,,,26.6,38.0,48,3,2,7,2,38.4,0.25,-7.6,-0.2,101,279,36.2,905,175,23.5,,213,31.0,30.8,432,16,3.7,36,0.95,,
Opponent Total,,,26.6,38.0,68,7,0,6,1,72.9,0.31,5.9,0.16,240,630,38.1,837,143,51.5,40.6,329,60.5,44.3,598,19,3.2,26,0.68,12.9,
