Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Willian Arão,br BRA,"MF,DF",28.0,28.7,1890,1820,65,59,0,12,6,6,0,0,0,0,1690,5,12,Matches
Diego Alves,br BRA,GK,35.0,25.3,604,399,205,48,0,0,0,0,0,0,0,0,500,0,0,Matches
Michael,br BRA,"FW,MF",24.0,24.4,784,767,13,2,2,0,78,6,5,1,0,0,538,4,31,Matches
Everton Ribeiro,br BRA,"FW,MF",31.0,19.1,983,911,69,26,6,3,49,8,35,3,9,0,784,3,14,Matches
Bruno Henrique,br BRA,"FW,MF",30.0,21.1,585,567,12,2,5,2,21,9,1,0,0,0,419,6,29,Matches
Filipe Luís,br BRA,DF,35.0,20.5,1736,1495,238,60,0,31,34,176,2,0,2,0,1541,3,23,Matches
Matheuzinho,br BRA,DF,20.0,21.2,1442,1230,209,17,0,16,81,190,2,0,2,0,1180,3,26,Matches
Léo Pereira,br BRA,DF,25.0,18.4,1291,1266,25,23,0,3,2,2,0,0,0,0,1157,0,4,Matches
Rodrigo Caio,br BRA,DF,27.0,18.2,1124,1078,43,42,0,1,0,1,0,0,0,0,1020,3,7,Matches
Diego,br BRA,MF,35.0,15.3,1023,976,43,29,2,3,21,5,8,3,5,0,897,4,5,Matches
Vitinho,br BRA,"MF,FW",27.0,17.7,779,683,91,21,5,5,106,6,63,30,24,1,562,5,28,Matches
Gabriel Barbosa,br BRA,FW,24.0,16.5,503,460,38,3,6,3,12,0,7,0,0,0,404,5,8,Matches
Gustavo Henrique,br BRA,DF,27.0,17.6,975,952,23,21,0,5,0,2,0,0,0,0,858,0,3,Matches
Andreas Pereira,br BRA,MF,25.0,15.4,875,771,102,41,0,17,70,4,51,13,28,0,698,2,14,Matches
Pedro,br BRA,FW,23.0,15.7,281,261,20,0,2,0,5,0,0,0,0,0,211,0,12,Matches
Mauricio Isla,cl CHI,DF,32.0,12.7,776,682,92,2,0,3,29,88,2,0,2,0,665,2,20,Matches
Thiago Maia,br BRA,MF,23.0,13.0,826,787,36,26,1,2,7,9,1,0,0,0,731,3,8,Matches
João Gomes,br BRA,MF,19.0,11.1,636,621,14,13,5,2,11,1,0,0,0,0,539,1,8,Matches
Giorgian De Arrascaeta,uy URU,MF,26.0,10.2,697,630,67,26,12,6,60,2,36,8,22,0,548,0,11,Matches
Bruno Viana,br BRA,DF,25.0,9.7,598,572,26,24,0,5,0,2,0,0,0,0,535,0,1,Matches
Renê,br BRA,DF,28.0,8.8,609,511,96,10,1,4,15,82,4,0,4,0,495,2,12,Matches
Ramon,br BRA,DF,19.0,7.3,389,304,85,6,0,1,26,78,1,0,0,0,287,0,10,Matches
Hugo Souza,br BRA,GK,22.0,7.7,191,144,46,9,0,0,0,0,0,0,0,0,160,1,0,Matches
David Luiz,br BRA,DF,33.0,5.7,295,272,21,20,0,2,2,1,0,0,0,0,255,2,1,Matches
Gabriel Batista,br BRA,GK,22.0,5.0,139,93,45,10,0,1,0,0,0,0,0,0,115,1,0,Matches
Kenedy,br BRA,"FW,MF",24.0,5.4,215,205,10,4,1,3,14,3,3,1,2,0,164,0,10,Matches
Gerson,br BRA,MF,23.0,4.0,226,215,11,10,1,2,3,0,0,0,0,0,211,0,1,Matches
Vitor Gabriel,br BRA,FW,21.0,3.9,48,39,8,0,0,0,2,0,0,0,0,0,25,1,2,Matches
Rodinei,br BRA,"DF,FW",29.0,5.4,354,309,44,3,0,1,24,38,3,0,3,0,294,1,7,Matches
Rodrigo Muniz,br BRA,FW,19.0,3.9,48,44,4,0,0,0,0,0,0,0,0,0,39,0,1,Matches
Lázaro,br BRA,"MF,FW",18.0,1.6,84,77,7,3,1,1,8,0,4,1,2,0,67,0,2,Matches
Robert Piris Da Motta,py PAR,"MF,FW",26.0,1.5,83,77,6,5,0,0,0,1,0,0,0,0,78,0,2,Matches
Gabriel Noga,br BRA,DF,19.0,1.0,54,52,2,2,0,0,1,0,0,0,0,0,50,0,0,Matches
Wesley,br BRA,DF,17.0,1.0,36,33,3,1,0,1,4,2,0,0,0,0,24,0,1,Matches
André Inácio,br BRA,MF,18.0,0.8,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Hugo Moura,br BRA,MF,23.0,1.2,68,64,4,2,0,1,0,2,0,0,0,0,55,0,1,Matches
Max,br BRA,"MF,FW",19.0,0.6,53,51,2,0,0,1,4,1,1,0,1,0,43,0,0,Matches
Matheus França,br BRA,MF,16.0,0.3,16,16,0,0,0,0,3,0,0,0,0,0,12,0,0,Matches
Thiaguinho,br BRA,"MF,FW",19.0,0.2,16,15,1,0,0,0,1,0,1,1,0,0,13,0,0,Matches
Ryan Luka,br BRA,FW,17.0,0.1,6,5,1,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Werton,br BRA,FW,17.0,0.1,6,6,0,0,0,0,1,0,0,0,0,0,3,0,1,Matches
Squad Total,,,27.4,38.0,21355,19471,1827,570,50,137,700,725,230,61,106,1,17882,57,315,
Opponent Total,,,26.9,38.0,14974,13032,1873,594,33,145,533,685,158,63,72,2,11442,69,275,
