Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Willian Arão,br BRA,"DF,MF",23.0,35.9,4,50,13,26.0,1.39,0.36,0.08,0.31,,0,0,Matches
Márcio Araújo,br BRA,"DF,MF",31.0,33.5,0,9,3,33.3,0.27,0.09,0.0,0.0,,0,0,Matches
Alex Muralha,br BRA,GK,26.0,33.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Jorge,br BRA,DF,19.0,31.9,2,30,4,13.3,0.94,0.13,0.07,0.5,,0,0,Matches
Réver,br BRA,DF,31.0,29.0,2,25,6,24.0,0.86,0.21,0.08,0.33,,0,0,Matches
Rafael Vaz,br BRA,DF,27.0,28.0,0,31,8,25.8,1.11,0.29,0.0,0.0,,0,0,Matches
Éverton,br BRA,MF,27.0,23.3,3,34,10,29.4,1.46,0.43,0.09,0.3,,0,0,Matches
Pará,br BRA,"DF,MF",29.0,25.3,0,10,0,0.0,0.4,0.0,0.0,,,0,0,Matches
Paolo Guerrero,pe PER,FW,32.0,20.0,9,59,21,35.6,2.95,1.05,0.15,0.43,,0,0,Matches
Alan Patrick,br BRA,MF,24.0,18.5,4,43,17,39.5,2.33,0.92,0.05,0.12,,2,3,Matches
Diego,br BRA,MF,30.0,16.2,6,39,15,38.5,2.41,0.93,0.13,0.33,,1,1,Matches
Gabriel,br BRA,"FW,MF",26.0,12.3,3,21,7,33.3,1.7,0.57,0.14,0.43,,0,0,Matches
Marcelo Cirino,br BRA,"FW,MF",24.0,13.2,2,29,8,27.6,2.2,0.61,0.07,0.25,,0,0,Matches
Rodinei,br BRA,DF,24.0,12.8,0,8,2,25.0,0.63,0.16,0.0,0.0,,0,0,Matches
Fernandinho,br BRA,"FW,MF",30.0,12.8,3,38,7,18.4,2.98,0.55,0.08,0.43,,0,0,Matches
Felipe Vizeu,br BRA,FW,18.0,8.9,5,20,11,55.0,2.24,1.23,0.25,0.45,,0,0,Matches
Federico Mancuello,ar ARG,"DF,FW",26.0,10.1,3,33,16,48.5,3.25,1.58,0.09,0.19,,0,0,Matches
Juan,br BRA,DF,36.0,7.1,0,4,1,25.0,0.57,0.14,0.0,0.0,,0,0,Matches
Leandro Damião,br BRA,FW,26.0,7.7,3,30,10,33.3,3.9,1.3,0.03,0.1,,2,3,Matches
Léo Duarte,br BRA,DF,19.0,7.0,0,1,1,100.0,0.14,0.14,0.0,0.0,,0,0,Matches
Chiquinho,br BRA,"DF,MF",26.0,5.4,0,3,2,66.7,0.55,0.37,0.0,0.0,,0,0,Matches
Paulo Victor Vidotti,br BRA,GK,29.0,5.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Gustavo Cuellar,co COL,MF,23.0,5.8,0,2,1,50.0,0.34,0.17,0.0,0.0,,0,0,Matches
Ederson,br BRA,MF,30.0,3.4,1,9,4,44.4,2.61,1.16,0.11,0.25,,0,0,Matches
César,br BRA,DF,23.0,2.8,0,1,0,0.0,0.36,0.0,0.0,,,0,0,Matches
Emerson Sheik,qa QAT,FW,37.0,3.7,0,8,1,12.5,2.14,0.27,0.0,0.0,,0,0,Matches
Alejandro Donatti,ar ARG,DF,29.0,1.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Rafael Dumas,br BRA,DF,20.0,0.8,0,1,0,0.0,1.18,0.0,0.0,,,0,0,Matches
Héctor Canteros,ar ARG,MF,26.0,0.7,0,1,0,0.0,1.53,0.0,0.0,,,0,0,Matches
Thiago Santos,br BRA,FW,20.0,0.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Adryan,br BRA,"FW,MF",21.0,0.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,27.0,38.0,50,539,168,31.2,14.18,4.42,0.08,0.27,,5,7,
Opponent Total,,,26.9,38.0,34,475,148,31.2,12.5,3.89,0.07,0.21,,3,3,
