Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-10,16:00,Série A,Matchweek 1,Sun,Away,L,1,2,São Paulo,46,13656,,4-3-2-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2015-05-17,16:00,Série A,Matchweek 2,Sun,Home,D,2,2,Sport Recife,58,34459,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2015-05-24,16:00,Série A,Matchweek 3,Sun,Away,L,1,2,Avaí,56,11868,,4-3-2-1,4-3-1-2,Raphael Claus,Match Report,
2015-05-31,18:30,Série A,Matchweek 4,Sun,Home,L,2,3,Fluminense,66,28663,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-06-03,22:00,Série A,Matchweek 5,Wed,Away,L,0,1,Cruzeiro,48,12071,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-06-06,18:30,Série A,Matchweek 6,Sat,Home,W,1,0,Chapecoense,64,20156,,4-2-3-1,4-3-1-2,Anderson Daronco,Match Report,
2015-06-13,16:30,Série A,Matchweek 7,Sat,Away,W,1,0,Coritiba,48,9603,,4-2-3-1,4-2-2-2,Guilherme Ceretta de Lima,Match Report,
2015-06-20,16:30,Série A,Matchweek 8,Sat,Home,L,0,2,Atlético Mineiro,54,42318,,4-2-3-1,4-1-4-1,Thiago Duarte Peixoto,Match Report,
2015-06-28,18:30,Série A,Matchweek 9,Sun,Away,L,0,1,Vasco da Gama,68,14010,,4-2-3-1,4-4-2,Heber Roberto Lopes,Match Report,
2015-07-01,22:00,Série A,Matchweek 10,Wed,Away,W,1,0,Joinville,38,15731,,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-07-05,18:30,Série A,Matchweek 11,Sun,Home,L,1,2,Figueirense,62,31684,,4-2-3-1,4-4-2,Jailson Macêdo Freitas,Match Report,
2015-07-08,22:00,Série A,Matchweek 12,Wed,Away,W,2,1,Internacional,41,10931,,4-3-2-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-07-12,16:00,Série A,Matchweek 13,Sun,Home,L,0,3,Corinthians,60,26209,,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-07-18,18:30,Série A,Matchweek 14,Sat,Home,W,1,0,Grêmio,40,56927,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-07-26,16:00,Série A,Matchweek 15,Sun,Away,W,1,0,Goiás,56,11450,,4-2-3-1,4-3-1-2,Heber Roberto Lopes,Match Report,
2015-08-02,16:00,Série A,Matchweek 16,Sun,Home,D,2,2,Santos,54,51749,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-08-09,16:00,Série A,Matchweek 17,Sun,Away,L,0,1,Ponte Preta,57,11694,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2015-08-12,19:30,Série A,Matchweek 18,Wed,Home,W,3,2,Ath Paranaense,52,20881,,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-08-16,11:00,Série A,Matchweek 19,Sun,Away,L,2,4,Palmeiras,58,37739,,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2015-08-23,16:00,Série A,Matchweek 20,Sun,Home,W,2,1,São Paulo,44,42954,,4-2-3-1,4-3-3,Anderson Daronco,Match Report,
2015-08-30,16:00,Série A,Matchweek 21,Sun,Away,W,1,0,Sport Recife,59,34939,,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2015-09-02,21:00,Série A,Matchweek 22,Wed,Home,W,3,0,Avaí,56,22825,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Away,W,3,1,Fluminense,46,55999,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2015-09-10,21:00,Série A,Matchweek 24,Thu,Home,W,2,0,Cruzeiro,46,38539,,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-09-13,16:00,Série A,Matchweek 25,Sun,Away,W,3,1,Chapecoense,51,10800,,4-2-3-1,4-3-2-1,Anderson Daronco,Match Report,
2015-09-17,21:00,Série A,Matchweek 26,Thu,Home,L,0,2,Coritiba,63,67011,,4-2-3-1,4-5-1,Marielson Alves Silva,Match Report,
2015-09-20,16:00,Série A,Matchweek 27,Sun,Away,L,1,4,Atlético Mineiro,51,20203,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2015-09-27,16:00,Série A,Matchweek 28,Sun,Home,L,1,2,Vasco da Gama,51,44361,,4-2-3-1,4-1-2-1-2,Leandro Pedro Vuaden,Match Report,
2015-10-04,11:00,Série A,Matchweek 29,Sun,Home,W,2,0,Joinville,64,52462,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-10-14,21:00,Série A,Matchweek 30,Wed,Away,L,0,3,Figueirense,60,12820,,4-2-3-1,4-4-2,Anderson Daronco,Match Report,
