Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Willian Arão,br BRA,"DF,MF",23.0,35.9,4,0,0,37,37,4,27,66,85,0,0,1,Matches
Márcio Araújo,br BRA,"DF,MF",31.0,33.5,3,1,1,37,45,0,4,97,71,0,0,0,Matches
Alex Muralha,br BRA,GK,26.0,33.0,3,0,0,0,8,0,0,5,2,0,0,0,Matches
Jorge,br BRA,DF,19.0,31.9,5,0,0,42,35,3,80,93,60,0,0,0,Matches
Réver,br BRA,DF,31.0,29.0,3,0,0,24,22,4,0,106,34,0,1,0,Matches
Rafael Vaz,br BRA,DF,27.0,28.0,4,0,0,13,17,0,23,71,30,0,0,0,Matches
Éverton,br BRA,MF,27.0,23.3,6,1,0,45,35,14,101,16,47,0,0,0,Matches
Pará,br BRA,"DF,MF",29.0,25.3,3,0,0,26,28,2,104,36,30,0,0,0,Matches
Paolo Guerrero,pe PER,FW,32.0,20.0,7,0,0,70,51,20,7,6,4,1,0,0,Matches
Alan Patrick,br BRA,MF,24.0,18.5,2,0,0,14,44,2,125,9,17,0,0,0,Matches
Diego,br BRA,MF,30.0,16.2,3,0,0,24,55,5,90,12,29,0,0,0,Matches
Gabriel,br BRA,"FW,MF",26.0,12.3,0,0,0,6,24,2,44,13,19,0,0,0,Matches
Marcelo Cirino,br BRA,"FW,MF",24.0,13.2,2,0,0,17,38,5,36,10,11,0,0,0,Matches
Rodinei,br BRA,DF,24.0,12.8,1,0,0,7,17,1,41,28,21,0,0,0,Matches
Fernandinho,br BRA,"FW,MF",30.0,12.8,3,1,1,32,36,2,35,5,11,0,0,0,Matches
Felipe Vizeu,br BRA,FW,18.0,8.9,0,0,0,13,12,3,5,0,3,1,0,0,Matches
Federico Mancuello,ar ARG,"DF,FW",26.0,10.1,4,1,1,25,10,3,65,6,18,0,0,0,Matches
Juan,br BRA,DF,36.0,7.1,2,0,0,4,5,0,0,17,7,0,1,0,Matches
Leandro Damião,br BRA,FW,26.0,7.7,3,0,0,14,17,1,4,4,4,0,0,0,Matches
Léo Duarte,br BRA,DF,19.0,7.0,2,0,0,4,4,0,0,14,11,0,0,0,Matches
Chiquinho,br BRA,"DF,MF",26.0,5.4,1,0,0,4,4,0,14,13,6,0,0,0,Matches
Paulo Victor Vidotti,br BRA,GK,29.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,Matches
Gustavo Cuellar,co COL,MF,23.0,5.8,0,0,0,11,5,1,0,11,18,0,0,0,Matches
Ederson,br BRA,MF,30.0,3.4,2,0,0,8,13,0,7,1,5,0,0,0,Matches
César,br BRA,DF,23.0,2.8,2,1,0,2,1,0,0,6,3,0,0,0,Matches
Emerson Sheik,qa QAT,FW,37.0,3.7,3,0,0,9,13,1,16,0,3,0,0,0,Matches
Alejandro Donatti,ar ARG,DF,29.0,1.4,0,0,0,1,0,0,0,4,0,0,0,0,Matches
Rafael Dumas,br BRA,DF,20.0,0.8,0,0,0,0,2,0,0,1,1,0,0,0,Matches
Héctor Canteros,ar ARG,MF,26.0,0.7,0,0,0,2,0,0,1,0,2,0,0,0,Matches
Thiago Santos,br BRA,FW,20.0,0.6,0,0,0,0,5,2,0,2,0,0,0,0,Matches
Adryan,br BRA,"FW,MF",21.0,0.4,0,0,0,1,1,0,3,1,0,0,0,0,Matches
Squad Total,,,27.0,38.0,68,5,3,492,585,75,832,653,553,2,2,1,
Opponent Total,,,26.9,38.0,86,6,5,609,457,58,758,586,484,2,6,2,
