Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gerson,br BRA,MF,22.0,31.0,1614,1807,89.3,28938,7219,723,779,92.8,696,756,92.1,168,202,83.2,3,3.4,3.9,-0.4,35,190,40,4,252,Matches
Filipe Luís,br BRA,DF,34.0,30.3,2152,2531,85.0,38528,12702,985,1050,93.8,899,1025,87.7,227,339,67.0,2,5.0,5.4,-3.0,38,275,39,11,280,Matches
Everton Ribeiro,br BRA,"MF,FW",30.0,29.3,1236,1540,80.3,18806,5594,724,798,90.7,406,506,80.2,81,145,55.9,6,7.8,7.8,-1.8,56,121,58,7,222,Matches
Bruno Henrique,br BRA,FW,29.0,28.6,719,942,76.3,10015,1989,454,536,84.7,231,299,77.3,22,41,53.7,7,7.9,5.5,-0.9,40,32,35,4,91,Matches
Willian Arão,br BRA,"MF,DF",27.0,29.2,1723,1897,90.8,33282,11812,628,676,92.9,871,928,93.9,206,249,82.7,1,1.7,1.2,-0.7,14,257,6,0,195,Matches
Mauricio Isla,cl CHI,DF,31.0,26.2,1387,1647,84.2,21970,7438,714,795,89.8,582,674,86.4,78,124,62.9,5,6.3,5.5,-1.3,41,90,53,19,132,Matches
Giorgian De Arrascaeta,uy URU,"MF,FW",25.0,24.5,935,1285,72.8,15610,4900,502,583,86.1,307,424,72.4,103,188,54.8,9,9.8,9.5,-0.8,70,125,54,8,173,Matches
Gustavo Henrique,br BRA,DF,26.0,21.7,1200,1339,89.6,24790,8067,309,341,90.6,749,793,94.5,133,182,73.1,1,0.6,0.6,0.4,1,70,1,0,64,Matches
Hugo Souza,br BRA,GK,21.0,22.3,501,657,76.3,12611,8107,96,97,99.0,272,277,98.2,129,277,46.6,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Gabriel Barbosa,br BRA,FW,23.0,19.5,345,464,74.4,5455,1007,201,242,83.1,107,145,73.8,30,46,65.2,2,2.2,2.0,-0.2,14,37,16,0,48,Matches
Rodrigo Caio,br BRA,DF,26.0,18.7,1014,1115,90.9,19611,6745,332,363,91.5,584,620,94.2,96,119,80.7,0,0.8,0.7,-0.8,4,62,2,0,71,Matches
Pedro,br BRA,FW,22.0,17.7,223,300,74.3,2945,727,147,184,79.9,57,73,78.1,10,10,100.0,2,3.5,2.8,-1.5,19,13,19,2,34,Matches
Diego,br BRA,MF,34.0,14.0,838,961,87.2,14848,4478,368,401,91.8,384,427,89.9,79,105,75.2,3,1.3,1.9,1.7,21,144,17,2,144,Matches
Thiago Maia,br BRA,MF,22.0,11.8,682,788,86.5,12242,3868,312,346,90.2,284,317,89.6,75,101,74.3,1,0.8,1.0,0.2,13,108,10,0,99,Matches
Natan,br BRA,DF,18.0,12.6,695,769,90.4,13838,4929,200,219,91.3,409,428,95.6,79,107,73.8,0,0.2,0.3,-0.2,2,59,2,0,54,Matches
Léo Pereira,br BRA,DF,24.0,10.9,710,804,88.3,13052,4791,257,274,93.8,403,434,92.9,47,83,56.6,0,0.0,0.1,0.0,2,46,0,0,58,Matches
Diego Alves,br BRA,GK,34.0,9.3,234,277,84.5,5946,3730,35,35,100.0,129,136,94.9,68,103,66.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Vitinho,br BRA,"MF,FW",26.0,10.6,363,502,72.3,5943,1541,192,231,83.1,120,163,73.6,37,66,56.1,3,1.7,1.5,1.3,19,26,21,5,44,Matches
Renê,br BRA,DF,27.0,7.7,501,615,81.5,8637,3239,230,252,91.3,227,269,84.4,38,71,53.5,1,0.6,0.4,0.4,8,54,10,3,67,Matches
Michael,br BRA,"FW,MF",23.0,5.6,159,223,71.3,2352,693,94,110,85.5,52,82,63.4,7,14,50.0,1,0.9,0.7,0.1,10,4,21,10,20,Matches
João Gomes,br BRA,MF,18.0,5.6,242,280,86.4,3917,928,122,140,87.1,104,114,91.2,14,17,82.4,0,0.1,0.1,-0.1,2,24,0,0,24,Matches
