Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-09-13,18:00,Série A,Matchweek 10,Sun,Away,L,0,2,Ceará,0.7,0.5,62,,Everton Ribeiro,4-2-3-1,4-4-2,Marielson Alves Silva,Match Report,
2020-09-17,19:00,Libertadores,Group stage,Thu,Away,L,0,5,ec Independiente,0.8,1.8,41,,Diego,4-1-4-1,4-3-3,Wilmar Roldán,Match Report,
2020-09-22,17:15,Libertadores,Group stage,Tue,Away,W,2,1,ec Barcelona,1.4,1.6,54,,Everton Ribeiro,4-1-4-1,4-2-3-1,Diego Haro,Match Report,
2020-09-27,16:00,Série A,Matchweek 12,Sun,Away,D,1,1,Palmeiras,1.5,0.9,40,,Giorgian De Arrascaeta,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2020-09-30,21:30,Libertadores,Group stage,Wed,Home,W,4,0,ec Independiente,2.1,1.1,33,,Giorgian De Arrascaeta,4-4-2,4-1-4-1,Fernando Rapallini,Match Report,
2020-10-04,16:00,Série A,Matchweek 13,Sun,Home,W,3,1,Ath Paranaense,2.1,1.0,54,,Giorgian De Arrascaeta,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,
2020-10-07,19:15,Série A,Matchweek 14,Wed,Home,W,3,0,Sport Recife,2.4,0.8,62,,Diego,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2020-10-10,17:00,Série A,Matchweek 15,Sat,Away,W,2,1,Vasco da Gama,0.6,1.3,62,,Diego,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2020-10-13,18:00,Série A,Matchweek 11,Tue,Home,W,2,1,Goiás,3.0,0.3,66,,Willian Arão,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2020-10-15,20:00,Série A,Matchweek 16,Thu,Home,D,1,1,RB Bragantino,2.0,1.0,66,,Diego,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,
2020-10-18,16:00,Série A,Matchweek 17,Sun,Away,W,5,1,Corinthians,2.4,1.0,61,,Everton Ribeiro,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2020-10-21,21:30,Libertadores,Group stage,Wed,Home,W,3,1,co Junior,2.7,1.0,69,,Diego,4-2-3-1,4-2-3-1,Patricio Loustau,Match Report,
2020-10-25,18:15,Série A,Matchweek 18,Sun,Away,D,2,2,Internacional,2.2,1.6,71,,Everton Ribeiro,4-2-3-1,4-2-2-2,Wilton Sampaio,Match Report,
2020-11-01,16:00,Série A,Matchweek 19,Sun,Home,L,1,4,São Paulo,2.6,2.0,54,,Everton Ribeiro,4-2-3-1,4-4-2,Caio Max Augusto Vieira,Match Report,
2020-11-08,18:15,Série A,Matchweek 20,Sun,Away,L,0,4,Atlético Mineiro,1.5,1.4,70,,Everton Ribeiro,4-1-4-1,3-4-3,Savio Pereira,Match Report,
2020-11-14,21:30,Série A,Matchweek 21,Sat,Home,D,1,1,Atl Goianiense,1.9,0.4,65,,Willian Arão,4-4-2,4-2-3-1,Rafael Traci,Match Report,
2020-11-21,19:00,Série A,Matchweek 22,Sat,Home,W,3,1,Coritiba,5.5,0.4,61,,Everton Ribeiro,4-4-2,3-4-3,Ricardo Marques Ribeiro,Match Report,
2020-11-24,21:30,Libertadores,Round of 16,Tue,Away,D,1,1,ar Racing Club,1.0,1.5,54,,Everton Ribeiro,4-2-3-1,5-4-1,Alexis Herrera,Match Report,Leg 1 of 2
2020-12-01,21:30,Libertadores,Round of 16,Tue,Home,D,1 (3),1 (5),ar Racing Club,2.1,0.7,67,,Everton Ribeiro,4-4-2,3-5-2,Roberto Tobar,Match Report,Leg 2 of 2; Racing Club won; Racing Club won on penalty kicks following extra time
2020-12-05,17:00,Série A,Matchweek 24,Sat,Away,W,1,0,Botafogo (RJ),0.7,1.0,65,,Everton Ribeiro,4-4-2,4-3-3,Anderson Daronco,Match Report,
2020-12-13,16:00,Série A,Matchweek 25,Sun,Home,W,4,1,Santos,3.7,0.6,56,,Diego Alves,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2020-12-20,18:15,Série A,Matchweek 26,Sun,Home,W,4,3,Bahia,2.9,1.1,48,,Everton Ribeiro,4-4-2,4-1-4-1,Flavio Rodrigues De Souza,Match Report,
2020-12-26,19:00,Série A,Matchweek 27,Sat,Away,D,0,0,Fortaleza,2.2,0.5,63,,Everton Ribeiro,4-4-2,4-2-3-1,Rafael Traci,Match Report,
2021-01-06,21:30,Série A,Matchweek 28,Wed,Home,L,1,2,Fluminense,3.1,1.1,71,,Everton Ribeiro,4-4-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2021-01-10,16:00,Série A,Matchweek 29,Sun,Home,L,0,2,Ceará,2.6,0.4,74,,Everton Ribeiro,4-4-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-01-18,20:00,Série A,Matchweek 30,Mon,Away,W,3,0,Goiás,1.4,0.6,59,,Diego,4-4-2,3-5-2,Rodolpho Toski Marques,Match Report,
2021-01-21,19:00,Série A,Matchweek 31,Thu,Home,W,2,0,Palmeiras,1.5,0.9,51,,Diego,4-4-2,4-1-4-1,Savio Pereira,Match Report,
2021-01-24,16:00,Série A,Matchweek 32,Sun,Away,L,1,2,Ath Paranaense,0.9,1.4,59,,Diego,4-4-2,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2021-01-28,20:00,Série A,Matchweek 23,Thu,Away,W,4,2,Grêmio,2.5,0.7,49,,Diego,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-02-01,20:00,Série A,Matchweek 33,Mon,Away,W,3,0,Sport Recife,2.8,0.5,61,,Diego,4-4-2,4-2-3-1,Rafael Traci,Match Report,
2021-02-04,21:00,Série A,Matchweek 34,Thu,Home,W,2,0,Vasco da Gama,1.7,0.8,60,,Diego,4-4-2,4-1-4-1,Raphael Claus,Match Report,
2021-02-07,20:30,Série A,Matchweek 35,Sun,Away,D,1,1,RB Bragantino,2.0,0.9,54,,Everton Ribeiro,4-4-2,4-3-3,Wilton Sampaio,Match Report,
2021-02-14,16:00,Série A,Matchweek 36,Sun,Home,W,2,1,Corinthians,2.0,0.8,66,,Diego,4-4-2,4-2-3-1,Rafael Traci,Match Report,
2021-02-21,16:00,Série A,Matchweek 37,Sun,Home,W,2,1,Internacional,0.9,1.3,59,,Diego,4-4-2,4-1-4-1,Raphael Claus,Match Report,
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,1,2,São Paulo,1.9,0.4,64,,Diego,4-4-2,3-5-2,Rodolpho Toski Marques,Match Report,
