Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Vanderlei,br BRA,GK,32.0,37,37,3330,37.0,32,0.86,157,132,82.2,17,11,9,17,45.9,10,4,3,3,42.9,Matches
João Paulo,br BRA,GK,21.0,1,1,90,1.0,0,0.0,4,4,100.0,0,1,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,27.1,38,38,3420,38.0,32,0.84,161,136,82.6,17,12,9,18,47.4,10,4,3,3,42.9,
Opponent Total,,,26.9,38,38,3420,38.0,42,1.11,149,108,71.8,9,12,17,10,26.3,1,0,1,0,100.0,
