Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Eduardo Sasha,br BRA,FW,26.0,32.9,14,77,36,46.8,2.34,1.09,0.18,0.39,13.5,0,0,0,12.5,12.5,0.16,1.5,1.5,Matches
Lucas Veríssimo,br BRA,DF,23.0,32.0,2,30,8,26.7,0.94,0.25,0.07,0.25,11.8,0,0,0,3.7,3.7,0.12,-1.7,-1.7,Matches
Éverson,br BRA,GK,28.0,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gustavo Henrique,br BRA,DF,25.0,30.6,3,19,7,36.8,0.62,0.23,0.16,0.43,11.6,0,0,0,2.8,2.8,0.15,0.2,0.2,Matches
Diego Pituca,br BRA,MF,26.0,31.0,2,33,12,36.4,1.06,0.39,0.06,0.17,25.5,0,0,0,1.9,1.9,0.06,0.1,0.1,Matches
Yeferson Soteldo,ve VEN,FW,21.0,29.9,9,68,26,38.2,2.28,0.87,0.13,0.35,16.7,3,0,0,7.7,7.7,0.11,1.3,1.3,Matches
Jorge,br BRA,"DF,MF",22.0,28.4,1,36,12,33.3,1.27,0.42,0.03,0.08,22.1,0,0,0,1.8,1.8,0.05,-0.8,-0.8,Matches
Carlos Sánchez,uy URU,MF,34.0,27.0,12,79,24,30.4,2.92,0.89,0.1,0.33,23.6,19,4,6,12.1,7.3,0.09,-0.1,0.7,Matches
Victor Ferraz,br BRA,"DF,MF",31.0,21.7,0,10,4,40.0,0.46,0.18,0.0,0.0,23.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Marinho,br BRA,"FW,MF",28.0,18.8,8,70,25,35.7,3.73,1.33,0.11,0.32,19.6,4,0,0,5.9,5.9,0.08,2.1,2.1,Matches
Felipe Aguilar,co COL,DF,26.0,15.9,0,2,0,0.0,0.13,0.0,0.0,,16.9,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
Alison,br BRA,MF,25.0,16.6,0,9,0,0.0,0.54,0.0,0.0,,30.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Evandro Goebel,br BRA,MF,32.0,12.2,1,11,5,45.5,0.9,0.41,0.09,0.2,18.5,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Jean Mota,br BRA,"MF,FW",25.0,14.1,1,30,10,33.3,2.12,0.71,0.0,0.0,24.3,3,1,1,3.3,2.5,0.08,-2.3,-2.5,Matches
Felipe Jonatan,br BRA,"MF,DF",20.0,12.7,2,21,9,42.9,1.65,0.71,0.1,0.22,19.4,0,0,0,2.0,2.0,0.09,0.0,0.0,Matches
Derlis González,py PAR,"FW,MF",24.0,9.0,1,13,2,15.4,1.45,0.22,0.08,0.5,12.2,0,0,0,3.1,3.1,0.24,-2.1,-2.1,Matches
Pará,br BRA,DF,32.0,9.0,0,1,0,0.0,0.11,0.0,0.0,,35.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jean Lucas,br BRA,MF,20.0,6.9,0,13,6,46.2,1.87,0.86,0.0,0.0,25.3,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Luan Peres Petroni,br BRA,DF,24.0,6.4,0,4,1,25.0,0.62,0.16,0.0,0.0,17.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Vanderlei,br BRA,GK,34.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Tailson,br BRA,FW,19.0,5.6,1,21,6,28.6,3.72,1.06,0.05,0.17,19.4,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
Fernando Uribe,co COL,FW,31.0,4.6,0,10,3,30.0,2.15,0.65,0.0,0.0,8.1,0,0,0,1.4,1.4,0.14,-1.4,-1.4,Matches
Rodrygo,br BRA,FW,18.0,4.0,1,16,6,37.5,4.0,1.5,0.06,0.17,16.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
Luiz Felipe,br BRA,DF,25.0,3.7,0,1,0,0.0,0.27,0.0,0.0,,8.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Christian Cueva,pe PER,"FW,DF",27.0,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jobson,br BRA,MF,23.0,1.4,0,1,0,0.0,0.74,0.0,0.0,,39.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jonathan Copete,co COL,FW,31.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,29.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Lucas Venuto,br BRA,"MF,FW",24.0,0.6,0,1,0,0.0,1.67,0.0,0.0,,21.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Kaio Jorge,br BRA,"FW,MF",17.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sandry,br BRA,MF,16.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.5,38.0,58,577,202,35.0,15.18,5.32,0.09,0.26,19.0,29,5,7,62.1,56.6,0.1,-4.1,-3.6,
Opponent Total,,,27.6,38.0,32,449,132,29.4,11.82,3.47,0.07,0.23,21.1,32,2,3,39.8,37.5,0.09,-7.8,-7.5,
