Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Paulo,br BRA,GK,26.0,37.0,686,962,71.3,17261,12489,159,159,100.0,330,337,97.9,178,442,40.3,0,0.0,0.1,0.0,0,9,2,0,2,Matches
Marcos Leonardo,br BRA,FW,18.0,32.0,278,384,72.4,3915,700,154,198,77.8,87,111,78.4,14,19,73.7,3,3.5,1.8,-0.5,23,17,7,0,39,Matches
Eduardo Gabriel,br BRA,DF,25.0,33.0,1329,1538,86.4,25008,8926,444,480,92.5,764,833,91.7,109,189,57.7,1,0.6,0.2,0.4,4,41,2,0,81,Matches
Rodrigo Fernández,uy URU,MF,26.0,25.7,1058,1275,83.0,20173,6065,412,455,90.5,510,577,88.4,123,194,63.4,0,0.5,1.2,-0.5,9,118,15,2,132,Matches
Vinícius Zanocelo,br BRA,MF,21.0,22.3,767,914,83.9,14283,2984,301,348,86.5,364,407,89.4,86,110,78.2,0,1.4,0.8,-1.4,21,80,7,1,102,Matches
Mádson,br BRA,DF,30.0,23.8,806,1047,77.0,13962,5456,403,452,89.2,306,391,78.3,87,150,58.0,2,1.2,1.4,0.8,25,66,11,9,87,Matches
Felipe Jonatan,br BRA,DF,23.0,23.0,1124,1429,78.7,20301,8149,496,549,90.3,482,569,84.7,129,246,52.4,2,2.0,1.9,0.0,22,117,25,19,131,Matches
Maicon,br BRA,DF,33.0,21.3,850,1043,81.5,19296,8418,215,236,91.1,430,484,88.8,195,300,65.0,2,0.8,0.7,1.2,9,69,12,3,83,Matches
Lucas Braga,br BRA,"FW,MF",25.0,23.1,530,677,78.3,7701,1936,311,363,85.7,179,232,77.2,23,32,71.9,1,1.4,2.5,-0.4,21,35,24,9,65,Matches
Guilherme Camacho,br BRA,MF,31.0,18.1,858,978,87.7,15764,3877,336,372,90.3,412,448,92.0,85,115,73.9,1,0.7,0.8,0.3,12,81,7,2,74,Matches
Ângelo,br BRA,"FW,MF",17.0,17.0,348,522,66.7,5476,2106,171,216,79.2,149,200,74.5,20,53,37.7,7,3.9,3.8,3.1,34,45,34,6,83,Matches
Léo Baptistão,br BRA,"FW,MF",29.0,12.6,219,335,65.4,3479,821,120,149,80.5,71,105,67.6,16,29,55.2,1,2.5,2.1,-1.5,14,21,4,1,26,Matches
Lucas,br BRA,DF,20.0,16.2,666,958,69.5,11420,4775,321,375,85.6,267,368,72.6,67,160,41.9,0,1.8,2.6,-1.8,28,52,14,10,64,Matches
Jhojan Julio,ec ECU,"FW,MF",23.0,9.2,229,293,78.2,3508,677,137,154,89.0,62,84,73.8,20,36,55.6,2,1.4,0.9,0.6,9,17,5,1,19,Matches
Luiz Felipe,br BRA,DF,28.0,10.9,376,448,83.9,7591,2199,111,122,91.0,223,248,89.9,41,71,57.7,1,0.4,0.1,0.6,3,19,0,0,22,Matches
Carlos Sánchez,uy URU,MF,37.0,8.7,251,370,67.8,4475,1688,113,142,79.6,93,125,74.4,36,79,45.6,1,0.8,0.9,0.2,19,27,3,0,40,Matches
Nathan,br BRA,DF,20.0,6.9,297,352,84.4,4453,1445,168,184,91.3,103,122,84.4,16,24,66.7,0,0.4,0.5,-0.4,4,15,5,4,15,Matches
Yeferson Soteldo,ve VEN,"FW,MF",24.0,6.3,164,234,70.1,2600,597,94,112,83.9,57,77,74.0,11,27,40.7,1,1.7,2.2,-0.7,18,7,12,6,20,Matches
Gabriel Carabajal,ar ARG,"MF,FW",30.0,5.5,171,229,74.7,2997,790,77,88,87.5,63,83,75.9,20,42,47.6,0,0.3,0.4,-0.3,7,18,0,0,20,Matches
Lucas Barbosa,br BRA,"FW,MF",20.0,8.6,185,285,64.9,3184,939,88,130,67.7,67,89,75.3,20,33,60.6,1,1.1,1.7,-0.1,6,14,9,0,32,Matches
Emiliano Velázquez,uy URU,DF,27.0,6.0,300,348,86.2,6373,2161,73,79,92.4,179,197,90.9,47,66,71.2,0,0.0,0.1,0.0,1,34,1,0,26,Matches
Brayan Angulo,ec ECU,"FW,MF",26.0,5.3,85,117,72.6,1160,283,53,70,75.7,21,27,77.8,6,8,75.0,1,0.8,0.3,0.2,5,8,0,0,9,Matches
Auro,br BRA,DF,26.0,4.3,181,220,82.3,2923,1131,91,98,92.9,75,88,85.2,11,21,52.4,0,0.3,0.2,-0.3,5,16,3,1,19,Matches
Sandry,br BRA,MF,19.0,7.7,450,535,84.1,9240,2344,139,159,87.4,242,260,93.1,65,105,61.9,1,1.2,1.7,-0.2,13,78,9,3,68,Matches
Luan Vieira,br BRA,"MF,FW",28.0,5.0,229,263,87.1,3557,793,116,127,91.3,86,91,94.5,18,31,58.1,0,0.3,0.4,-0.3,6,25,3,0,30,Matches
Bruno Oliveira,br BRA,"MF,FW",23.0,5.0,196,257,76.3,3741,1136,74,87,85.1,90,106,84.9,28,52,53.8,1,2.1,2.3,-1.1,14,24,10,0,36,Matches
Ricardo Goulart,br BRA,"MF,FW",30.0,4.5,117,154,76.0,1652,389,70,81,86.4,39,50,78.0,2,4,50.0,0,1.1,0.5,-1.1,7,8,6,1,18,Matches
Alex,br BRA,DF,22.0,3.7,142,163,87.1,2531,754,59,64,92.2,74,83,89.2,7,14,50.0,0,0.0,0.0,0.0,0,6,0,0,6,Matches
Ed Carlos,br BRA,MF,20.0,2.9,125,162,77.2,2483,596,53,59,89.8,43,53,81.1,24,39,61.5,1,0.3,0.4,0.7,6,14,3,0,20,Matches
Rwan,br BRA,"FW,MF",20.0,5.2,100,146,68.5,1323,261,66,86,76.7,26,32,81.3,4,12,33.3,1,0.7,0.9,0.3,10,8,6,0,12,Matches
Willian Maranhão,br BRA,MF,26.0,1.8,44,55,80.0,771,133,12,19,63.2,28,29,96.6,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
John,br BRA,GK,25.0,1.0,13,30,43.3,491,438,4,4,100.0,1,1,100.0,7,24,29.2,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Kaiky,br BRA,DF,18.0,1.0,34,40,85.0,691,248,7,8,87.5,22,23,95.7,5,9,55.6,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Vinicius,br BRA,"MF,DF",22.0,0.8,19,30,63.3,328,89,11,14,78.6,8,14,57.1,0,2,0.0,0,0.0,0.0,0.0,1,1,1,0,4,Matches
Gabriel Pirani,br BRA,"FW,MF",19.0,0.5,12,19,63.2,168,46,8,12,66.7,3,5,60.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,2,Matches
Tailson,br BRA,"FW,DF",22.0,0.4,17,23,73.9,374,80,6,10,60.0,8,8,100.0,3,5,60.0,0,0.0,0.0,0.0,0,3,0,0,3,Matches
Marcos Guilherme,br BRA,MF,26.0,0.3,12,15,80.0,188,51,7,9,77.8,4,4,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,0,0,2,Matches
Miguel Terceros,bo BOL,FW,17.0,0.3,19,20,95.0,270,14,10,11,90.9,7,7,100.0,1,1,100.0,0,0.0,0.1,0.0,1,0,1,1,0,Matches
Weslley Patati,br BRA,FW,18.0,0.2,3,6,50.0,63,18,1,3,33.3,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Derick Fernando,br BRA,DF,19.0,0.2,8,9,88.9,113,51,4,4,100.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,25.4,38.0,13298,16885,78.8,245287,86053,5495,6288,87.4,5979,6973,85.7,1529,2751,55.6,31,33.4,33.7,-2.4,358,1098,242,79,1394,
Opponent Total,,,27.6,38.0,14698,18270,80.4,262381,94414,6627,7433,89.2,6111,7124,85.8,1594,2761,57.7,25,34.9,33.8,-9.9,431,1228,263,96,1484,
