Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Vanderlei,br BRA,GK,32.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,0,1.68,42.0,32.0,10.0,0.27,0.27,Matches
Lucas Veríssimo,br BRA,DF,21.0,34,3060.0,90.0,89.5,34.0,34,90.0,34.0,0,,1,1.65,36.0,28.0,8.0,0.24,-0.26,Matches
Bruno Henrique,br BRA,"FW,MF",26.0,28,2500.0,89.0,73.1,27.8,28,89.0,25.0,0,,0,1.68,32.0,22.0,10.0,0.36,0.36,Matches
David Braz,br BRA,DF,29.0,28,2437.0,87.0,71.3,27.1,28,87.0,24.0,0,,0,1.82,34.0,17.0,17.0,0.63,1.27,Matches
Jean Mota,br BRA,"DF,MF",23.0,30,2312.0,77.0,67.6,25.7,25,87.0,20.0,5,26.0,7,1.77,29.0,23.0,6.0,0.23,-0.09,Matches
Lucas Lima,br BRA,"FW,MF",26.0,25,2093.0,84.0,61.2,23.3,24,85.0,20.0,1,59.0,0,1.48,30.0,23.0,7.0,0.3,0.1,Matches
Jonathan Copete,co COL,"FW,MF",29.0,29,2059.0,71.0,60.2,22.9,24,81.0,10.0,5,24.0,4,1.79,24.0,17.0,7.0,0.31,0.11,Matches
Victor Ferraz,br BRA,"DF,MF",29.0,23,2069.0,90.0,60.5,23.0,23,90.0,22.0,0,,0,1.35,23.0,23.0,0.0,0.0,-0.67,Matches
Ricardo Oliveira,br BRA,FW,36.0,23,1908.0,83.0,55.8,21.2,23,83.0,13.0,0,,0,1.48,25.0,22.0,3.0,0.14,-0.28,Matches
Renato,br BRA,MF,37.0,23,1881.0,82.0,55.0,20.9,22,84.0,15.0,1,26.0,2,1.61,23.0,20.0,3.0,0.14,-0.27,Matches
Alison,br BRA,MF,23.0,26,1830.0,70.0,53.5,20.3,20,84.0,12.0,6,26.0,6,1.85,23.0,17.0,6.0,0.3,0.07,Matches
Kayke Rodrigues,br BRA,FW,28.0,26,1329.0,51.0,38.9,14.8,15,78.0,6.0,11,14.0,10,1.62,17.0,8.0,9.0,0.61,0.57,Matches
Daniel Guedes,br BRA,DF,22.0,16,1214.0,76.0,35.5,13.5,13,89.0,11.0,3,18.0,15,1.88,18.0,11.0,7.0,0.52,0.4,Matches
Zeca,br BRA,DF,22.0,14,1171.0,84.0,34.2,13.0,13,87.0,12.0,1,45.0,0,1.79,14.0,7.0,7.0,0.54,0.42,Matches
