Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Renato,br BRA,MF,36.0,37.3,2,0,0,28,26,2,14,52,51,0,0,0,Matches
Vanderlei,br BRA,GK,31.0,36.9,2,1,0,1,12,0,0,0,3,0,0,0,Matches
Victor Ferraz,br BRA,"DF,MF",28.0,36.3,4,0,0,24,30,5,93,43,49,0,0,0,Matches
Vitor Bueno,br BRA,"FW,MF",21.0,28.3,2,0,0,28,55,4,93,20,39,0,0,0,Matches
Zeca,br BRA,DF,21.0,31.0,9,0,0,39,17,0,40,74,70,0,0,0,Matches
Thiago Maia,br BRA,MF,18.0,30.0,5,0,0,57,29,4,22,61,74,0,1,0,Matches
Luiz Felipe,br BRA,DF,22.0,24.8,7,0,0,22,23,0,3,47,36,1,0,0,Matches
Gustavo Henrique,br BRA,DF,22.0,22.5,7,1,0,21,13,0,0,54,21,0,0,0,Matches
Lucas Lima,br BRA,"FW,MF",25.0,21.8,9,1,1,52,68,9,135,12,31,0,0,0,Matches
Jonathan Copete,co COL,"FW,MF",28.0,22.3,5,0,0,63,39,14,64,21,21,2,0,0,Matches
Ricardo Oliveira,br BRA,FW,35.0,19.2,5,0,0,23,26,24,13,1,2,0,0,0,Matches
David Braz,br BRA,DF,28.0,19.7,3,0,0,17,9,0,0,35,20,0,1,0,Matches
Léo Cittadini,br BRA,MF,21.0,11.4,1,0,0,18,33,1,6,17,23,0,0,0,Matches
Jean Mota,br BRA,"DF,MF",22.0,12.0,3,0,0,11,32,1,84,10,15,0,0,0,Matches
Gabriel Barbosa,br BRA,"FW,MF",19.0,10.1,3,0,0,13,22,14,10,1,5,0,0,0,Matches
Rodrigão,br BRA,FW,22.0,8.5,0,0,0,5,6,4,6,4,5,0,0,0,Matches
Caju,br BRA,DF,20.0,7.4,1,0,0,10,1,1,16,24,16,0,0,0,Matches
Diederrick Joel,cm CMR,FW,22.0,7.0,0,0,0,11,8,7,4,5,7,1,0,0,Matches
Yuri Oliveira Lima,br BRA,"DF,MF",21.0,6.9,3,0,0,17,13,1,2,4,11,0,1,0,Matches
Paulinho,br BRA,"FW,MF",27.0,6.0,2,0,0,8,11,3,7,4,4,0,0,0,Matches
Fabián Noguera,ar ARG,DF,22.0,3.4,1,0,0,8,3,1,0,3,2,0,0,0,Matches
Emiliano Vecchio,ar ARG,MF,27.0,2.2,1,0,0,2,4,0,3,5,2,1,0,0,Matches
Rafael Longuine,br BRA,"FW,MF",25.0,2.0,1,0,0,4,6,1,2,1,2,0,0,0,Matches
Ronaldo Mendes,br BRA,MF,23.0,1.7,1,0,0,4,7,0,4,2,4,0,0,0,Matches
Serginho,cn CHN,"FW,MF",20.0,1.6,0,0,0,2,3,1,0,1,3,0,0,0,Matches
Elano,br BRA,MF,34.0,1.2,2,1,1,2,4,1,6,2,0,0,0,0,Matches
Daniel Guedes,br BRA,DF,21.0,1.2,0,0,0,0,0,1,6,3,1,0,0,0,Matches
Vladimir,br BRA,GK,26.0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matheus Nolasco,br BRA,FW,20.0,0.9,1,0,0,1,4,0,3,2,0,0,0,0,Matches
Diogo Vitor da Cruz,br BRA,FW,18.0,0.4,0,0,0,1,0,1,0,1,0,0,0,0,Matches
Lucas Veríssimo,br BRA,DF,20.0,0.3,0,0,0,0,0,0,0,2,1,0,0,0,Matches
Maxi Rolón,ar ARG,"FW,MF",21.0,0.3,0,0,0,0,1,0,4,0,0,0,0,0,Matches
Walterson,br BRA,"FW,MF",21.0,0.3,0,0,0,2,2,0,1,0,1,0,0,0,Matches
Lucas Crispim,br BRA,"DF,MF",21.0,0.2,0,0,0,0,0,0,1,0,1,0,0,0,Matches
Fernando Medeiros,br BRA,MF,19.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arthur,br BRA,"FW,MF",17.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Edwin Valencia,co COL,"DF,MF",30.0,0.1,0,0,0,0,1,0,0,1,0,0,0,0,Matches
Alison,br BRA,MF,22.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
Squad Total,,,26.1,38.0,80,4,2,494,508,100,642,512,521,5,3,0,
Opponent Total,,,26.5,38.0,76,2,0,547,455,82,880,666,548,2,6,2,
