Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-05-10,18:30,Série A,Matchweek 1,Sun,Away,D,1,1,Avaí,49,7677,,4-2-3-1,4-3-1-2,Dewson Fernando Freitas da Silva,Match Report,
2015-05-17,16:00,Série A,Matchweek 2,Sun,Home,W,1,0,Cruzeiro,45,7246,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-05-24,16:00,Série A,Matchweek 3,Sun,Away,L,0,1,Chapecoense,60,6374,,4-2-3-1,4-3-1-2,Jailson Macêdo Freitas,Match Report,
2015-05-31,11:00,Série A,Matchweek 4,Sun,Home,D,2,2,Sport Recife,59,13553,,4-2-3-1,4-2-3-1,Marcos Andre Gomes da Penha,Match Report,
2015-06-03,21:00,Série A,Matchweek 5,Wed,Away,L,2,3,São Paulo,37,13847,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2015-06-06,18:30,Série A,Matchweek 6,Sat,Home,D,2,2,Ponte Preta,52,6447,,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2015-06-10,19:30,Série A,Matchweek 7,Wed,Away,D,2,2,Atlético Mineiro,39,10536,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-06-20,16:30,Série A,Matchweek 8,Sat,Home,W,1,0,Corinthians,41,7674,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-06-28,18:30,Série A,Matchweek 9,Sun,Away,L,0,1,Internacional,38,22495,,4-2-3-1,4-2-2-2,Dewson Fernando Freitas da Silva,Match Report,
2015-07-02,21:00,Série A,Matchweek 10,Thu,Away,L,1,2,Fluminense,48,11437,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-07-05,16:00,Série A,Matchweek 11,Sun,Home,L,1,3,Grêmio,42,4942,,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,
2015-07-08,19:30,Série A,Matchweek 12,Wed,Away,L,1,4,Goiás,59,1829,,4-2-3-1,4-3-1-2,Anderson Daronco,Match Report,
2015-07-11,18:30,Série A,Matchweek 13,Sat,Home,W,3,0,Figueirense,48,8393,,4-2-3-1,4-4-2,André Luiz de Freitas Castro,Match Report,
2015-07-19,16:00,Série A,Matchweek 14,Sun,Away,L,0,1,Palmeiras,57,38220,,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2015-07-26,11:00,Série A,Matchweek 15,Sun,Home,W,2,0,Joinville,48,12974,,4-2-3-1,4-4-2,Ricardo Marques Ribeiro,Match Report,
2015-08-02,16:00,Série A,Matchweek 16,Sun,Away,D,2,2,Flamengo,46,51749,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-08-08,21:00,Série A,Matchweek 17,Sat,Home,W,3,0,Coritiba,50,12657,,4-2-3-1,4-4-1-1,Igor Junior Benevenuto,Match Report,
2015-08-12,21:00,Série A,Matchweek 18,Wed,Home,W,1,0,Vasco da Gama,53,12038,,4-2-3-1,4-2-3-1,Emerson Luiz Sobral,Match Report,
2015-08-15,18:30,Série A,Matchweek 19,Sat,Away,D,0,0,Ath Paranaense,40,19849,,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2015-08-22,18:30,Série A,Matchweek 20,Sat,Home,W,5,2,Avaí,60,12036,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-08-30,18:30,Série A,Matchweek 21,Sun,Away,W,1,0,Cruzeiro,48,8271,,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2015-09-03,19:30,Série A,Matchweek 22,Thu,Home,W,3,1,Chapecoense,49,8047,,4-2-3-1,4-3-3,Bruno Arleu de Araujo,Match Report,
2015-09-06,18:30,Série A,Matchweek 23,Sun,Away,D,1,1,Sport Recife,44,7308,,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2015-09-09,22:00,Série A,Matchweek 24,Wed,Home,W,3,0,São Paulo,49,5552,,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-09-13,11:00,Série A,Matchweek 25,Sun,Away,L,1,3,Ponte Preta,56,8273,,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2015-09-16,22:00,Série A,Matchweek 26,Wed,Home,W,4,0,Atlético Mineiro,42,6179,,4-2-3-1,4-1-4-1,Heber Roberto Lopes,Match Report,
