Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Felipe Jonatan,br BRA,DF,21.0,33,32,2851.0,31.7,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.2,1.2,3.0,4.3,33.0,110.0,103.0,0.06,0.03,0.09,0.06,0.09,0.04,0.1,0.13,0.04,0.13,Matches
Luan Peres Petroni,br BRA,DF,25.0,29,27,2485.0,27.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.6,1.0,29.0,85.0,7.0,0.0,0.07,0.07,0.0,0.07,0.01,0.02,0.04,0.01,0.04,Matches
Diego Pituca,br BRA,MF,27.0,27,26,2280.0,25.3,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,1.8,1.8,1.9,3.7,36.0,150.0,37.0,0.04,0.12,0.16,0.04,0.16,0.07,0.07,0.14,0.07,0.14,Matches
João Paulo,br BRA,GK,24.0,26,25,2305.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marinho,br BRA,"FW,MF",29.0,27,24,2143.0,23.8,17.0,7.0,24.0,11.0,6.0,6.0,4.0,0.0,11.2,6.5,4.0,10.5,78.0,80.0,165.0,0.71,0.29,1.01,0.46,0.76,0.47,0.17,0.64,0.27,0.44,Matches
Pará,br BRA,DF,33.0,27,24,2126.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.8,1.4,31.0,119.0,107.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
Lucas Braga,br BRA,"FW,MF",23.0,30,24,2064.0,22.9,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,2.4,2.4,2.6,5.0,88.0,45.0,152.0,0.09,0.13,0.22,0.09,0.22,0.11,0.11,0.22,0.11,0.22,Matches
Kaio Jorge,br BRA,FW,18.0,28,23,1893.0,21.0,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,5.4,5.4,1.5,6.9,30.0,38.0,72.0,0.19,0.05,0.24,0.19,0.24,0.26,0.07,0.33,0.26,0.33,Matches
Yeferson Soteldo,ve VEN,"FW,MF",22.0,24,20,1899.0,21.1,4.0,5.0,9.0,2.0,2.0,2.0,8.0,0.0,5.3,3.7,6.0,9.7,88.0,49.0,214.0,0.19,0.24,0.43,0.09,0.33,0.25,0.28,0.54,0.18,0.46,Matches
Alison,br BRA,"MF,DF",26.0,20,18,1513.0,16.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.1,0.1,0.2,0.3,14.0,56.0,6.0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.02,0.0,0.02,Matches
Lucas Veríssimo,br BRA,DF,24.0,16,16,1375.0,15.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.4,1.4,0.5,1.9,16.0,69.0,5.0,0.07,0.07,0.13,0.07,0.13,0.09,0.03,0.12,0.09,0.12,Matches
Arthur,br BRA,"MF,FW",21.0,22,16,1222.0,13.6,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.1,1.3,1.0,2.3,39.0,44.0,92.0,0.15,0.0,0.15,0.07,0.07,0.16,0.07,0.23,0.1,0.17,Matches
Mádson,br BRA,DF,28.0,26,14,1387.0,15.4,5.0,4.0,9.0,4.0,1.0,1.0,2.0,0.0,3.8,3.1,3.4,6.5,23.0,39.0,115.0,0.32,0.26,0.58,0.26,0.52,0.25,0.22,0.47,0.2,0.42,Matches
Jobson,br BRA,MF,24.0,19,14,1150.0,12.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.4,0.4,0.2,0.6,12.0,77.0,21.0,0.16,0.08,0.23,0.16,0.23,0.03,0.02,0.05,0.03,0.05,Matches
Jean Mota,br BRA,MF,26.0,29,14,1107.0,12.3,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.4,2.6,1.7,4.3,22.0,56.0,36.0,0.08,0.08,0.16,0.08,0.16,0.27,0.14,0.41,0.21,0.35,Matches
Sandry,br BRA,MF,17.0,18,12,1103.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3,0.3,0.7,1.0,11.0,75.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches
Laércio,br BRA,DF,26.0,14,12,992.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.8,2.2,13.0,21.0,0.0,0.0,0.09,0.09,0.0,0.09,0.13,0.07,0.2,0.13,0.2,Matches
Luiz Felipe,br BRA,DF,26.0,13,12,898.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches
Carlos Sánchez,uy URU,MF,35.0,12,10,763.0,8.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.8,1.1,1.1,2.2,15.0,49.0,43.0,0.0,0.12,0.12,0.0,0.12,0.22,0.13,0.35,0.13,0.26,Matches
John,br BRA,GK,23.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
