Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
João Paulo,br BRA,GK,25.0,33.0,1198,941,1185,13,0,0,1198,0,0,,0,,606,2570,1497,0,0,0,1,0,517,0,Matches
Marcos Guilherme,br BRA,"FW,MF",25.0,29.9,1372,40,214,658,517,47,1372,43,23,53.5,20,46.5,894,6626,3795,93,84,5,37,15,993,128,Matches
Felipe Jonatan,br BRA,"DF,MF",22.0,28.4,1833,93,467,822,573,19,1833,53,31,58.5,22,41.5,960,4687,2558,49,43,4,37,24,1056,103,Matches
Marinho,br BRA,"FW,MF",30.0,24.7,1031,9,102,383,571,74,1027,92,38,41.3,54,58.7,676,4326,1942,65,53,17,90,45,749,196,Matches
Guilherme Camacho,br BRA,MF,30.0,25.1,1954,74,490,1231,253,7,1954,29,21,72.4,8,27.6,1250,6487,3859,35,43,4,21,11,1411,17,Matches
Lucas Braga,br BRA,"FW,MF",24.0,25.6,1145,28,153,402,619,93,1145,119,68,57.1,51,42.9,810,7414,4021,141,82,43,65,32,861,260,Matches
Luiz Felipe,br BRA,DF,27.0,21.1,1312,187,605,657,55,9,1312,14,13,92.9,1,7.1,741,3703,2384,14,11,0,7,2,821,6,Matches
Gabriel Pirani,br BRA,"MF,FW",18.0,19.8,1030,8,115,410,515,45,1030,76,38,50.0,38,50.0,671,4035,2029,63,54,16,78,42,807,155,Matches
Jean Mota,br BRA,MF,27.0,18.7,1586,57,275,902,427,14,1586,18,10,55.6,8,44.4,988,4688,3045,46,64,4,19,10,1175,47,Matches
Pará,br BRA,DF,34.0,14.2,933,39,235,445,258,4,933,12,6,50.0,6,50.0,488,2268,1270,16,17,0,6,7,535,73,Matches
Danilo Boza,br BRA,DF,22.0,16.2,1026,118,433,567,41,7,1026,7,5,71.4,2,28.6,558,3761,2207,24,14,0,12,5,580,5,Matches
Mádson,br BRA,"DF,MF",29.0,18.5,924,56,234,385,311,51,924,13,4,30.8,9,69.2,391,1690,691,22,15,3,10,2,524,118,Matches
Kaiky,br BRA,DF,17.0,14.8,999,84,390,560,52,6,999,6,4,66.7,2,33.3,620,3702,2371,20,23,0,10,6,670,3,Matches
Vinícius Zanocelo,br BRA,MF,20.0,14.7,818,35,176,504,147,20,818,26,16,61.5,10,38.5,501,2758,1120,20,16,3,19,8,569,27,Matches
Carlos Sánchez,uy URU,"MF,FW",36.0,15.8,987,8,111,426,458,36,984,10,6,60.0,4,40.0,559,2288,1258,30,24,2,27,10,703,124,Matches
Wagner,br BRA,DF,21.0,11.2,711,77,352,350,15,3,711,7,5,71.4,2,28.6,416,2538,1650,15,5,0,7,1,445,2,Matches
Kaio Jorge,br BRA,FW,19.0,9.8,270,6,22,109,141,43,270,10,7,70.0,3,30.0,163,952,471,19,9,6,25,10,212,53,Matches
Emiliano Velázquez,uy URU,DF,26.0,9.1,615,75,290,309,19,7,615,5,5,100.0,0,0.0,323,1474,825,2,2,0,5,5,362,1,Matches
Léo Baptistão,br BRA,FW,28.0,6.0,211,5,12,115,87,11,211,13,6,46.2,7,53.8,114,653,328,14,11,2,8,11,152,26,Matches
Luan Peres Petroni,br BRA,DF,26.0,7.0,558,39,215,298,53,4,558,8,5,62.5,3,37.5,347,2143,1417,12,16,0,6,3,386,1,Matches
Diego Tardelli,br BRA,FW,35.0,6.6,327,2,28,184,122,10,327,17,10,58.8,7,41.2,193,1148,524,15,15,0,24,4,247,32,Matches
Robson,br BRA,DF,20.0,5.3,294,43,142,146,7,1,294,1,1,100.0,0,0.0,168,854,540,6,2,0,0,0,185,2,Matches
Marcos Leonardo,br BRA,FW,17.0,7.1,176,8,18,56,104,32,175,12,7,58.3,5,41.7,105,773,218,10,7,1,19,3,131,44,Matches
Ângelo,br BRA,"FW,MF",16.0,6.5,279,4,28,104,157,22,279,54,28,51.9,26,48.1,205,2528,1004,35,25,13,33,11,205,57,Matches
Alison,br BRA,"MF,DF",27.0,4.7,446,18,132,292,24,2,446,6,5,83.3,1,16.7,294,1506,954,6,2,0,4,3,352,1,Matches
Moraes,br BRA,"DF,MF",23.0,5.1,349,16,93,150,111,8,349,14,8,57.1,6,42.9,193,1123,640,14,7,2,15,3,179,28,Matches
Vinicius,br BRA,"MF,DF",21.0,4.9,151,10,64,88,5,0,151,3,2,66.7,1,33.3,59,308,133,0,2,0,4,4,64,1,Matches
