Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Vanderlei,br BRA,GK,30.0,28,27,2475,27.5,,,0,0.0,,13,6,8,11,40.7,5,5,0,0,0.0,Matches
Vladimir,br BRA,GK,25.0,12,11,945,10.5,,,0,0.0,,3,4,4,2,18.2,0,0,0,0,,Matches
Squad Total,,,25.5,38,38,3420,38.0,0.0,0.0,0,0.0,,16,10,12,13,34.2,5,5,0,0,0.0,
Opponent Total,,,26.5,38,38,3420,38.0,,,0,,,12,10,16,11,28.9,8,4,3,1,42.9,
