Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
João Paulo,br BRA,GK,24.0,25.6,31,6,0,9,0,34.3,0.28,3.3,0.13,69,232,29.7,625,89,26.4,30.3,197,34.0,31.4,366,7,1.9,17,0.66,13.4,Matches
John,br BRA,GK,23.0,9.0,16,3,0,4,0,13.2,0.27,-2.8,-0.31,20,79,25.3,228,40,28.1,31.4,36,41.7,38.0,102,2,2.0,2,0.22,14.3,Matches
Vladimir,br BRA,GK,30.0,3.4,4,1,0,1,0,4.1,0.19,0.1,0.02,7,20,35.0,73,15,17.8,28.3,34,20.6,22.4,62,1,1.6,0,0.0,8.1,Matches
Squad Total,,,24.6,38.0,51,10,0,14,0,51.6,0.27,0.6,0.02,96,331,29.0,887,144,27.2,,306,29.4,28.1,530,10,1.9,19,0.5,,
Opponent Total,,,26.6,38.0,52,11,4,4,3,53.6,0.27,4.6,0.12,161,416,38.7,821,125,34.8,33.3,291,44.7,37.3,571,15,2.6,26,0.68,13.0,
