Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Ricardo Oliveira,br BRA,FW,34.0,32,31,2737.0,30.4,20.0,2.0,22.0,18.0,2.0,6.0,6.0,0.0,0.66,0.07,0.72,0.59,0.66,Matches
Lucas Lima,br BRA,"FW,MF",24.0,31,31,2697.0,30.0,4.0,6.0,10.0,3.0,1.0,1.0,6.0,0.0,0.13,0.2,0.33,0.1,0.3,Matches
David Braz,br BRA,DF,27.0,29,29,2588.0,28.8,2.0,1.0,3.0,2.0,0.0,0.0,8.0,2.0,0.07,0.03,0.1,0.07,0.1,Matches
Victor Ferraz,br BRA,"DF,MF",27.0,29,29,2581.0,28.7,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.03,0.24,0.28,0.03,0.28,Matches
Vanderlei,br BRA,GK,30.0,28,27,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Barbosa,br BRA,"FW,MF",18.0,31,27,2059.0,22.9,10.0,5.0,15.0,9.0,1.0,1.0,4.0,1.0,0.44,0.22,0.66,0.39,0.61,Matches
Renato,br BRA,MF,35.0,25,25,2186.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Geuvânio,br BRA,"FW,MF",22.0,28,25,1969.0,21.9,6.0,2.0,8.0,6.0,0.0,0.0,5.0,1.0,0.27,0.09,0.37,0.27,0.37,Matches
Thiago Maia,br BRA,MF,17.0,28,23,2008.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Zeca,br BRA,DF,20.0,22,22,1980.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Werley,br BRA,DF,26.0,23,22,1952.0,21.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches
