Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
João Paulo,br BRA,GK,24.0,26,25,2305,25.6,31,1.21,105,74,76.2,10,8,7,6,24.0,6,6,0,0,0.0,Matches
John,br BRA,GK,23.0,9,9,810,9.0,16,1.78,41,25,68.3,2,3,4,1,11.1,3,3,0,0,0.0,Matches
Vladimir,br BRA,GK,30.0,4,4,305,3.4,4,1.18,16,12,81.3,2,1,1,0,0.0,1,1,0,0,0.0,Matches
Squad Total,,,24.6,38,38,3420,38.0,51,1.34,162,111,74.7,14,12,12,7,18.4,10,10,0,0,0.0,
Opponent Total,,,26.6,38,38,3417,38.0,52,1.37,160,110,74.4,12,12,14,9,23.7,13,11,1,1,8.3,
