Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Felipe Jonatan,br BRA,DF,21.0,31.7,51,1.61,39,4,2,2,3,1,2,0.06,2,0,0,0,0,0,Matches
Luan Peres Petroni,br BRA,DF,25.0,27.6,18,0.65,17,0,1,0,0,0,3,0.11,2,0,1,0,0,0,Matches
Diego Pituca,br BRA,MF,27.0,25.3,40,1.58,35,0,0,2,3,0,8,0.32,7,0,0,1,0,0,Matches
João Paulo,br BRA,GK,24.0,25.6,3,0.12,2,1,0,0,0,0,1,0.04,0,1,0,0,0,0,Matches
Marinho,br BRA,"FW,MF",29.0,23.8,101,4.24,41,13,15,11,21,0,18,0.76,7,2,1,2,6,0,Matches
Pará,br BRA,DF,33.0,23.6,54,2.28,43,3,5,1,2,0,2,0.08,2,0,0,0,0,0,Matches
Lucas Braga,br BRA,"FW,MF",23.0,22.9,46,2.01,32,0,6,1,6,1,7,0.31,4,0,1,0,2,0,Matches
Kaio Jorge,br BRA,FW,18.0,21.0,49,2.33,30,0,5,4,10,0,2,0.1,1,0,0,0,1,0,Matches
Yeferson Soteldo,ve VEN,"FW,MF",22.0,21.1,85,4.05,57,12,6,2,8,0,13,0.62,11,1,0,0,1,0,Matches
Alison,br BRA,"MF,DF",26.0,16.8,13,0.77,10,1,0,0,1,1,2,0.12,2,0,0,0,0,0,Matches
Lucas Veríssimo,br BRA,DF,24.0,15.3,14,0.92,13,0,0,0,1,0,1,0.07,1,0,0,0,0,0,Matches
Arthur,br BRA,"MF,FW",21.0,13.6,37,2.73,21,9,4,2,0,1,3,0.22,2,0,0,1,0,0,Matches
Mádson,br BRA,DF,28.0,15.4,29,1.88,23,1,0,2,3,0,6,0.39,5,0,0,1,0,0,Matches
Jobson,br BRA,MF,24.0,12.8,28,2.19,20,4,2,0,2,0,6,0.47,5,0,1,0,0,0,Matches
Jean Mota,br BRA,MF,26.0,12.3,28,2.26,20,5,0,1,1,1,2,0.16,1,1,0,0,0,0,Matches
Sandry,br BRA,MF,17.0,12.3,32,2.61,29,1,1,1,0,0,2,0.16,1,0,0,1,0,0,Matches
Laércio,br BRA,DF,26.0,11.0,5,0.45,3,0,0,1,0,1,1,0.09,1,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,26.0,10.0,6,0.6,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Carlos Sánchez,uy URU,MF,35.0,8.5,34,4.02,20,9,0,3,2,0,3,0.35,1,1,0,1,0,0,Matches
John,br BRA,GK,23.0,9.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alex,br BRA,DF,20.0,8.1,1,0.12,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius,br BRA,MF,20.0,7.8,7,0.9,6,0,0,0,1,0,1,0.13,1,0,0,0,0,0,Matches
Marcos Leonardo,br BRA,"FW,MF",16.0,6.3,9,1.42,5,0,0,3,1,0,1,0.16,0,0,0,1,0,0,Matches
Wagner,br BRA,DF,20.0,5.5,2,0.36,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vladimir,br BRA,GK,30.0,3.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ivonei,br BRA,MF,17.0,3.4,8,2.38,4,2,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Raniel,br BRA,FW,23.0,2.7,6,2.25,2,0,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Bruninho,br BRA,FW,20.0,4.8,13,2.72,7,0,1,3,2,0,1,0.21,0,0,0,0,1,0,Matches
Tailson,br BRA,"MF,FW",20.0,4.4,4,0.9,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Nunes,br BRA,MF,21.0,2.3,3,1.3,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Pileggi,br BRA,DF,20.0,1.0,4,4.0,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Lourenço,br BRA,"MF,FW",19.0,4.0,11,2.76,5,3,1,0,1,1,1,0.25,1,0,0,0,0,0,Matches
Ângelo,br BRA,"MF,FW",15.0,1.8,8,4.53,4,0,3,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Pirani,br BRA,FW,17.0,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tim Wellington,br BRA,DF,18.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Renyer,br BRA,FW,16.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Fernando Uribe,co COL,FW,32.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Anderson Ceará,br BRA,FW,20.0,0.3,1,3.75,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Allanzinho,br BRA,MF,19.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Derick Fernando,br BRA,DF,17.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,24.6,38.0,752,19.79,509,68,55,41,72,7,86,2.26,57,6,4,8,11,0,
Opponent Total,,,26.6,38.0,830,21.84,579,75,46,58,62,10,88,2.32,53,6,6,13,8,2,
