Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Vanderlei,br BRA,GK,31.0,37,37,3318,36.9,34,0.92,164,133,81.1,21,5,11,13,35.1,4,3,0,1,0.0,Matches
Vladimir,br BRA,GK,26.0,2,1,99,1.1,1,0.91,4,3,75.0,1,0,0,1,100.0,0,0,0,0,,Matches
Squad Total,,,26.1,38,38,3417,38.0,35,0.92,168,136,81.0,22,5,11,14,36.8,4,3,0,1,0.0,
Opponent Total,,,26.5,38,38,3420,38.0,59,1.55,166,113,68.1,11,5,22,9,23.7,6,6,0,0,0.0,
