Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Marinho,br BRA,"FW,MF",28.0,18.8,368,522,70.5,5457,1198,224,261,85.8,89,134,66.4,33,73,45.2,4,4.0,2.7,0.0,34,14,17,4,33,Matches
Felipe Aguilar,co COL,DF,26.0,15.9,737,832,88.6,14459,4163,224,246,91.1,439,468,93.8,68,97,70.1,0,0.1,0.1,-0.1,2,21,0,0,35,Matches
Alison,br BRA,MF,25.0,16.6,597,724,82.5,10242,3287,277,307,90.2,241,277,87.0,59,94,62.8,1,0.4,0.3,0.6,9,58,4,0,67,Matches
Evandro Goebel,br BRA,MF,32.0,12.2,359,430,83.5,4796,1500,218,243,89.7,105,127,82.7,15,21,71.4,5,3.3,1.7,1.7,27,35,6,2,70,Matches
Jean Mota,br BRA,"MF,FW",25.0,14.1,553,736,75.1,9328,2681,274,305,89.8,194,245,79.2,64,138,46.4,1,2.0,2.4,-1.0,28,60,19,7,82,Matches
Felipe Jonatan,br BRA,"MF,DF",20.0,12.7,341,444,76.8,5429,2118,196,224,87.5,109,143,76.2,28,48,58.3,0,2.2,2.0,-2.2,13,28,11,4,44,Matches
Derlis González,py PAR,"FW,MF",24.0,9.0,196,267,73.4,2710,606,131,147,89.1,51,74,68.9,9,21,42.9,0,0.7,0.5,-0.7,6,6,6,0,16,Matches
Pará,br BRA,DF,32.0,9.0,461,532,86.7,7114,2268,265,282,94.0,157,180,87.2,28,46,60.9,0,0.0,0.2,0.0,2,31,5,0,65,Matches
Jean Lucas,br BRA,MF,20.0,6.9,291,348,83.6,5026,1150,147,162,90.7,109,123,88.6,28,37,75.7,1,1.2,0.8,-0.2,4,17,5,0,33,Matches
Luan Peres Petroni,br BRA,DF,24.0,6.4,295,358,82.4,5164,1649,141,158,89.2,116,131,88.5,35,61,57.4,0,0.0,0.1,0.0,1,18,1,0,19,Matches
Vanderlei,br BRA,GK,34.0,6.0,130,169,76.9,3444,2221,25,25,100.0,58,61,95.1,47,83,56.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Tailson,br BRA,FW,19.0,5.6,131,178,73.6,1831,401,86,99,86.9,31,48,64.6,10,14,71.4,0,0.1,0.6,-0.1,3,11,4,2,16,Matches
Fernando Uribe,co COL,FW,31.0,4.6,61,88,69.3,778,120,38,49,77.6,12,23,52.2,3,3,100.0,0,0.0,0.1,0.0,1,3,1,0,3,Matches
Rodrygo,br BRA,FW,18.0,4.0,117,155,75.5,1726,375,74,80,92.5,27,40,67.5,10,15,66.7,2,1.4,0.6,0.6,7,13,5,1,14,Matches
Luiz Felipe,br BRA,DF,25.0,3.7,190,214,88.8,3612,1109,58,65,89.2,118,126,93.7,13,21,61.9,0,0.0,0.0,0.0,0,2,0,0,8,Matches
Christian Cueva,pe PER,"FW,DF",27.0,1.7,84,102,82.4,1034,183,53,60,88.3,24,30,80.0,1,2,50.0,0,0.1,0.1,-0.1,2,5,2,0,8,Matches
Jobson,br BRA,MF,23.0,1.4,81,93,87.1,1334,278,40,43,93.0,33,34,97.1,6,10,60.0,0,0.0,0.0,0.0,0,9,0,0,7,Matches
Jonathan Copete,co COL,FW,31.0,0.5,14,18,77.8,152,48,13,14,92.9,1,1,100.0,0,0,,0,0.0,0.1,0.0,0,1,1,0,3,Matches
Lucas Venuto,br BRA,"MF,FW",24.0,0.6,23,33,69.7,325,89,15,18,83.3,7,12,58.3,1,2,50.0,0,0.1,0.1,-0.1,2,0,2,0,5,Matches
Kaio Jorge,br BRA,"FW,MF",17.0,0.3,6,7,85.7,48,4,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Sandry,br BRA,MF,16.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,15131,18739,80.7,266817,90731,6961,7797,89.3,6173,7213,85.6,1634,2761,59.2,39,43.4,35.2,-4.4,412,1178,258,56,1695,
Opponent Total,,,27.6,38.0,11113,14752,75.3,195418,77352,5092,5918,86.0,4294,5327,80.6,1254,2492,50.3,22,27.6,23.4,-5.6,324,811,212,66,1164,
