Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Felipe Jonatan,br BRA,DF,21.0,33,2851.0,86.0,83.4,31.7,32,88.0,21.0,1,45.0,1,1.52,48.0,41.0,7.0,0.22,1.17,46.1,45.1,1.0,0.03,1.09,Matches
Luan Peres Petroni,br BRA,DF,25.0,29,2485.0,86.0,72.7,27.6,27,90.0,26.0,2,32.0,1,1.55,40.0,34.0,6.0,0.22,0.7,38.5,39.1,-0.6,-0.02,0.48,Matches
Diego Pituca,br BRA,MF,27.0,27,2280.0,84.0,66.7,25.3,26,86.0,23.0,1,33.0,0,1.56,39.0,32.0,7.0,0.28,0.75,35.2,36.7,-1.5,-0.06,0.28,Matches
João Paulo,br BRA,GK,24.0,26,2305.0,89.0,67.4,25.6,25,90.0,25.0,1,55.0,9,1.58,33.0,31.0,2.0,0.08,0.16,31.9,38.1,-6.2,-0.24,-0.27,Matches
Marinho,br BRA,"FW,MF",29.0,27,2143.0,79.0,62.7,23.8,24,87.0,15.0,3,22.0,0,1.63,40.0,26.0,14.0,0.59,1.5,34.0,33.1,0.9,0.04,0.5,Matches
Pará,br BRA,DF,33.0,27,2126.0,79.0,62.2,23.6,24,86.0,19.0,3,24.0,2,1.59,35.0,28.0,7.0,0.3,0.71,35.2,32.6,2.6,0.11,0.69,Matches
Lucas Braga,br BRA,"FW,MF",23.0,30,2064.0,69.0,60.4,22.9,24,80.0,9.0,6,24.0,2,1.43,35.0,33.0,2.0,0.09,0.15,31.1,34.2,-3.2,-0.14,0.03,Matches
Kaio Jorge,br BRA,FW,18.0,28,1893.0,68.0,55.4,21.0,23,76.0,3.0,5,31.0,1,1.64,31.0,25.0,6.0,0.29,0.58,28.6,28.9,-0.3,-0.01,0.31,Matches
Yeferson Soteldo,ve VEN,"FW,MF",22.0,24,1899.0,79.0,55.5,21.1,20,87.0,12.0,4,38.0,2,1.5,36.0,27.0,9.0,0.43,0.9,31.9,31.3,0.6,0.03,0.4,Matches
Alison,br BRA,"MF,DF",26.0,20,1513.0,76.0,44.2,16.8,18,82.0,9.0,2,21.0,2,1.45,22.0,22.0,0.0,0.0,-0.05,20.4,24.0,-3.6,-0.21,-0.11,Matches
Lucas Veríssimo,br BRA,DF,24.0,16,1375.0,86.0,40.2,15.3,16,86.0,15.0,0,,0,1.31,23.0,24.0,-1.0,-0.07,-0.15,19.9,24.8,-4.9,-0.32,-0.29,Matches
Arthur,br BRA,"MF,FW",21.0,22,1222.0,56.0,35.7,13.6,16,69.0,3.0,6,19.0,13,1.45,13.0,18.0,-5.0,-0.37,-0.61,13.5,20.1,-6.6,-0.49,-0.52,Matches
Mádson,br BRA,DF,28.0,26,1387.0,53.0,40.6,15.4,14,85.0,10.0,12,17.0,8,1.42,18.0,26.0,-8.0,-0.52,-0.92,17.1,23.1,-6.0,-0.39,-0.4,Matches
