Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Ricardo Goulart,br BRA,"MF,FW",30.0,4.5,12,2.69,8,0,0,2,1,1,0,0.0,0,0,0,0,0,0,Matches
Alex,br BRA,DF,22.0,3.7,1,0.27,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Ed Carlos,br BRA,MF,20.0,2.9,8,2.77,7,1,0,0,0,0,2,0.69,2,0,0,0,0,0,Matches
Rwan,br BRA,"FW,MF",20.0,5.2,20,3.87,15,0,2,2,1,0,1,0.19,1,0,0,0,0,0,Matches
Willian Maranhão,br BRA,MF,26.0,1.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
John,br BRA,GK,25.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Kaiky,br BRA,DF,18.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius,br BRA,"MF,DF",22.0,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Pirani,br BRA,"FW,MF",19.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Tailson,br BRA,"FW,DF",22.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Guilherme,br BRA,MF,26.0,0.3,1,3.1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Terceros,bo BOL,FW,17.0,0.3,3,11.25,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Weslley Patati,br BRA,FW,18.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Derick Fernando,br BRA,DF,19.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,25.4,38.0,851,22.39,593,75,71,57,42,13,68,1.79,43,5,5,8,7,0,
Opponent Total,,,27.6,38.0,1032,27.16,747,90,60,63,61,11,67,1.76,53,3,1,6,4,0,
