Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Aranha,br BRA,GK,33.0,33,33,2970,33.0,,,0,0.0,,12,7,14,12,36.4,2,1,0,1,0.0,Matches
Vladimir,br BRA,GK,24.0,6,5,450,5.0,,,0,0.0,,3,1,1,3,60.0,0,0,0,0,,Matches
Squad Total,,,25.4,38,38,3420,38.0,0.0,0.0,0,0.0,,15,8,15,15,39.5,2,1,0,1,0.0,
Opponent Total,,,26.4,38,38,3420,38.0,,,0,,,15,8,15,14,36.8,2,2,0,0,0.0,
