Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Renato,br BRA,MF,36.0,38,38,3361.0,37.3,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.05,0.08,0.13,0.05,0.13,Matches
Vanderlei,br BRA,GK,31.0,37,37,3318.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Victor Ferraz,br BRA,"DF,MF",28.0,37,37,3270.0,36.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches
Vitor Bueno,br BRA,"FW,MF",21.0,33,32,2545.0,28.3,10.0,3.0,13.0,8.0,2.0,2.0,2.0,0.0,0.35,0.11,0.46,0.28,0.39,Matches
Zeca,br BRA,DF,21.0,31,31,2790.0,31.0,3.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Thiago Maia,br BRA,MF,18.0,31,31,2702.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches
Luiz Felipe,br BRA,DF,22.0,26,25,2232.0,24.8,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Gustavo Henrique,br BRA,DF,22.0,24,24,2029.0,22.5,1.0,1.0,2.0,1.0,0.0,0.0,7.0,1.0,0.04,0.04,0.09,0.04,0.09,Matches
Lucas Lima,br BRA,"FW,MF",25.0,25,23,1962.0,21.8,2.0,4.0,6.0,2.0,0.0,0.0,9.0,1.0,0.09,0.18,0.28,0.09,0.28,Matches
Jonathan Copete,co COL,"FW,MF",28.0,25,22,2009.0,22.3,10.0,6.0,16.0,10.0,0.0,0.0,5.0,0.0,0.45,0.27,0.72,0.45,0.72,Matches
Ricardo Oliveira,br BRA,FW,35.0,20,20,1731.0,19.2,11.0,3.0,14.0,8.0,3.0,3.0,5.0,0.0,0.57,0.16,0.73,0.42,0.57,Matches
David Braz,br BRA,DF,28.0,21,19,1773.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Cittadini,br BRA,MF,21.0,16,12,1024.0,11.4,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches
Jean Mota,br BRA,"DF,MF",22.0,23,10,1077.0,12.0,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,0.17,0.42,0.58,0.17,0.58,Matches
Gabriel Barbosa,br BRA,"FW,MF",19.0,11,10,909.0,10.1,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,0.5,0.1,0.59,0.5,0.59,Matches
Rodrigão,br BRA,FW,22.0,15,9,767.0,8.5,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.35,0.23,0.59,0.35,0.59,Matches
Caju,br BRA,DF,20.0,11,7,665.0,7.4,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,0.27,0.0,0.27,Matches
Diederrick Joel,cm CMR,FW,22.0,16,7,626.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.29,0.14,0.43,0.14,0.29,Matches
Yuri Oliveira Lima,br BRA,"DF,MF",21.0,22,5,621.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Paulinho,br BRA,"FW,MF",27.0,11,5,543.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches
Fabián Noguera,ar ARG,DF,22.0,7,4,305.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Emiliano Vecchio,ar ARG,MF,27.0,6,3,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Longuine,br BRA,"FW,MF",25.0,6,2,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronaldo Mendes,br BRA,MF,23.0,4,1,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Serginho,cn CHN,"FW,MF",20.0,5,1,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Elano,br BRA,MF,34.0,7,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
