Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
João Paulo,br BRA,GK,25.0,33.0,3,2,3,0,0,3,3,100.0,0,0,0,0,1,4,26,2,Matches
Marcos Guilherme,br BRA,"FW,MF",25.0,29.9,27,15,15,11,1,17,53,32.1,36,10,1,9,11,38,16,0,Matches
Felipe Jonatan,br BRA,"DF,MF",22.0,28.4,48,26,22,17,9,20,40,50.0,20,23,8,15,53,101,58,0,Matches
Marinho,br BRA,"FW,MF",30.0,24.7,37,23,14,19,4,17,43,39.5,26,20,1,19,8,45,9,0,Matches
Guilherme Camacho,br BRA,MF,30.0,25.1,55,32,20,31,4,33,79,41.8,46,35,13,22,41,96,9,0,Matches
Lucas Braga,br BRA,"FW,MF",24.0,25.6,30,14,12,11,7,15,30,50.0,15,25,1,24,15,45,17,0,Matches
Luiz Felipe,br BRA,DF,27.0,21.1,30,17,21,9,0,15,26,57.7,11,28,16,12,33,63,92,1,Matches
Gabriel Pirani,br BRA,"MF,FW",18.0,19.8,22,11,5,14,3,8,22,36.4,14,12,0,12,4,26,4,1,Matches
Jean Mota,br BRA,MF,27.0,18.7,44,25,16,21,7,21,55,38.2,34,13,3,10,18,62,15,0,Matches
Pará,br BRA,DF,34.0,14.2,12,5,6,4,2,8,14,57.1,6,11,6,5,12,24,25,0,Matches
Danilo Boza,br BRA,DF,22.0,16.2,22,16,18,3,1,12,19,63.2,7,18,12,6,20,42,86,1,Matches
Mádson,br BRA,"DF,MF",29.0,18.5,20,8,9,7,4,12,25,48.0,13,13,3,10,30,50,42,1,Matches
Kaiky,br BRA,DF,17.0,14.8,12,9,12,0,0,7,15,46.7,8,13,8,5,23,35,55,1,Matches
Vinícius Zanocelo,br BRA,MF,20.0,14.7,20,11,8,9,3,10,36,27.8,26,14,5,9,27,47,19,0,Matches
Carlos Sánchez,uy URU,"MF,FW",36.0,15.8,19,11,7,6,6,10,18,55.6,8,4,0,4,7,26,4,0,Matches
Wagner,br BRA,DF,21.0,11.2,11,5,9,2,0,7,7,100.0,0,14,4,10,18,29,37,0,Matches
Kaio Jorge,br BRA,FW,19.0,9.8,1,1,0,0,1,0,7,0.0,7,2,1,1,0,1,5,0,Matches
Emiliano Velázquez,uy URU,DF,26.0,9.1,26,19,11,14,1,19,28,67.9,9,11,8,3,14,40,44,0,Matches
Léo Baptistão,br BRA,FW,28.0,6.0,11,5,2,9,0,3,9,33.3,6,5,1,4,2,13,2,0,Matches
Luan Peres Petroni,br BRA,DF,26.0,7.0,9,6,6,3,0,5,7,71.4,2,10,4,6,7,16,23,0,Matches
Diego Tardelli,br BRA,FW,35.0,6.6,7,3,4,3,0,2,8,25.0,6,3,0,3,0,7,1,0,Matches
Robson,br BRA,DF,20.0,5.3,12,5,9,3,0,7,7,100.0,0,9,5,4,5,17,25,1,Matches
Marcos Leonardo,br BRA,FW,17.0,7.1,4,3,1,1,2,0,5,0.0,5,3,0,3,0,4,7,0,Matches
Ângelo,br BRA,"FW,MF",16.0,6.5,8,2,3,2,3,4,11,36.4,7,8,0,8,2,10,2,0,Matches
Alison,br BRA,"MF,DF",27.0,4.7,7,5,4,3,0,3,9,33.3,6,4,0,4,13,20,4,0,Matches
Moraes,br BRA,"DF,MF",23.0,5.1,9,2,6,2,1,2,9,22.2,7,3,1,2,15,24,11,0,Matches
Vinicius,br BRA,"MF,DF",21.0,4.9,8,4,4,3,1,4,5,80.0,1,7,4,3,8,16,13,0,Matches
John,br BRA,GK,24.0,4.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
Raniel,br BRA,"FW,MF",24.0,4.8,6,2,0,5,1,3,9,33.3,6,3,0,3,5,11,3,0,Matches
Ivonei,br BRA,MF,18.0,1.6,1,1,1,0,0,1,3,33.3,2,0,0,0,3,4,1,0,Matches
Sandry,br BRA,MF,18.0,1.4,8,5,1,5,2,2,4,50.0,2,3,1,2,2,10,0,0,Matches
Jandrei,br BRA,GK,27.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Matías Lacava,ve VEN,FW,18.0,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches
Bruninho,br BRA,"FW,MF",21.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Luiz Henrique,br BRA,"FW,MF",21.0,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Matches
Jobson,br BRA,MF,25.0,0.1,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,Matches
Lucas Venuto,br BRA,DF,26.0,0.1,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,Matches
Kevin Malthus,br BRA,FW,18.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,25.6,38.0,533,293,251,219,63,272,613,44.4,341,324,106,218,399,932,657,8,
Opponent Total,,,27.1,38.0,597,363,307,215,75,304,683,44.5,379,357,117,240,351,948,769,6,
