Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Felipe Jonatan,br BRA,DF,21.0,31.7,60,34,33,18,9,28,58,48.3,30,31,8,23,60,120,61,0,Matches
Luan Peres Petroni,br BRA,DF,25.0,27.6,44,23,26,18,0,10,27,37.0,17,39,23,16,47,91,127,1,Matches
Diego Pituca,br BRA,MF,27.0,25.3,49,26,31,17,1,17,45,37.8,28,27,8,19,25,74,36,0,Matches
João Paulo,br BRA,GK,24.0,25.6,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,15,1,Matches
Marinho,br BRA,"FW,MF",29.0,23.8,27,16,8,14,5,7,32,21.9,25,23,1,22,12,39,4,1,Matches
Pará,br BRA,DF,33.0,23.6,30,18,12,16,2,15,34,44.1,19,15,2,13,35,65,45,0,Matches
Lucas Braga,br BRA,"FW,MF",23.0,22.9,22,17,9,12,1,5,20,25.0,15,21,1,20,13,35,16,0,Matches
Kaio Jorge,br BRA,FW,18.0,21.0,12,7,5,5,2,3,18,16.7,15,9,1,8,4,16,10,0,Matches
Yeferson Soteldo,ve VEN,"FW,MF",22.0,21.1,7,4,2,4,1,2,22,9.1,20,6,0,6,11,18,3,0,Matches
Alison,br BRA,"MF,DF",26.0,16.8,38,29,19,16,3,15,47,31.9,32,22,8,14,21,59,30,0,Matches
Lucas Veríssimo,br BRA,DF,24.0,15.3,22,14,15,7,0,11,15,73.3,4,28,13,15,31,53,81,0,Matches
Arthur,br BRA,"MF,FW",21.0,13.6,10,6,4,4,2,2,19,10.5,17,13,0,13,16,26,3,0,Matches
Mádson,br BRA,DF,28.0,15.4,10,8,5,5,0,4,9,44.4,5,8,6,2,17,27,44,0,Matches
Jobson,br BRA,MF,24.0,12.8,28,13,15,12,1,16,41,39.0,25,14,8,6,27,55,16,2,Matches
Jean Mota,br BRA,MF,26.0,12.3,25,17,13,10,2,12,37,32.4,25,17,2,15,8,33,5,0,Matches
Sandry,br BRA,MF,17.0,12.3,30,17,6,19,5,10,25,40.0,15,10,0,10,7,37,5,0,Matches
Laércio,br BRA,DF,26.0,11.0,16,11,11,5,0,5,12,41.7,7,15,7,8,25,41,42,2,Matches
Luiz Felipe,br BRA,DF,26.0,10.0,9,6,6,2,1,4,13,30.8,9,9,7,2,18,27,38,0,Matches
