Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Aranha,br BRA,GK,33.0,33.0,0,,,,,,,,,0,0,Matches
Arouca,br BRA,"DF,MF",27.0,31.7,1,,,,,,,,,0,0,Matches
Lucas Lima,br BRA,"FW,MF",23.0,31.5,3,,,,,,,,,0,0,Matches
Cicinho,bg BUL,"DF,MF",25.0,31.2,0,,,,,,,,,0,0,Matches
David Braz,br BRA,DF,26.0,29.9,3,,,,,,,,,0,0,Matches
Gabriel Barbosa,br BRA,"FW,MF",17.0,24.2,8,,,,,,,,,1,1,Matches
Alison,br BRA,MF,20.0,20.9,1,,,,,,,,,0,0,Matches
Edu Dracena,br BRA,DF,32.0,19.0,0,,,,,,,,,0,0,Matches
Thiago Ribeiro,br BRA,FW,27.0,16.7,4,,,,,,,,,0,0,Matches
Leandro Damião,br BRA,FW,24.0,16.1,6,,,,,,,,,0,0,Matches
Robinho,br BRA,"FW,MF",30.0,14.0,4,,,,,,,,,0,0,Matches
Eugenio Mena,cl CHI,"DF,MF",25.0,14.6,0,,,,,,,,,0,0,Matches
Geuvânio,br BRA,"FW,MF",21.0,12.7,4,,,,,,,,,0,0,Matches
Caju,br BRA,DF,18.0,10.7,0,,,,,,,,,0,0,Matches
Rildo,br BRA,"FW,MF",24.0,12.5,1,,,,,,,,,0,0,Matches
Neto,br BRA,DF,28.0,9.6,0,,,,,,,,,0,0,Matches
Bruno Uvini,br BRA,DF,22.0,9.6,2,,,,,,,,,0,0,Matches
Zeca,br BRA,DF,19.0,10.7,0,,,,,,,,,0,0,Matches
Souza,br BRA,"DF,MF",25.0,9.9,0,,,,,,,,,0,0,Matches
Alan Santos,br BRA,"DF,MF",22.0,7.9,1,,,,,,,,,0,0,Matches
Renato,br BRA,MF,34.0,8.2,0,,,,,,,,,0,0,Matches
Jubal,br BRA,DF,20.0,7.4,0,,,,,,,,,0,0,Matches
Cícero Santos,br BRA,MF,29.0,6.0,2,,,,,,,,,1,1,Matches
Vladimir,br BRA,GK,24.0,5.0,0,,,,,,,,,0,0,Matches
Victor Ferraz,br BRA,"DF,MF",26.0,3.4,0,,,,,,,,,0,0,Matches
Emerson Palmieri,it ITA,"DF,MF",19.0,2.5,0,,,,,,,,,0,0,Matches
Jorge Eduardo,br BRA,FW,19.0,3.2,0,,,,,,,,,0,0,Matches
Diego Cardoso,br BRA,FW,19.0,2.5,2,,,,,,,,,0,0,Matches
Serginho,cn CHN,"FW,MF",18.0,1.8,0,,,,,,,,,0,0,Matches
Daniel Guedes,br BRA,DF,19.0,1.8,0,,,,,,,,,0,0,Matches
Patito Rodríguez,ar ARG,"FW,MF",23.0,2.1,0,,,,,,,,,0,0,Matches
Stéfano Yuri,br BRA,FW,19.0,1.8,0,,,,,,,,,0,0,Matches
Leandrinho,br BRA,MF,20.0,1.8,0,,,,,,,,,0,0,Matches
Bruno Peres,br BRA,"DF,MF",23.0,1.2,0,,,,,,,,,0,0,Matches
Victor Andrade,br BRA,"FW,MF",18.0,1.0,0,,,,,,,,,0,0,Matches
Giva,br BRA,FW,21.0,0.5,0,,,,,,,,,0,0,Matches
Nailson,br BRA,DF,19.0,0.5,0,,,,,,,,,0,0,Matches
Thiago Maia,br BRA,MF,16.0,0.1,0,,,,,,,,,0,0,Matches
Paulo Ricardo,br BRA,DF,19.0,0.0,0,,,,,,,,,0,0,Matches
Squad Total,,,25.4,38.0,42,,,,,,,,,2,2,
Opponent Total,,,26.4,38.0,34,,,,,,,,,1,2,
