Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Vanderlei,br BRA,GK,32.0,37.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Lucas Veríssimo,br BRA,DF,21.0,34.0,0,22,9,40.9,0.65,0.26,0.0,0.0,,0,0,Matches
Bruno Henrique,br BRA,"FW,MF",26.0,27.8,8,50,24,48.0,1.8,0.86,0.16,0.33,,0,0,Matches
David Braz,br BRA,DF,29.0,27.1,3,13,6,46.2,0.48,0.22,0.23,0.5,,0,0,Matches
Jean Mota,br BRA,"DF,MF",23.0,25.7,1,33,10,30.3,1.28,0.39,0.03,0.1,,0,0,Matches
Lucas Lima,br BRA,"FW,MF",26.0,23.3,1,30,7,23.3,1.29,0.3,0.03,0.14,,0,0,Matches
Jonathan Copete,co COL,"FW,MF",29.0,22.9,7,41,15,36.6,1.79,0.66,0.17,0.47,,0,0,Matches
Victor Ferraz,br BRA,"DF,MF",29.0,23.0,2,12,5,41.7,0.52,0.22,0.17,0.4,,0,0,Matches
Ricardo Oliveira,br BRA,FW,36.0,21.2,8,67,29,43.3,3.16,1.37,0.12,0.28,,0,0,Matches
Renato,br BRA,MF,37.0,20.9,0,10,2,20.0,0.48,0.1,0.0,0.0,,0,0,Matches
Alison,br BRA,MF,23.0,20.3,2,11,3,27.3,0.54,0.15,0.18,0.67,,0,0,Matches
Kayke Rodrigues,br BRA,FW,28.0,14.8,3,38,13,34.2,2.57,0.88,0.08,0.23,,0,1,Matches
Daniel Guedes,br BRA,DF,22.0,13.5,1,3,1,33.3,0.22,0.07,0.33,1.0,,0,0,Matches
Zeca,br BRA,DF,22.0,13.0,0,9,2,22.2,0.69,0.15,0.0,0.0,,0,0,Matches
Thiago Maia,br BRA,MF,19.0,11.1,1,10,2,20.0,0.9,0.18,0.1,0.5,,0,0,Matches
Emiliano Vecchio,ar ARG,MF,28.0,7.8,1,4,1,25.0,0.51,0.13,0.25,1.0,,0,0,Matches
Matheus Jesus,br BRA,MF,19.0,7.3,0,9,2,22.2,1.23,0.27,0.0,0.0,,0,0,Matches
Yuri Oliveira Lima,br BRA,"DF,MF",22.0,7.3,0,2,0,0.0,0.27,0.0,0.0,,,0,0,Matches
Vitor Bueno,br BRA,"FW,MF",22.0,5.7,0,8,1,12.5,1.4,0.17,0.0,0.0,,0,0,Matches
Vladimir Hernández,co COL,"FW,MF",27.0,6.7,1,11,4,36.4,1.64,0.6,0.09,0.25,,0,0,Matches
Arthur,br BRA,"FW,MF",18.0,6.1,2,10,4,40.0,1.63,0.65,0.2,0.5,,0,0,Matches
Fabián Noguera,ar ARG,DF,23.0,5.7,0,6,1,16.7,1.05,0.18,0.0,0.0,,0,0,Matches
Luiz Felipe,br BRA,DF,23.0,6.5,0,1,0,0.0,0.15,0.0,0.0,,,0,0,Matches
Thiago Ribeiro,br BRA,FW,30.0,5.5,0,10,3,30.0,1.81,0.54,0.0,0.0,,0,0,Matches
Leandro Donizete,br BRA,MF,34.0,4.1,0,2,0,0.0,0.49,0.0,0.0,,,0,0,Matches
Léo Cittadini,br BRA,MF,22.0,3.6,0,3,1,33.3,0.84,0.28,0.0,0.0,,0,0,Matches
Caju,br BRA,DF,21.0,3.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Matheus Ribeiro,br BRA,DF,23.0,2.3,0,1,1,100.0,0.44,0.44,0.0,0.0,,0,0,Matches
Serginho,cn CHN,"FW,MF",21.0,2.9,0,4,1,25.0,1.4,0.35,0.0,0.0,,0,0,Matches
Gustavo Henrique,br BRA,DF,23.0,1.3,0,3,2,66.7,2.37,1.58,0.0,0.0,,0,0,Matches
Orinho,br BRA,DF,21.0,1.1,0,4,0,0.0,3.67,0.0,0.0,,,0,0,Matches
João Paulo,br BRA,GK,21.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Rafael Longuine,br BRA,"FW,MF",26.0,1.6,0,3,1,33.3,1.91,0.64,0.0,0.0,,0,0,Matches
Rodrigão,br BRA,FW,23.0,0.6,0,1,0,0.0,1.8,0.0,0.0,,,0,0,Matches
Lucas Crispim,br BRA,"DF,MF",22.0,0.5,0,3,1,33.3,5.74,1.91,0.0,0.0,,0,0,Matches
Yuri Alberto,br BRA,FW,15.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,,0,0,Matches
Nilmar,br BRA,FW,32.0,0.5,0,1,0,0.0,2.2,0.0,0.0,,,0,0,Matches
Emerson,br BRA,DF,18.0,0.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Rodrygo,br BRA,"FW,MF",16.0,0.2,0,1,0,0.0,4.09,0.0,0.0,,,0,0,Matches
Matheus Oliveira Santos,br BRA,"FW,MF",19.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Cléber,br BRA,DF,26.0,0.1,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,27.1,38.0,41,437,151,34.6,11.5,3.97,0.09,0.27,,0,1,
Opponent Total,,,26.9,38.0,31,587,173,29.5,15.45,4.55,0.05,0.16,,4,9,
