Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
João Paulo,br BRA,GK,27.0,35.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,15,1,Matches
Joaquim,br BRA,DF,24.0,30.3,61,45,46,14,1,38,52,73.1,14,39,24,15,45,106,183,1,Matches
Marcos Leonardo,br BRA,FW,19.0,28.8,7,3,1,4,2,2,6,33.3,4,11,5,6,2,9,25,0,Matches
Lucas Lima,br BRA,"MF,FW",32.0,24.5,60,41,19,35,6,26,72,36.1,46,27,4,23,3,63,9,0,Matches
Messias,br BRA,DF,28.0,26.6,23,15,17,5,1,16,21,76.2,5,32,23,9,37,60,163,1,Matches
Rodrigo Fernández,uy URU,MF,27.0,22.4,55,28,25,24,6,36,98,36.7,62,40,11,29,17,72,28,0,Matches
Lucas Braga,br BRA,"DF,FW",26.0,22.1,28,21,18,8,2,16,39,41.0,23,22,4,18,11,39,23,0,Matches
Jean Lucas,br BRA,MF,24.0,20.1,32,22,15,12,5,16,43,37.2,27,16,2,14,14,46,16,1,Matches
Dodi,br BRA,MF,26.0,19.1,43,25,17,24,2,15,34,44.1,19,25,7,18,22,65,28,0,Matches
Stiven Mendoza,co COL,"FW,MF",30.0,18.6,25,13,5,13,7,13,26,50.0,13,20,0,20,11,36,5,0,Matches
Dodô,br BRA,DF,30.0,15.8,20,15,11,7,2,12,23,52.2,11,18,5,13,29,49,44,1,Matches
Yeferson Soteldo,ve VEN,"FW,MF",25.0,17.3,16,9,5,9,2,5,16,31.3,11,10,0,10,6,22,6,0,Matches
Tomás Rincón,ve VEN,MF,35.0,13.2,30,16,7,19,4,13,35,37.1,22,16,1,15,24,54,26,1,Matches
João Othavio Basso,br BRA,DF,26.0,12.8,20,10,14,4,2,11,23,47.8,12,9,6,3,23,43,57,0,Matches
Gabriel Inocêncio,br BRA,DF,28.0,14.2,53,30,30,13,10,29,49,59.2,20,26,8,18,15,68,40,1,Matches
Kevyson,br BRA,DF,18.0,10.8,30,23,18,11,1,13,22,59.1,9,8,3,5,22,52,22,1,Matches
João Lucas,br BRA,DF,24.0,9.0,21,15,9,10,2,11,19,57.9,8,16,3,13,15,36,22,0,Matches
Nonato,br BRA,MF,24.0,7.3,21,15,6,13,2,11,23,47.8,12,14,3,11,14,35,3,0,Matches
Lucas,br BRA,DF,21.0,6.8,14,8,10,4,0,7,20,35.0,13,11,3,8,6,20,20,0,Matches
Nathan,br BRA,DF,21.0,5.5,14,13,10,3,1,10,19,52.6,9,4,0,4,8,22,8,0,Matches
Julio Furch,ar ARG,"FW,MF",33.0,6.8,7,5,2,3,2,1,6,16.7,5,3,0,3,2,9,9,0,Matches
Ângelo,br BRA,"FW,MF",18.0,6.0,10,8,2,5,3,5,10,50.0,5,11,0,11,5,15,1,0,Matches
Alex,br BRA,DF,23.0,5.1,9,7,8,0,1,2,4,50.0,2,3,2,1,8,17,10,0,Matches
Deivid Washington,br BRA,FW,17.0,4.7,4,1,0,1,3,2,8,25.0,6,4,0,4,1,5,3,0,Matches
Guilherme Camacho,br BRA,MF,32.0,5.0,15,9,7,7,1,6,16,37.5,10,14,4,10,5,20,11,0,Matches
Maximiliano Silvera,uy URU,"MF,FW",25.0,5.0,9,7,2,7,0,3,9,33.3,6,9,0,9,1,10,2,0,Matches
Eduardo Gabriel,br BRA,DF,26.0,3.0,1,0,1,0,0,1,1,100.0,0,5,4,1,6,7,20,0,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",21.0,2.7,7,3,3,2,2,4,8,50.0,4,4,0,4,1,8,1,0,Matches
Vladimir,br BRA,GK,33.0,2.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,Matches
Sandry,br BRA,MF,20.0,2.1,6,3,4,1,1,2,6,33.3,4,4,3,1,2,8,0,0,Matches
Alison,br BRA,MF,29.0,1.5,3,1,1,2,0,1,4,25.0,3,5,2,3,3,6,5,0,Matches
Luan Dias,br BRA,"MF,FW",25.0,2.1,8,6,2,5,1,1,8,12.5,7,3,1,2,1,9,0,0,Matches
Júnior Caiçara,br BRA,DF,33.0,1.9,5,3,3,1,1,3,7,42.9,4,2,1,1,2,7,8,0,Matches
Lucas Barbosa,br BRA,"FW,MF",21.0,1.1,12,5,3,9,0,6,11,54.5,5,8,3,5,2,14,3,0,Matches
Felipe Jonatan,br BRA,DF,24.0,1.0,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,Matches
Alfredo Morelos,co COL,"FW,MF",26.0,0.9,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,Matches
Bruno Mezenga,br BRA,"FW,MF",34.0,1.9,3,1,0,2,1,1,2,50.0,1,3,0,3,0,3,3,0,Matches
Weslley Patati,br BRA,"FW,MF",19.0,1.5,5,2,1,3,1,3,9,33.3,6,3,0,3,4,9,1,0,Matches
Maicon,br BRA,DF,34.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,Matches
Ed Carlos,br BRA,"MF,FW",21.0,0.4,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,Matches
Miguel Terceros,bo BOL,"MF,FW",18.0,0.4,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Matches
Jair Paula,br BRA,DF,17.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
Vinicius,br BRA,MF,23.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Cadu,br BRA,DF,20.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Ivonei,br BRA,MF,20.0,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,29.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,680,431,325,280,75,342,754,45.4,412,448,132,316,370,1050,829,9,
