Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
João Paulo,br BRA,GK,26.0,37.0,962,562,395,90,0,3,0,0,0,0,0,0,686,5,0,Matches
Marcos Leonardo,br BRA,FW,18.0,32.0,384,316,66,1,2,2,8,2,0,0,0,0,278,2,14,Matches
Eduardo Gabriel,br BRA,DF,25.0,33.0,1538,1486,52,49,0,7,0,3,0,0,0,0,1329,0,12,Matches
Rodrigo Fernández,uy URU,MF,26.0,25.7,1275,1227,45,40,2,10,17,5,0,0,0,0,1058,3,22,Matches
Vinícius Zanocelo,br BRA,MF,21.0,22.3,914,897,17,11,0,13,2,4,0,0,0,0,767,0,19,Matches
Mádson,br BRA,DF,30.0,23.8,1047,839,208,16,0,4,55,192,0,0,0,0,806,0,21,Matches
Felipe Jonatan,br BRA,DF,23.0,23.0,1429,1156,269,65,1,8,95,183,21,4,15,0,1124,4,26,Matches
Maicon,br BRA,DF,33.0,21.3,1043,977,64,62,0,27,16,2,0,0,0,0,850,2,3,Matches
Lucas Braga,br BRA,"FW,MF",25.0,23.1,677,622,49,15,2,2,49,31,3,1,0,0,530,6,21,Matches
Guilherme Camacho,br BRA,MF,31.0,18.1,978,927,50,48,1,4,4,2,0,0,0,0,858,1,11,Matches
Ângelo,br BRA,"FW,MF",17.0,17.0,522,500,18,4,5,2,51,7,7,3,0,0,348,4,25,Matches
Léo Baptistão,br BRA,"FW,MF",29.0,12.6,335,328,3,0,1,6,15,3,0,0,0,0,219,4,18,Matches
Lucas,br BRA,DF,20.0,16.2,958,723,229,39,0,0,143,145,45,12,27,0,666,6,26,Matches
Jhojan Julio,ec ECU,"FW,MF",23.0,9.2,293,273,20,7,0,7,21,3,9,3,2,0,229,0,5,Matches
Luiz Felipe,br BRA,DF,28.0,10.9,448,424,23,23,0,2,0,0,0,0,0,0,376,1,2,Matches
Carlos Sánchez,uy URU,MF,37.0,8.7,370,305,65,22,0,4,63,5,38,10,24,0,251,0,8,Matches
Nathan,br BRA,DF,20.0,6.9,352,284,67,5,0,1,9,62,0,0,0,0,297,1,11,Matches
Yeferson Soteldo,ve VEN,"FW,MF",24.0,6.3,234,214,17,4,4,2,38,0,13,5,4,0,164,3,8,Matches
Gabriel Carabajal,ar ARG,"MF,FW",30.0,5.5,229,197,31,10,0,4,26,5,16,4,10,0,171,1,3,Matches
Lucas Barbosa,br BRA,"FW,MF",20.0,8.6,285,281,3,1,3,9,14,2,0,0,0,0,185,1,13,Matches
Emiliano Velázquez,uy URU,DF,27.0,6.0,348,338,9,8,0,2,1,1,0,0,0,0,300,1,3,Matches
Brayan Angulo,ec ECU,"FW,MF",26.0,5.3,117,110,5,0,1,0,1,0,0,0,0,0,85,2,2,Matches
Auro,br BRA,DF,26.0,4.3,220,175,43,2,0,1,5,41,0,0,0,0,181,2,6,Matches
Sandry,br BRA,MF,19.0,7.7,535,506,27,15,3,8,20,2,10,4,3,0,450,2,2,Matches
Luan Vieira,br BRA,"MF,FW",28.0,5.0,263,239,24,9,0,1,15,1,13,8,4,0,229,0,2,Matches
Bruno Oliveira,br BRA,"MF,FW",23.0,5.0,257,221,34,13,4,3,33,2,19,13,3,0,196,2,2,Matches
Ricardo Goulart,br BRA,"MF,FW",30.0,4.5,154,148,6,3,0,0,6,2,0,0,0,0,117,0,8,Matches
Alex,br BRA,DF,22.0,3.7,163,157,6,6,0,0,0,0,0,0,0,0,142,0,0,Matches
Ed Carlos,br BRA,MF,20.0,2.9,162,145,16,3,2,4,10,2,10,8,0,0,125,1,3,Matches
Rwan,br BRA,"FW,MF",20.0,5.2,146,137,7,2,1,0,6,0,0,0,0,0,100,2,8,Matches
Willian Maranhão,br BRA,MF,26.0,1.8,55,54,1,1,0,0,0,0,0,0,0,0,44,0,2,Matches
John,br BRA,GK,25.0,1.0,30,13,17,8,0,1,0,0,0,0,0,0,13,0,0,Matches
Kaiky,br BRA,DF,18.0,1.0,40,39,1,1,0,0,0,0,0,0,0,0,34,0,0,Matches
Vinicius,br BRA,"MF,DF",22.0,0.8,30,27,3,0,0,0,2,3,0,0,0,0,19,0,0,Matches
Gabriel Pirani,br BRA,"FW,MF",19.0,0.5,19,18,1,1,0,0,2,0,0,0,0,0,12,0,0,Matches
Tailson,br BRA,"FW,DF",22.0,0.4,23,23,0,0,0,2,0,0,0,0,0,0,17,0,0,Matches
Marcos Guilherme,br BRA,MF,26.0,0.3,15,14,1,0,0,0,1,0,1,0,1,0,12,0,0,Matches
Miguel Terceros,bo BOL,FW,17.0,0.3,20,20,0,0,0,0,2,0,0,0,0,0,19,0,0,Matches
Weslley Patati,br BRA,FW,18.0,0.2,6,6,0,0,0,1,0,0,0,0,0,0,3,0,0,Matches
Derick Fernando,br BRA,DF,19.0,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
Squad Total,,,25.4,38.0,16885,14937,1892,584,32,140,730,710,205,75,93,0,13298,56,306,
Opponent Total,,,27.6,38.0,18270,16416,1807,520,25,162,797,692,220,92,91,2,14698,47,331,
