Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-02-12,18:15,Sudamericana,First stage,Tue,Away,D,0,0,uy River Plate,,,69,,Victor Ferraz,4-2-3-1,4-5-1,Germán Delfino,Match Report,Leg 1 of 2
2019-02-26,19:15,Sudamericana,First stage,Tue,Home,D,1,1,uy River Plate,,,79,,Victor Ferraz,4-3-3,4-5-1,Mauro Vigliano,Match Report,Leg 2 of 2; River Plate won
2019-04-28,11:00,Série A,Matchweek 1,Sun,Away,W,2,1,Grêmio,0.7,3.0,36,32318.0,Victor Ferraz,3-4-1-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2019-05-02,19:15,Série A,Matchweek 2,Thu,Home,W,2,1,Fluminense,1.9,1.1,44,10564.0,Vanderlei,4-3-3,4-3-3,Wilton Sampaio,Match Report,
2019-05-05,16:00,Série A,Matchweek 3,Sun,Away,D,0,0,CSA,1.6,1.2,71,10313.0,Victor Ferraz,3-4-3,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-05-12,16:00,Série A,Matchweek 4,Sun,Home,W,3,0,Vasco da Gama,3.2,1.0,55,12952.0,Victor Ferraz,4-3-3,3-4-3,Paulo Roberto Alves Júnior,Match Report,
2019-05-18,19:00,Série A,Matchweek 5,Sat,Away,L,0,4,Palmeiras,0.9,2.6,65,32501.0,Vanderlei,3-5-2,4-2-3-1,Rafael Traci,Match Report,
2019-05-26,16:00,Série A,Matchweek 6,Sun,Home,D,0,0,Internacional,0.4,0.8,62,12756.0,Victor Ferraz,4-3-3,4-1-4-1,Rodolpho Toski Marques,Match Report,
2019-06-02,16:00,Série A,Matchweek 7,Sun,Away,W,1,0,Ceará,1.2,0.8,60,50809.0,Victor Ferraz,4-3-3,4-4-2,Ricardo Marques Ribeiro,Match Report,
2019-06-09,19:00,Série A,Matchweek 8,Sun,Home,W,3,1,Atlético Mineiro,3.5,1.2,57,5794.0,Victor Ferraz,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2019-06-12,21:30,Série A,Matchweek 9,Wed,Home,W,1,0,Corinthians,1.4,0.1,52,11831.0,Victor Ferraz,4-3-3,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,
2019-07-13,19:00,Série A,Matchweek 10,Sat,Away,W,1,0,Bahia,1.9,1.2,61,18465.0,Victor Ferraz,3-4-3,4-3-3,Jean Pierre Goncalves Lima,Match Report,
2019-07-21,11:00,Série A,Matchweek 11,Sun,Away,W,1,0,Botafogo (RJ),1.9,0.4,49,16248.0,Gustavo Henrique,4-3-3,4-1-4-1,Heber Roberto Lopes,Match Report,
2019-07-28,16:00,Série A,Matchweek 12,Sun,Home,W,3,1,Avaí,2.1,0.8,60,12787.0,Victor Ferraz,4-3-3,4-1-4-1,Wagner Reway,Match Report,
2019-08-04,11:00,Série A,Matchweek 13,Sun,Home,W,6,1,Goiás,3.7,1.1,61,13462.0,Victor Ferraz,3-2-4-1,4-2-3-1,Rafael Traci,Match Report,
2019-08-10,17:00,Série A,Matchweek 14,Sat,Away,L,2,3,São Paulo,1.3,2.2,57,47277.0,Gustavo Henrique,4-3-3,4-2-3-1,Raphael Claus,Match Report,
2019-08-18,16:00,Série A,Matchweek 15,Sun,Away,L,0,2,Cruzeiro,0.2,2.7,35,43604.0,Gustavo Henrique,3-4-3,4-3-3,Anderson Daronco,Match Report,
2019-08-25,16:00,Série A,Matchweek 16,Sun,Home,D,3,3,Fortaleza,2.0,2.3,60,12515.0,Victor Ferraz,4-3-3,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2019-08-31,19:00,Série A,Matchweek 17,Sat,Away,W,1,0,Chapecoense,1.9,0.6,49,9052.0,Victor Ferraz,3-4-3,5-4-1,Bruno Arleu de Araujo,Match Report,
2019-09-08,16:00,Série A,Matchweek 18,Sun,Home,D,1,1,Ath Paranaense,2.6,1.6,61,12589.0,Gustavo Henrique,3-4-3,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,
2019-09-14,17:00,Série A,Matchweek 19,Sat,Away,L,0,1,Flamengo,0.3,0.7,49,68243.0,Victor Ferraz,4-3-3,4-2-3-1,Braulio da Silva Machado,Match Report,
2019-09-21,21:00,Série A,Matchweek 20,Sat,Home,L,0,3,Grêmio,1.0,1.4,57,10898.0,Victor Ferraz,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2019-09-26,20:00,Série A,Matchweek 21,Thu,Away,D,1,1,Fluminense,2.5,0.6,52,11032.0,Gustavo Henrique,3-4-3,4-1-4-1,Wilton Sampaio,Match Report,
2019-09-29,16:00,Série A,Matchweek 22,Sun,Home,W,2,0,CSA,1.7,0.3,61,6615.0,Victor Ferraz,4-3-3,4-2-2-2,Wagner do Nascimento Magalhaes,Match Report,
