Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
João Paulo,br BRA,GK,25.0,33,2970.0,90.0,86.8,33.0,33,90.0,33.0,0,,4,1.27,30.0,38.0,-8.0,-0.24,-0.84,38.1,47.7,-9.5,-0.29,-0.91,Matches
Marcos Guilherme,br BRA,"FW,MF",25.0,35,2694.0,77.0,78.8,29.9,32,82.0,19.0,3,28.0,1,1.37,30.0,26.0,4.0,0.13,1.25,36.9,38.3,-1.4,-0.05,0.58,Matches
Felipe Jonatan,br BRA,"DF,MF",22.0,33,2556.0,77.0,74.7,28.4,30,81.0,18.0,3,40.0,1,1.3,23.0,28.0,-5.0,-0.18,-0.18,32.0,36.5,-4.5,-0.16,0.04,Matches
Marinho,br BRA,"FW,MF",30.0,27,2220.0,82.0,64.9,24.7,26,84.0,17.0,1,27.0,0,1.41,25.0,28.0,-3.0,-0.12,0.03,31.9,31.0,0.9,0.04,0.58,Matches
Guilherme Camacho,br BRA,MF,30.0,30,2255.0,75.0,65.9,25.1,25,82.0,13.0,5,41.0,0,1.13,22.0,26.0,-4.0,-0.16,-0.08,29.6,35.1,-5.5,-0.22,-0.15,Matches
Lucas Braga,br BRA,"FW,MF",24.0,32,2306.0,72.0,67.4,25.6,23,87.0,16.0,9,35.0,1,1.19,22.0,26.0,-4.0,-0.16,-0.08,29.4,33.6,-4.2,-0.16,0.01,Matches
Luiz Felipe,br BRA,DF,27.0,23,1901.0,83.0,55.6,21.1,23,83.0,15.0,0,,3,1.61,24.0,16.0,8.0,0.38,1.15,26.6,23.8,2.8,0.13,0.68,Matches
Gabriel Pirani,br BRA,"MF,FW",18.0,32,1783.0,56.0,52.1,19.8,21,72.0,6.0,11,26.0,2,1.22,22.0,28.0,-6.0,-0.3,-0.36,23.6,27.9,-4.3,-0.22,-0.1,Matches
Jean Mota,br BRA,MF,27.0,23,1681.0,73.0,49.2,18.7,21,79.0,11.0,2,11.0,2,1.0,16.0,21.0,-5.0,-0.27,-0.27,21.2,23.1,-1.9,-0.1,0.13,Matches
