Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-03-09,19:45,Libertadores,Group stage,Thu,Away,D,1,1,pe Sporting Cristal,50.0,,Ricardo Oliveira,4-2-3-1,4-2-3-1,José Argote,Match Report,
2017-03-16,21:45,Libertadores,Group stage,Thu,Home,W,2,0,bo The Strongest,66.0,,Ricardo Oliveira,4-2-3-1,4-4-2,Néstor Pitana,Match Report,
2017-04-19,19:45,Libertadores,Group stage,Wed,Away,D,0,0,co Santa Fe,,,Ricardo Oliveira,4-2-3-1,4-4-2,Fernando Rapallini,Match Report,
2017-05-04,21:45,Libertadores,Group stage,Thu,Home,W,3,2,co Santa Fe,55.0,,Renato,4-2-3-1,4-4-2,Andrés Cunha,Match Report,
2017-05-14,11:00,Série A,Matchweek 1,Sun,Away,L,2,3,Fluminense,62.0,11835.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-05-17,18:30,Libertadores,Group stage,Wed,Away,D,1,1,bo The Strongest,28.0,,Renato,4-2-3-1,4-3-2-1,Darío Herrera,Match Report,
2017-05-20,16:00,Série A,Matchweek 2,Sat,Home,W,1,0,Coritiba,47.0,5921.0,Ricardo Oliveira,4-2-3-1,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2017-05-23,21:45,Libertadores,Group stage,Tue,Home,W,4,0,pe Sporting Cristal,52.0,,Ricardo Oliveira,4-2-3-1,4-5-1,José Méndez,Match Report,
2017-05-28,16:00,Série A,Matchweek 3,Sun,Home,L,0,1,Cruzeiro,54.0,7025.0,Ricardo Oliveira,4-2-3-1,4-3-2-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-06-03,19:00,Série A,Matchweek 4,Sat,Away,L,0,2,Corinthians,50.0,40169.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-06-07,21:00,Série A,Matchweek 5,Wed,Home,W,1,0,Botafogo (RJ),61.0,14486.0,Renato,4-1-4-1,4-4-1-1,Jailson Macêdo Freitas,Match Report,
2017-06-11,19:00,Série A,Matchweek 6,Sun,Away,W,2,0,Ath Paranaense,43.0,18112.0,Renato,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2017-06-14,21:45,Série A,Matchweek 7,Wed,Home,W,1,0,Palmeiras,46.0,10143.0,Renato,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2017-06-17,21:00,Série A,Matchweek 8,Sat,Home,D,0,0,Ponte Preta,58.0,19984.0,Renato,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2017-06-21,19:30,Série A,Matchweek 9,Wed,Away,W,2,0,Vitória,41.0,7855.0,Renato,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-06-24,19:00,Série A,Matchweek 10,Sat,Home,L,0,1,Sport Recife,57.0,7272.0,Renato,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2017-07-01,19:00,Série A,Matchweek 11,Sat,Away,D,1,1,Atl Goianiense,67.0,5898.0,David Braz,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-07-05,19:15,Libertadores,Round of 16,Wed,Away,W,3,2,br Ath Paranaense,43.0,,Renato,4-2-3-1,4-1-4-1,Roberto Tobar,Match Report,Leg 1 of 2
2017-07-09,19:00,Série A,Matchweek 12,Sun,Home,W,3,2,São Paulo,51.0,10322.0,Renato,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2017-07-12,19:30,Série A,Matchweek 13,Wed,Away,W,1,0,Atlético Mineiro,37.0,12949.0,David Braz,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2017-07-16,16:00,Série A,Matchweek 14,Sun,Away,D,0,0,Vasco da Gama,56.0,,David Braz,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-07-19,19:30,Série A,Matchweek 15,Wed,Home,W,1,0,Chapecoense,59.0,5533.0,David Braz,4-2-3-1,4-1-4-1,Elmo Alves Resende Cunha,Match Report,
2017-07-23,11:00,Série A,Matchweek 16,Sun,Home,W,3,0,Bahia,51.0,32869.0,David Braz,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-07-30,19:00,Série A,Matchweek 17,Sun,Away,D,1,1,Grêmio,41.0,30034.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-08-02,21:45,Série A,Matchweek 18,Wed,Home,W,3,2,Flamengo,46.0,27030.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-08-06,19:00,Série A,Matchweek 19,Sun,Away,D,0,0,Avaí,61.0,5803.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2017-08-10,21:45,Libertadores,Round of 16,Thu,Home,W,1,0,br Ath Paranaense,45.0,,Ricardo Oliveira,4-2-3-1,4-2-3-1,Mauro Vigliano,Match Report,Leg 2 of 2; Santos won
2017-08-14,20:00,Série A,Matchweek 20,Mon,Home,D,0,0,Fluminense,52.0,22018.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-08-20,19:00,Série A,Matchweek 21,Sun,Away,D,0,0,Coritiba,55.0,8426.0,David Braz,4-2-3-1,4-3-3,Sandro Ricci,Match Report,
2017-08-27,19:00,Série A,Matchweek 22,Sun,Away,D,1,1,Cruzeiro,46.0,12055.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,W,2,0,Corinthians,44.0,12567.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-09-13,19:45,Libertadores,Quarter-finals,Wed,Away,D,1,1,ec Barcelona,34.0,,Renato,4-2-3-1,4-2-3-1,Daniel Fedorczuk,Match Report,Leg 1 of 2
2017-09-16,19:00,Série A,Matchweek 24,Sat,Away,L,0,2,Botafogo (RJ),50.0,5780.0,Vanderlei,4-2-3-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2017-09-20,21:45,Libertadores,Quarter-finals,Wed,Home,L,0,1,ec Barcelona,48.0,,Ricardo Oliveira,4-2-3-1,4-2-3-1,Víctor Carrillo,Match Report,Leg 2 of 2; Barcelona won
2017-09-23,21:00,Série A,Matchweek 25,Sat,Home,W,1,0,Ath Paranaense,45.0,4257.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-09-30,19:00,Série A,Matchweek 26,Sat,Away,W,1,0,Palmeiras,38.0,37527.0,Ricardo Oliveira,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Away,D,1,1,Ponte Preta,59.0,13892.0,Ricardo Oliveira,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2017-10-16,20:00,Série A,Matchweek 28,Mon,Home,D,2,2,Vitória,54.0,19007.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-10-19,20:00,Série A,Matchweek 29,Thu,Away,D,1,1,Sport Recife,48.0,14802.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Home,W,1,0,Atl Goianiense,56.0,4245.0,Ricardo Oliveira,4-2-3-1,4-1-4-1,Pericles Bassols Pegado Cortez,Match Report,
2017-10-28,17:00,Série A,Matchweek 31,Sat,Away,L,1,2,São Paulo,54.0,40004.0,Renato,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2017-11-04,17:00,Série A,Matchweek 32,Sat,Home,W,3,1,Atlético Mineiro,50.0,11418.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-11-08,21:45,Série A,Matchweek 33,Wed,Home,L,1,2,Vasco da Gama,57.0,7841.0,Ricardo Oliveira,4-2-3-1,4-4-1-1,Rafael Traci,Match Report,
2017-11-13,20:00,Série A,Matchweek 34,Mon,Away,L,0,2,Chapecoense,56.0,11301.0,Ricardo Oliveira,4-3-3,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,3,Bahia,59.0,22896.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2017-11-19,19:00,Série A,Matchweek 36,Sun,Home,W,1,0,Grêmio,42.0,4206.0,Renato,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2017-11-26,19:00,Série A,Matchweek 37,Sun,Away,W,2,1,Flamengo,43.0,15456.0,Ricardo Oliveira,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Avaí,56.0,7639.0,Renato,4-2-3-1,4-2-4-0,Wagner do Nascimento Magalhaes,Match Report,
