Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
João Paulo,br BRA,GK,25.0,33.0,850,1097,77.5,19481,12574,269,271,99.3,361,373,96.8,194,422,46.0,0,0.0,0.0,0.0,0,8,0,0,0,Matches
Marcos Guilherme,br BRA,"FW,MF",25.0,29.9,1026,1186,86.5,15887,3457,540,588,91.8,405,454,89.2,55,88,62.5,3,2.1,2.0,0.9,40,80,19,3,113,Matches
Felipe Jonatan,br BRA,"DF,MF",22.0,28.4,1181,1528,77.3,19145,6101,600,692,86.7,471,567,83.1,88,183,48.1,0,2.5,2.3,-2.5,34,96,29,17,120,Matches
Marinho,br BRA,"FW,MF",30.0,24.7,458,647,70.8,7183,1768,245,290,84.5,159,222,71.6,36,82,43.9,1,2.4,2.1,-1.4,28,36,16,4,74,Matches
Guilherme Camacho,br BRA,MF,30.0,25.1,1557,1744,89.3,30012,8516,575,623,92.3,767,815,94.1,194,253,76.7,1,1.8,1.9,-0.8,25,186,17,1,188,Matches
Lucas Braga,br BRA,"FW,MF",24.0,25.6,672,847,79.3,9320,2522,420,477,88.1,200,256,78.1,29,52,55.8,2,3.8,3.3,-1.8,29,47,29,7,93,Matches
Luiz Felipe,br BRA,DF,27.0,21.1,920,1094,84.1,16796,5115,349,380,91.8,468,519,90.2,82,154,53.2,1,0.1,0.2,0.9,3,64,2,0,59,Matches
Gabriel Pirani,br BRA,"MF,FW",18.0,19.8,600,780,76.9,8790,1960,361,408,88.5,183,230,79.6,33,68,48.5,3,2.2,2.2,0.8,24,45,20,11,68,Matches
Jean Mota,br BRA,MF,27.0,18.7,1149,1416,81.1,21041,6027,504,550,91.6,471,553,85.2,150,264,56.8,2,2.2,2.0,-0.2,28,155,22,5,144,Matches
Pará,br BRA,DF,34.0,14.2,688,845,81.4,11026,3471,367,401,91.5,264,309,85.4,45,87,51.7,1,0.9,0.8,0.1,9,54,11,6,72,Matches
Danilo Boza,br BRA,DF,22.0,16.2,668,845,79.1,12082,4389,259,294,88.1,345,416,82.9,61,117,52.1,1,0.7,0.1,0.3,6,57,2,1,57,Matches
Mádson,br BRA,"DF,MF",29.0,18.5,561,748,75.0,8569,2714,319,378,84.4,203,264,76.9,29,62,46.8,3,3.9,2.2,-0.9,15,40,4,3,47,Matches
Kaiky,br BRA,DF,17.0,14.8,735,872,84.3,13307,4691,317,347,91.4,342,401,85.3,70,106,66.0,0,0.3,0.5,-0.3,8,82,5,0,73,Matches
Vinícius Zanocelo,br BRA,MF,20.0,14.7,566,664,85.2,9726,2574,262,301,87.0,245,264,92.8,52,72,72.2,2,0.6,1.0,1.4,11,71,3,0,65,Matches
Carlos Sánchez,uy URU,"MF,FW",36.0,15.8,603,864,69.8,10025,3051,296,335,88.4,246,331,74.3,47,146,32.2,0,2.0,2.0,-2.0,26,61,19,6,98,Matches
Wagner,br BRA,DF,21.0,11.2,505,620,81.5,9333,3441,187,204,91.7,271,308,88.0,41,90,45.6,0,0.0,0.1,0.0,1,29,0,0,47,Matches
Kaio Jorge,br BRA,FW,19.0,9.8,149,192,77.6,2259,221,92,113,81.4,36,41,87.8,16,20,80.0,2,1.4,1.1,0.6,9,7,1,1,10,Matches
Emiliano Velázquez,uy URU,DF,26.0,9.1,406,506,80.2,8279,3704,116,135,85.9,235,263,89.4,51,95,53.7,0,0.2,0.1,-0.2,6,25,1,0,28,Matches
Léo Baptistão,br BRA,FW,28.0,6.0,104,148,70.3,1386,260,68,90,75.6,28,37,75.7,2,5,40.0,0,0.1,0.3,-0.1,1,6,2,1,12,Matches
Luan Peres Petroni,br BRA,DF,26.0,7.0,408,488,83.6,7257,2223,180,198,90.9,183,207,88.4,40,66,60.6,0,0.0,0.1,0.0,0,33,0,0,33,Matches
Diego Tardelli,br BRA,FW,35.0,6.6,216,258,83.7,3099,537,131,151,86.8,55,66,83.3,17,19,89.5,0,0.3,0.2,-0.3,8,16,3,0,17,Matches
Robson,br BRA,DF,20.0,5.3,199,239,83.3,3867,1463,64,70,91.4,112,125,89.6,21,38,55.3,0,0.1,0.1,-0.1,3,20,1,1,21,Matches
Marcos Leonardo,br BRA,FW,17.0,7.1,71,100,71.0,1014,188,42,57,73.7,25,30,83.3,2,4,50.0,0,0.6,0.5,-0.6,8,7,5,1,8,Matches
Ângelo,br BRA,"FW,MF",16.0,6.5,107,160,66.9,1578,482,57,67,85.1,37,55,67.3,7,15,46.7,0,0.9,0.6,-0.9,5,10,5,2,17,Matches
Alison,br BRA,"MF,DF",27.0,4.7,375,403,93.1,6522,1877,160,169,94.7,175,183,95.6,34,41,82.9,0,0.1,0.1,-0.1,2,29,0,0,32,Matches
