Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
João Paulo,br BRA,GK,25.0,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos Guilherme,br BRA,"FW,MF",25.0,29.9,5,34,15,44.1,1.14,0.5,0.15,0.33,16.4,2,0,0,7.6,7.6,0.22,-2.6,-2.6,Matches
Felipe Jonatan,br BRA,"DF,MF",22.0,28.4,0,31,5,16.1,1.09,0.18,0.0,0.0,23.5,0,0,0,1.6,1.6,0.05,-1.6,-1.6,Matches
Marinho,br BRA,"FW,MF",30.0,24.7,6,78,23,29.5,3.16,0.93,0.05,0.17,24.2,21,2,4,8.0,4.9,0.06,-2.0,-0.9,Matches
Guilherme Camacho,br BRA,MF,30.0,25.1,0,12,2,16.7,0.48,0.08,0.0,0.0,27.1,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Lucas Braga,br BRA,"FW,MF",24.0,25.6,1,36,14,38.9,1.41,0.55,0.03,0.07,20.1,0,0,0,2.0,2.0,0.06,-1.0,-1.0,Matches
Luiz Felipe,br BRA,DF,27.0,21.1,0,4,1,25.0,0.19,0.05,0.0,0.0,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Gabriel Pirani,br BRA,"MF,FW",18.0,19.8,3,42,14,33.3,2.12,0.71,0.07,0.21,22.1,0,0,0,3.0,3.0,0.07,0.0,0.0,Matches
Jean Mota,br BRA,MF,27.0,18.7,2,31,9,29.0,1.66,0.48,0.06,0.22,27.8,4,0,0,1.2,1.2,0.04,0.8,0.8,Matches
Pará,br BRA,DF,34.0,14.2,0,3,1,33.3,0.21,0.07,0.0,0.0,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Danilo Boza,br BRA,DF,22.0,16.2,0,4,0,0.0,0.25,0.0,0.0,,10.2,0,0,0,0.4,0.4,0.1,-0.4,-0.4,Matches
Mádson,br BRA,"DF,MF",29.0,18.5,3,21,6,28.6,1.14,0.32,0.14,0.5,12.4,0,0,0,2.2,2.2,0.1,0.8,0.8,Matches
Kaiky,br BRA,DF,17.0,14.8,0,5,1,20.0,0.34,0.07,0.0,0.0,15.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Vinícius Zanocelo,br BRA,MF,20.0,14.7,0,26,4,15.4,1.77,0.27,0.0,0.0,22.1,0,0,0,1.3,1.3,0.05,-1.3,-1.3,Matches
Carlos Sánchez,uy URU,"MF,FW",36.0,15.8,5,27,7,25.9,1.7,0.44,0.07,0.29,21.6,5,3,3,5.1,2.7,0.1,-0.1,-0.7,Matches
Wagner,br BRA,DF,21.0,11.2,1,3,1,33.3,0.27,0.09,0.33,1.0,17.3,0,0,0,0.5,0.5,0.17,0.5,0.5,Matches
Kaio Jorge,br BRA,FW,19.0,9.8,1,27,7,25.9,2.75,0.71,0.04,0.14,17.9,2,0,0,2.6,2.6,0.1,-1.6,-1.6,Matches
Emiliano Velázquez,uy URU,DF,26.0,9.1,0,4,0,0.0,0.44,0.0,0.0,,8.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
Léo Baptistão,br BRA,FW,28.0,6.0,0,11,3,27.3,1.83,0.5,0.0,0.0,17.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
