Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
João Paulo,br BRA,GK,26.0,37.0,1063,896,1053,10,0,0,1063,3,3,100.0,0,0.0,470,2549,1666,0,0,0,1,0,347,0,Matches
Marcos Leonardo,br BRA,FW,18.0,32.0,688,34,48,285,363,139,686,45,21,46.7,21,46.7,407,1991,861,36,23,14,81,27,523,165,Matches
Eduardo Gabriel,br BRA,DF,25.0,33.0,1882,296,949,887,50,34,1882,8,6,75.0,0,0.0,1091,4815,2581,8,6,1,9,4,1233,7,Matches
Rodrigo Fernández,uy URU,MF,26.0,25.7,1529,56,343,1052,165,5,1529,48,27,56.3,19,39.6,929,5701,3283,47,37,2,27,15,936,12,Matches
Vinícius Zanocelo,br BRA,MF,21.0,22.3,1151,49,244,678,241,31,1151,27,13,48.1,13,48.1,647,3955,1700,32,31,3,22,13,756,37,Matches
Mádson,br BRA,DF,30.0,23.8,1263,97,372,623,272,35,1263,7,1,14.3,4,57.1,576,2480,1291,26,22,3,17,3,700,93,Matches
Felipe Jonatan,br BRA,DF,23.0,23.0,1625,96,490,853,315,6,1625,49,25,51.0,22,44.9,833,3919,2230,31,28,2,14,14,938,63,Matches
Maicon,br BRA,DF,33.0,21.3,1276,204,638,584,65,24,1276,4,3,75.0,1,25.0,705,3549,2274,13,17,0,6,3,766,2,Matches
Lucas Braga,br BRA,"FW,MF",25.0,23.1,950,24,148,398,425,73,950,105,57,54.3,39,37.1,628,5657,3246,110,77,26,41,35,677,175,Matches
Guilherme Camacho,br BRA,MF,31.0,18.1,1149,59,298,741,119,8,1149,6,3,50.0,2,33.3,612,2740,1366,9,15,0,6,9,752,10,Matches
Ângelo,br BRA,"FW,MF",17.0,17.0,761,4,70,349,375,50,761,144,86,59.7,47,32.6,550,5919,3441,117,83,31,54,37,582,137,Matches
Léo Baptistão,br BRA,"FW,MF",29.0,12.6,498,19,72,225,212,54,498,34,18,52.9,15,44.1,287,1690,931,24,18,7,22,20,334,78,Matches
Lucas,br BRA,DF,20.0,16.2,1147,42,256,521,388,15,1147,49,19,38.8,29,59.2,611,3858,2192,51,27,4,26,21,644,108,Matches
Jhojan Julio,ec ECU,"FW,MF",23.0,9.2,423,6,60,196,173,36,423,23,15,65.2,8,34.8,255,1430,500,6,8,1,39,19,277,50,Matches
Luiz Felipe,br BRA,DF,28.0,10.9,559,66,274,273,15,6,559,0,0,,0,,300,1293,741,3,2,0,3,3,342,1,Matches
Carlos Sánchez,uy URU,MF,37.0,8.7,441,4,54,213,178,10,441,9,3,33.3,4,44.4,202,844,471,5,7,0,7,5,255,47,Matches
Nathan,br BRA,DF,20.0,6.9,437,19,117,234,93,3,437,30,13,43.3,15,50.0,228,1379,856,25,19,1,4,8,242,18,Matches
Yeferson Soteldo,ve VEN,"FW,MF",24.0,6.3,297,1,18,109,174,22,297,42,21,50.0,12,28.6,216,1949,1096,36,22,14,21,21,245,71,Matches
Gabriel Carabajal,ar ARG,"MF,FW",30.0,5.5,280,5,45,154,83,6,280,5,1,20.0,4,80.0,147,587,213,5,6,0,12,4,194,18,Matches
Lucas Barbosa,br BRA,"FW,MF",20.0,8.6,447,17,93,194,168,31,447,18,5,27.8,13,72.2,224,1288,463,11,14,0,17,15,262,59,Matches
Emiliano Velázquez,uy URU,DF,27.0,6.0,411,48,181,214,19,4,411,3,3,100.0,0,0.0,214,852,386,0,4,0,2,2,274,0,Matches
Brayan Angulo,ec ECU,"FW,MF",26.0,5.3,161,5,15,85,63,21,161,3,2,66.7,1,33.3,67,276,119,1,5,1,6,8,109,25,Matches
Auro,br BRA,DF,26.0,4.3,259,11,60,119,81,5,259,4,2,50.0,2,50.0,119,474,263,4,10,1,3,5,143,17,Matches
Sandry,br BRA,MF,19.0,7.7,607,12,81,423,106,4,607,6,3,50.0,3,50.0,361,1635,814,15,11,1,2,3,422,13,Matches
