Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Eduardo Sasha,br BRA,FW,26.0,32.9,1047,35,89,511,463,109,1047,23,10,43.5,13,56.5,616,2786,1221,37,40,14,51,29,755,208,Matches
Lucas Veríssimo,br BRA,DF,23.0,32.0,2496,220,970,1412,133,41,2496,28,22,78.6,6,21.4,1550,8727,5428,34,17,0,15,5,1632,14,Matches
Éverson,br BRA,GK,28.0,32.0,1222,1031,1218,4,0,0,1222,0,0,,0,,714,3734,2717,0,0,0,0,1,648,0,Matches
Gustavo Henrique,br BRA,DF,25.0,30.6,2104,297,954,1088,68,27,2104,7,5,71.4,2,28.6,1326,7685,4724,31,15,2,5,2,1433,8,Matches
Diego Pituca,br BRA,MF,26.0,31.0,2104,68,394,1395,338,19,2104,20,14,70.0,6,30.0,1463,7867,3673,44,46,5,37,18,1515,45,Matches
Yeferson Soteldo,ve VEN,FW,21.0,29.9,1146,9,93,389,699,176,1146,209,120,57.4,89,42.6,920,8720,5030,179,101,90,69,51,898,331,Matches
Jorge,br BRA,"DF,MF",22.0,28.4,1725,62,416,903,434,41,1725,87,50,57.5,37,42.5,982,6297,3715,76,62,15,42,21,970,76,Matches
Carlos Sánchez,uy URU,MF,34.0,27.0,1535,10,163,719,681,75,1529,28,12,42.9,16,57.1,861,4453,2589,66,53,8,31,24,1027,177,Matches
Victor Ferraz,br BRA,"DF,MF",31.0,21.7,1509,46,307,833,384,26,1509,25,11,44.0,14,56.0,832,4531,2263,51,34,5,13,11,919,92,Matches
Marinho,br BRA,"FW,MF",28.0,18.8,818,3,58,262,513,85,818,91,47,51.6,44,48.4,594,4666,2715,87,56,39,63,26,592,194,Matches
Felipe Aguilar,co COL,DF,26.0,15.9,990,121,472,516,11,4,990,3,3,100.0,0,0.0,627,2982,1608,2,4,0,9,3,615,3,Matches
Alison,br BRA,MF,25.0,16.6,903,44,261,559,93,1,903,3,2,66.7,1,33.3,489,1999,838,4,11,0,11,9,518,13,Matches
Evandro Goebel,br BRA,MF,32.0,12.2,535,7,73,291,183,23,535,16,9,56.3,7,43.8,336,2075,975,35,21,4,20,7,374,47,Matches
Jean Mota,br BRA,"MF,FW",25.0,14.1,876,12,85,461,336,23,875,16,7,43.8,9,56.3,577,2768,1437,32,30,2,24,19,635,71,Matches
Felipe Jonatan,br BRA,"MF,DF",20.0,12.7,592,24,124,285,197,26,592,27,14,51.9,13,48.1,315,1676,1016,28,21,7,23,9,315,67,Matches
Derlis González,py PAR,"FW,MF",24.0,9.0,368,7,47,149,179,35,368,25,12,48.0,13,52.0,281,1793,885,33,21,11,29,14,282,97,Matches
Pará,br BRA,DF,32.0,9.0,582,24,140,310,135,0,582,4,2,50.0,2,50.0,325,1825,938,21,23,0,6,7,339,14,Matches
Jean Lucas,br BRA,MF,20.0,6.9,448,9,67,262,125,11,448,18,8,44.4,10,55.6,337,1849,681,14,18,5,17,11,344,31,Matches
Luan Peres Petroni,br BRA,DF,24.0,6.4,435,32,189,210,39,5,435,5,3,60.0,2,40.0,269,1516,852,8,12,0,1,1,265,1,Matches
Vanderlei,br BRA,GK,34.0,6.0,188,171,188,0,0,0,188,0,0,,0,,100,681,486,0,0,0,0,0,65,0,Matches
Tailson,br BRA,FW,19.0,5.6,260,1,25,90,153,22,260,38,22,57.9,16,42.1,188,1540,841,31,18,9,13,8,192,63,Matches
Fernando Uribe,co COL,FW,31.0,4.6,117,2,10,55,52,16,117,4,2,50.0,2,50.0,51,218,78,4,2,1,4,5,82,19,Matches
