Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2020-03-03,19:15,Libertadores,Group stage,Tue,Away,W,2,1,ar Defensa y Just,1.2,1.0,41,,Carlos Sánchez,3-4-3,3-5-2,Gustavo Tejera,Match Report,
2020-03-10,19:15,Libertadores,Group stage,Tue,Home,W,1,0,ec Delfín,1.4,1.1,55,,Carlos Sánchez,4-3-3,4-2-3-1,Kevin Ortega,Match Report,
2020-08-09,16:00,Série A,Matchweek 1,Sun,Home,D,1,1,RB Bragantino,1.6,1.1,54,,Alison,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2020-08-13,19:30,Série A,Matchweek 2,Thu,Away,L,0,2,Internacional,0.3,2.6,42,,Alison,3-5-2,4-1-2-1-2,Marcelo de Lima Henrique,Match Report,
2020-08-16,19:45,Série A,Matchweek 3,Sun,Home,W,3,1,Ath Paranaense,1.8,1.4,33,,Alison,4-3-3,4-3-3,Anderson Daronco,Match Report,
2020-08-20,19:15,Série A,Matchweek 4,Thu,Away,W,1,0,Sport Recife,1.2,0.6,58,,Alison,4-3-3,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,
2020-08-23,16:00,Série A,Matchweek 5,Sun,Away,L,1,2,Palmeiras,0.5,1.9,51,,Alison,4-3-3,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2020-08-30,16:00,Série A,Matchweek 6,Sun,Home,L,0,1,Flamengo,1.2,2.9,53,,Pará,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2020-09-02,21:30,Série A,Matchweek 7,Wed,Home,D,2,2,Vasco da Gama,0.9,1.3,61,,Alison,4-3-3,4-1-4-1,Rodrigo D'Alonso Ferreira,Match Report,
2020-09-05,21:00,Série A,Matchweek 8,Sat,Away,W,1,0,Ceará,0.5,2.2,39,,Alison,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2020-09-09,21:30,Série A,Matchweek 9,Wed,Home,W,3,1,Atlético Mineiro,1.6,2.1,41,,Diego Pituca,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2020-09-12,19:00,Série A,Matchweek 10,Sat,Home,D,2,2,São Paulo,1.0,1.3,54,,Alison,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
