Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Eduardo Sasha,br BRA,FW,26.0,32.9,780,706,63,3,2,6,8,7,0,0,0,0,613,11,14,Matches
Lucas Veríssimo,br BRA,DF,23.0,32.0,2101,1989,107,73,0,6,1,34,0,0,0,0,1814,5,13,Matches
Éverson,br BRA,GK,28.0,32.0,1167,888,275,72,0,9,0,0,0,0,0,0,916,4,1,Matches
Gustavo Henrique,br BRA,DF,25.0,30.6,1836,1729,100,92,2,18,1,8,0,0,0,0,1589,7,8,Matches
Diego Pituca,br BRA,MF,26.0,31.0,1820,1754,60,26,1,6,13,34,0,0,0,0,1543,6,30,Matches
Yeferson Soteldo,ve VEN,FW,21.0,29.9,804,766,32,5,0,7,78,16,10,7,3,0,572,6,27,Matches
Jorge,br BRA,"DF,MF",22.0,28.4,1364,1114,247,30,1,8,35,206,11,4,3,0,1086,3,28,Matches
Carlos Sánchez,uy URU,MF,34.0,27.0,1282,1081,193,71,4,30,201,28,94,42,46,0,849,8,34,Matches
Victor Ferraz,br BRA,"DF,MF",31.0,21.7,1335,1081,252,44,0,6,30,208,0,0,0,0,1114,2,20,Matches
Marinho,br BRA,"FW,MF",28.0,18.8,522,460,60,11,0,12,68,13,36,10,21,0,368,2,20,Matches
Felipe Aguilar,co COL,DF,26.0,15.9,832,785,47,46,0,4,1,1,0,0,0,0,737,0,10,Matches
Alison,br BRA,MF,25.0,16.6,724,706,15,14,0,5,4,1,0,0,0,0,597,3,14,Matches
Evandro Goebel,br BRA,MF,32.0,12.2,430,417,10,4,0,0,4,3,3,0,2,0,359,3,8,Matches
Jean Mota,br BRA,"MF,FW",25.0,14.1,736,640,91,41,3,4,78,9,36,23,12,0,553,5,10,Matches
Felipe Jonatan,br BRA,"MF,DF",20.0,12.7,444,362,80,6,1,4,24,69,5,2,2,0,341,2,8,Matches
Derlis González,py PAR,"FW,MF",24.0,9.0,267,245,22,1,0,0,19,17,0,0,0,0,196,0,15,Matches
Pará,br BRA,DF,32.0,9.0,532,431,99,18,0,3,7,81,0,0,0,0,461,2,7,Matches
Jean Lucas,br BRA,MF,20.0,6.9,348,336,11,7,2,6,14,1,3,0,2,0,291,1,11,Matches
Luan Peres Petroni,br BRA,DF,24.0,6.4,358,318,39,15,0,7,3,24,0,0,0,0,295,1,4,Matches
Vanderlei,br BRA,GK,34.0,6.0,169,114,55,18,0,0,0,0,0,0,0,0,130,0,0,Matches
Tailson,br BRA,FW,19.0,5.6,178,174,3,1,0,2,14,2,0,0,0,0,131,1,5,Matches
Fernando Uribe,co COL,FW,31.0,4.6,88,79,8,0,0,0,1,0,0,0,0,0,61,1,1,Matches
Rodrygo,br BRA,FW,18.0,4.0,155,144,11,2,0,2,14,7,2,1,0,0,117,0,10,Matches
Luiz Felipe,br BRA,DF,25.0,3.7,214,199,15,14,0,1,0,1,0,0,0,0,190,0,1,Matches
Christian Cueva,pe PER,"FW,DF",27.0,1.7,102,97,5,3,0,0,2,1,1,1,0,0,84,0,1,Matches
Jobson,br BRA,MF,23.0,1.4,93,91,2,2,0,1,0,0,0,0,0,0,81,0,1,Matches
Jonathan Copete,co COL,FW,31.0,0.5,18,18,0,0,0,0,2,0,0,0,0,0,14,0,1,Matches
Lucas Venuto,br BRA,"MF,FW",24.0,0.6,33,32,1,0,0,0,3,1,0,0,0,0,23,0,0,Matches
Kaio Jorge,br BRA,"FW,MF",17.0,0.3,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
Sandry,br BRA,MF,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.5,38.0,18739,16763,1903,619,16,147,625,772,201,90,91,0,15131,73,302,
Opponent Total,,,27.6,38.0,14752,12686,2015,613,21,105,613,741,180,52,94,1,11113,51,254,
