Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Felipe Jonatan,br BRA,DF,21.0,31.7,7,0,0,36,39,2,96,60,34,0,0,0,180,27,33,45.0,Matches
Luan Peres Petroni,br BRA,DF,25.0,27.6,3,1,0,15,28,0,10,47,23,0,0,0,108,39,42,48.1,Matches
Diego Pituca,br BRA,MF,27.0,25.3,5,0,0,34,49,2,8,25,26,0,0,0,170,13,21,38.2,Matches
João Paulo,br BRA,GK,24.0,25.6,2,0,0,1,3,0,0,1,1,0,1,0,28,6,3,66.7,Matches
Marinho,br BRA,"FW,MF",29.0,23.8,4,0,0,39,123,22,107,12,16,4,0,0,117,13,32,28.9,Matches
Pará,br BRA,DF,33.0,23.6,3,0,0,34,24,4,58,35,18,0,0,0,124,26,26,50.0,Matches
Lucas Braga,br BRA,"FW,MF",23.0,22.9,3,0,0,34,48,9,27,13,17,1,0,0,69,30,69,30.3,Matches
Kaio Jorge,br BRA,FW,18.0,21.0,5,0,0,39,40,2,11,4,7,1,0,0,65,24,63,27.6,Matches
Yeferson Soteldo,ve VEN,"FW,MF",22.0,21.1,8,0,0,20,48,4,160,11,4,0,0,0,64,7,20,25.9,Matches
Alison,br BRA,"MF,DF",26.0,16.8,6,2,1,38,31,0,2,21,29,0,2,0,86,19,26,42.2,Matches
Lucas Veríssimo,br BRA,DF,24.0,15.3,6,0,0,22,8,2,2,31,14,0,1,0,59,59,35,62.8,Matches
Arthur,br BRA,"MF,FW",21.0,13.6,2,1,0,23,14,2,44,16,6,0,1,0,70,8,14,36.4,Matches
Mádson,br BRA,DF,28.0,15.4,2,0,0,15,20,3,59,17,8,0,1,0,46,42,29,59.2,Matches
Jobson,br BRA,MF,24.0,12.8,6,0,0,31,16,2,4,27,13,0,0,0,77,13,20,39.4,Matches
Jean Mota,br BRA,MF,26.0,12.3,2,0,0,30,23,0,53,8,17,0,0,0,57,4,14,22.2,Matches
Sandry,br BRA,MF,17.0,12.3,6,1,1,24,13,0,13,7,17,0,1,0,80,6,7,46.2,Matches
Laércio,br BRA,DF,26.0,11.0,1,0,0,18,4,0,1,25,11,0,1,0,41,33,15,68.8,Matches
Luiz Felipe,br BRA,DF,26.0,10.0,1,0,0,12,6,1,1,18,6,0,0,0,35,13,9,59.1,Matches
Carlos Sánchez,uy URU,MF,35.0,8.5,1,0,0,11,18,1,43,4,9,0,0,0,37,2,7,22.2,Matches
John,br BRA,GK,23.0,9.0,0,0,0,1,3,0,0,0,0,0,1,0,7,0,0,,Matches
Alex,br BRA,DF,20.0,8.1,1,0,0,7,10,0,0,12,3,0,1,0,32,9,8,52.9,Matches
Vinicius,br BRA,MF,20.0,7.8,1,0,0,19,10,0,4,15,6,0,0,0,34,7,12,36.8,Matches
Marcos Leonardo,br BRA,"FW,MF",16.0,6.3,2,0,0,21,28,0,1,2,3,0,0,0,13,3,19,13.6,Matches
Wagner,br BRA,DF,20.0,5.5,0,0,0,2,7,0,2,13,8,0,0,0,30,9,13,40.9,Matches
Vladimir,br BRA,GK,30.0,3.4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
Ivonei,br BRA,MF,17.0,3.4,1,0,0,5,6,0,7,4,4,0,0,0,23,1,3,25.0,Matches
Raniel,br BRA,FW,23.0,2.7,0,0,0,7,12,3,0,1,3,0,0,0,12,3,2,60.0,Matches
Bruninho,br BRA,FW,20.0,4.8,1,0,0,25,12,3,0,1,8,0,0,0,16,25,35,41.7,Matches
Tailson,br BRA,"MF,FW",20.0,4.4,0,0,0,8,11,0,8,3,7,0,0,0,20,3,8,27.3,Matches
Guilherme Nunes,br BRA,MF,21.0,2.3,1,0,0,7,2,0,1,5,6,0,0,0,17,1,2,33.3,Matches
Fernando Pileggi,br BRA,DF,20.0,1.0,0,0,0,1,4,0,3,0,0,0,0,0,6,0,0,,Matches
Lucas Lourenço,br BRA,"MF,FW",19.0,4.0,2,0,0,12,15,0,6,5,7,0,0,0,21,3,3,50.0,Matches
Ângelo,br BRA,"MF,FW",15.0,1.8,0,0,0,3,5,0,6,0,3,0,0,0,8,0,1,0.0,Matches
Gabriel Pirani,br BRA,FW,17.0,0.5,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,,Matches
Tim Wellington,br BRA,DF,18.0,0.5,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,100.0,Matches
Renyer,br BRA,FW,16.0,0.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0.0,Matches
Fernando Uribe,co COL,FW,32.0,0.3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,25.0,Matches
Anderson Ceará,br BRA,FW,20.0,0.3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,Matches
Allanzinho,br BRA,MF,19.0,0.2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,50.0,Matches
Derick Fernando,br BRA,DF,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,24.6,38.0,82,5,2,596,683,64,741,447,337,6,10,0,1760,451,598,43.0,
Opponent Total,,,26.6,38.0,104,9,4,715,563,57,667,412,310,7,13,3,1675,598,451,57.0,
