Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
João Paulo,br BRA,GK,25.0,33.0,6,0,0,1,2,0,0,1,2,0,1,0,60,10,3,76.9,Matches
Marcos Guilherme,br BRA,"FW,MF",25.0,29.9,4,0,0,28,13,3,36,11,15,0,0,0,118,8,26,23.5,Matches
Felipe Jonatan,br BRA,"DF,MF",22.0,28.4,4,0,0,25,29,1,119,53,26,0,0,0,188,33,36,47.8,Matches
Marinho,br BRA,"FW,MF",30.0,24.7,9,0,0,57,117,14,72,8,23,3,0,0,109,26,47,35.6,Matches
Guilherme Camacho,br BRA,MF,30.0,25.1,4,0,0,36,9,0,21,41,32,0,0,0,156,15,10,60.0,Matches
Lucas Braga,br BRA,"FW,MF",24.0,25.6,4,0,0,29,63,8,65,15,14,0,1,0,124,26,52,33.3,Matches
Luiz Felipe,br BRA,DF,27.0,21.1,4,0,0,29,14,2,3,33,17,0,0,1,93,49,28,63.6,Matches
Gabriel Pirani,br BRA,"MF,FW",18.0,19.8,0,0,0,25,32,5,77,4,11,0,0,0,81,2,16,11.1,Matches
Jean Mota,br BRA,MF,27.0,18.7,6,1,0,24,42,1,110,18,25,0,1,0,108,10,11,47.6,Matches
Pará,br BRA,DF,34.0,14.2,5,0,0,18,15,1,39,12,5,0,0,0,88,20,17,54.1,Matches
Danilo Boza,br BRA,DF,22.0,16.2,2,0,0,9,4,1,2,20,16,0,0,0,72,51,20,71.8,Matches
Mádson,br BRA,"DF,MF",29.0,18.5,3,0,0,19,20,4,45,30,8,1,0,0,68,66,45,59.5,Matches
Kaiky,br BRA,DF,17.0,14.8,4,0,0,34,5,0,0,23,9,0,1,0,66,29,28,50.9,Matches
Vinícius Zanocelo,br BRA,MF,20.0,14.7,6,0,0,27,12,0,4,27,11,0,0,0,86,18,23,43.9,Matches
Carlos Sánchez,uy URU,"MF,FW",36.0,15.8,4,0,0,14,40,5,114,7,11,1,0,0,78,6,9,40.0,Matches
Wagner,br BRA,DF,21.0,11.2,3,0,0,19,8,0,2,18,5,0,1,0,57,25,15,62.5,Matches
Kaio Jorge,br BRA,FW,19.0,9.8,1,0,0,11,14,2,4,0,1,0,0,0,23,8,17,32.0,Matches
Emiliano Velázquez,uy URU,DF,26.0,9.1,0,0,0,7,1,0,2,14,19,0,1,0,65,17,15,53.1,Matches
Léo Baptistão,br BRA,FW,28.0,6.0,1,0,0,13,11,1,8,2,5,0,0,0,13,8,25,24.2,Matches
Luan Peres Petroni,br BRA,DF,26.0,7.0,3,0,0,9,12,0,4,7,6,0,0,0,56,19,10,65.5,Matches
Diego Tardelli,br BRA,FW,35.0,6.6,1,0,0,7,7,2,3,0,3,0,0,0,28,2,7,22.2,Matches
Robson,br BRA,DF,20.0,5.3,1,0,0,7,2,0,1,5,5,0,0,0,21,11,7,61.1,Matches
Marcos Leonardo,br BRA,FW,17.0,7.1,3,0,0,17,32,4,3,0,3,0,0,0,21,10,18,35.7,Matches
Ângelo,br BRA,"FW,MF",16.0,6.5,1,0,0,9,10,2,18,2,2,0,0,0,33,3,11,21.4,Matches
Alison,br BRA,"MF,DF",27.0,4.7,3,0,0,7,11,0,0,13,5,0,1,0,35,8,5,61.5,Matches
Moraes,br BRA,"DF,MF",23.0,5.1,2,0,0,10,8,1,14,15,2,0,0,0,39,12,10,54.5,Matches
Vinicius,br BRA,"MF,DF",21.0,4.9,2,0,0,12,1,0,0,8,4,0,1,0,16,13,6,68.4,Matches
John,br BRA,GK,24.0,4.0,0,0,0,0,2,0,0,1,0,0,0,0,9,2,0,100.0,Matches
Raniel,br BRA,"FW,MF",24.0,4.8,3,0,0,20,11,2,0,5,2,0,1,0,12,10,22,31.3,Matches
Ivonei,br BRA,MF,18.0,1.6,0,0,0,0,2,0,2,3,1,0,0,0,8,1,0,100.0,Matches
Sandry,br BRA,MF,18.0,1.4,1,0,0,4,1,0,1,2,5,0,0,0,5,2,0,100.0,Matches
Jandrei,br BRA,GK,27.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,66.7,Matches
Matías Lacava,ve VEN,FW,18.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,20.0,Matches
Bruninho,br BRA,"FW,MF",21.0,0.2,0,0,0,4,0,0,0,0,0,0,0,0,1,4,1,80.0,Matches
Luiz Henrique,br BRA,"FW,MF",21.0,0.2,0,0,0,1,0,0,2,0,0,0,0,0,2,0,2,0.0,Matches
Jobson,br BRA,MF,25.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
Lucas Venuto,br BRA,DF,26.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0.0,Matches
Kevin Malthus,br BRA,FW,18.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,25.6,38.0,90,1,0,533,551,59,771,399,293,5,9,1,1947,527,550,48.9,
Opponent Total,,,27.1,38.0,90,2,1,580,509,67,663,351,363,6,8,1,1904,550,527,51.1,
