Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
João Paulo,br BRA,GK,25.0,33.0,38,5,0,6,1,45.3,0.27,8.3,0.25,98,303,32.3,833,121,23.0,28.0,261,42.5,35.6,473,9,1.9,55,1.67,16.2,Matches
John,br BRA,GK,24.0,4.0,2,1,0,0,0,2.2,0.15,0.2,0.05,3,29,10.3,125,20,20.0,27.9,13,30.8,30.1,49,3,6.1,5,1.25,15.3,Matches
Jandrei,br BRA,GK,27.0,1.0,0,0,0,0,0,1.4,0.47,1.4,1.41,2,12,16.7,17,5,47.1,39.9,10,40.0,37.4,16,2,12.5,2,2.0,9.9,Matches
Squad Total,,,25.6,38.0,40,6,0,6,1,48.9,0.26,9.9,0.26,103,344,29.9,971,146,23.0,,288,42.0,35.5,538,14,2.6,62,1.63,,
Opponent Total,,,27.1,38.0,35,6,0,4,1,44.0,0.27,10.0,0.26,201,533,37.7,786,127,47.2,38.0,321,50.5,38.5,615,27,4.4,19,0.5,11.3,
