Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
João Paulo,br BRA,GK,27.0,36,36,3211,35.7,51,1.43,181,130,74.0,11,10,15,8,22.2,6,4,1,1,20.0,Matches
Vladimir,br BRA,GK,33.0,3,2,209,2.3,13,5.6,21,10,38.1,0,0,2,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.5,38,38,3420,38.0,64,1.68,202,140,70.3,11,10,17,8,21.1,6,4,1,1,20.0,
Opponent Total,,,27.6,38,38,3420,38.0,39,1.03,152,115,78.3,17,10,11,16,42.1,6,6,0,0,0.0,
