Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Ricardo Oliveira,br BRA,FW,34.0,32,2737.0,86.0,80.0,30.4,31,88.0,25.0,1,18.0,1,1.53,46.0,33.0,13.0,0.43,-0.23,Matches
Lucas Lima,br BRA,"FW,MF",24.0,31,2697.0,87.0,78.9,30.0,31,87.0,23.0,0,,0,1.42,48.0,38.0,10.0,0.33,-0.66,Matches
David Braz,br BRA,DF,27.0,29,2588.0,89.0,75.7,28.8,29,89.0,27.0,0,,2,1.59,43.0,28.0,15.0,0.52,0.2,Matches
Victor Ferraz,br BRA,"DF,MF",27.0,29,2581.0,89.0,75.5,28.7,29,89.0,27.0,0,,0,1.59,50.0,33.0,17.0,0.59,0.49,Matches
Vanderlei,br BRA,GK,30.0,28,2475.0,88.0,72.4,27.5,27,90.0,27.0,1,45.0,6,1.61,43.0,28.0,15.0,0.55,0.26,Matches
Gabriel Barbosa,br BRA,"FW,MF",18.0,31,2059.0,66.0,60.2,22.9,27,74.0,4.0,4,17.0,2,1.55,40.0,26.0,14.0,0.61,0.35,Matches
Renato,br BRA,MF,35.0,25,2186.0,87.0,63.9,24.3,25,87.0,22.0,0,,0,1.84,42.0,23.0,19.0,0.78,0.86,Matches
Geuvânio,br BRA,"FW,MF",22.0,28,1969.0,70.0,57.6,21.9,25,76.0,7.0,3,19.0,0,1.5,33.0,21.0,12.0,0.55,0.18,Matches
Thiago Maia,br BRA,MF,17.0,28,2008.0,72.0,58.7,22.3,23,85.0,16.0,5,11.0,5,1.75,37.0,21.0,16.0,0.72,0.59,Matches
Zeca,br BRA,DF,20.0,22,1980.0,90.0,57.9,22.0,22,90.0,22.0,0,,1,2.0,42.0,17.0,25.0,1.14,1.57,Matches
Werley,br BRA,DF,26.0,23,1952.0,85.0,57.1,21.7,22,88.0,20.0,1,23.0,10,1.17,28.0,26.0,2.0,0.09,-0.89,Matches
Gustavo Henrique,br BRA,DF,21.0,20,1725.0,86.0,50.4,19.2,19,89.0,18.0,1,38.0,7,2.0,38.0,17.0,21.0,1.1,1.25,Matches
Marquinhos Gabriel,br BRA,"FW,MF",24.0,25,1582.0,63.0,46.3,17.6,17,82.0,8.0,8,24.0,7,1.8,30.0,11.0,19.0,1.08,1.13,Matches
Daniel Guedes,br BRA,DF,20.0,18,1316.0,73.0,38.5,14.6,16,81.0,10.0,2,14.0,9,1.17,17.0,20.0,-3.0,-0.21,-1.1,Matches
Vladimir,br BRA,GK,25.0,11,945.0,86.0,27.6,10.5,11,86.0,10.0,0,,25,1.08,16.0,14.0,2.0,0.19,-0.39,Matches
Lucas Otávio,br BRA,MF,20.0,14,938.0,67.0,27.4,10.4,10,81.0,7.0,4,32.0,13,1.07,11.0,17.0,-6.0,-0.58,-1.45,Matches
Paulo Ricardo,br BRA,DF,20.0,11,791.0,72.0,23.1,8.8,9,84.0,7.0,2,16.0,17,1.55,14.0,10.0,4.0,0.46,-0.02,Matches
Chiquinho,br BRA,"DF,MF",25.0,10,755.0,76.0,22.1,8.4,8,90.0,7.0,2,20.0,12,1.0,6.0,7.0,-1.0,-0.12,-0.76,Matches
Rafael Longuine,br BRA,"FW,MF",24.0,12,639.0,53.0,18.7,7.1,6,74.0,1.0,6,33.0,15,1.0,12.0,14.0,-2.0,-0.28,-0.93,Matches
Nilson,br BRA,FW,23.0,13,545.0,42.0,15.9,6.1,5,84.0,2.0,8,16.0,19,1.31,7.0,6.0,1.0,0.17,-0.37,Matches
Leandrinho,br BRA,MF,21.0,6,361.0,60.0,10.6,4.0,4,83.0,3.0,2,16.0,13,1.17,5.0,4.0,1.0,0.25,-0.25,Matches
Robinho,br BRA,"FW,MF",31.0,4,354.0,89.0,10.4,3.9,4,89.0,3.0,0,,0,1.25,4.0,4.0,0.0,0.0,-0.53,Matches
Cristian Ledesma,it ITA,MF,32.0,4,234.0,59.0,6.8,2.6,3,73.0,1.0,1,14.0,6,1.0,0.0,2.0,-2.0,-0.77,-1.33,Matches
Neto Berola,br BRA,"FW,MF",27.0,19,539.0,28.0,15.8,6.0,2,63.0,0.0,17,24.0,9,1.11,6.0,8.0,-2.0,-0.33,-0.96,Matches
Leandro,br BRA,"FW,MF",21.0,14,285.0,20.0,8.3,3.2,2,70.0,0.0,12,12.0,5,1.71,8.0,4.0,4.0,1.26,0.86,Matches
Serginho,cn CHN,"FW,MF",19.0,10,197.0,20.0,5.8,2.2,2,60.0,0.0,8,10.0,13,1.7,3.0,1.0,2.0,0.91,0.47,Matches
Elano,br BRA,MF,33.0,5,129.0,26.0,3.8,1.4,2,44.0,0.0,3,14.0,6,2.2,2.0,2.0,0.0,0.0,-0.49,Matches
Edwin Valencia,co COL,"DF,MF",29.0,2,109.0,55.0,3.2,1.2,2,55.0,1.0,0,,0,0.5,1.0,1.0,0.0,0.0,-0.49,Matches
Marquinhos,br BRA,MF,25.0,5,195.0,39.0,5.7,2.2,1,68.0,0.0,4,32.0,21,1.8,2.0,3.0,-1.0,-0.46,-0.99,Matches
Caju,br BRA,DF,19.0,4,157.0,39.0,4.6,1.7,1,93.0,1.0,3,21.0,12,0.0,2.0,5.0,-3.0,-1.72,-2.3,Matches
Léo Cittadini,br BRA,MF,20.0,6,151.0,25.0,4.4,1.7,1,67.0,0.0,5,17.0,14,1.67,3.0,2.0,1.0,0.6,0.13,Matches
Leonardo José Aparecido Moura,br BRA,DF,28.0,3,109.0,36.0,3.2,1.2,1,92.0,1.0,2,9.0,9,2.0,1.0,1.0,0.0,0.0,-0.49,Matches
Alison,br BRA,MF,21.0,3,107.0,36.0,3.1,1.2,1,61.0,0.0,2,23.0,3,2.33,3.0,1.0,2.0,1.68,1.25,Matches
Vitor Bueno,br BRA,"FW,MF",20.0,4,77.0,19.0,2.3,0.9,0,,0.0,4,19.0,8,2.25,3.0,0.0,3.0,3.51,3.1,Matches
Fernando Medeiros,br BRA,MF,18.0,1,30.0,30.0,0.9,0.3,0,,0.0,1,29.0,1,3.0,2.0,0.0,2.0,6.0,5.58,Matches
Cicinho,bg BUL,"DF,MF",26.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,5.0,2,1.0,0.0,0.0,0.0,0.0,-0.47,Matches
Diego Cardoso,br BRA,FW,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Lucas Crispim,br BRA,"DF,MF",20.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Diogo Vitor da Cruz,br BRA,FW,17.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Crystian,br BRA,DF,22.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Gabriel Gasparotto,br BRA,GK,21.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
João Paulo,br BRA,GK,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Wesley Pionteck Souza,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
