Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Fábio,br BRA,GK,35.0,19,19,1655,18.4,33,1.79,78,49,62.8,5,4,10,2,10.5,4,4,0,0,0.0,Matches
Rafael Pires,br BRA,GK,26.0,17,17,1530,17.0,14,0.82,54,43,75.9,8,4,5,8,47.1,4,1,2,1,66.7,Matches
Lucas França,br BRA,GK,20.0,3,2,235,2.6,2,0.77,13,11,84.6,1,1,0,0,0.0,0,0,0,0,,Matches
Squad Total,,,26.9,38,38,3420,38.0,49,1.29,145,103,69.7,14,9,15,10,26.3,8,5,2,1,28.6,
Opponent Total,,,26.8,38,38,3420,38.0,48,1.26,165,120,72.1,15,9,14,13,34.2,5,2,1,2,33.3,
