Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-02-27,21:30,Libertadores,Group stage,Tue,Away,L,2,4,ar Racing Club,52,,Henrique Pacheco Lima,4-2-3-1,4-1-3-2,Wilmar Roldán,Match Report,
2018-04-04,21:45,Libertadores,Group stage,Wed,Home,D,0,0,br Vasco da Gama,52,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-04-14,16:00,Série A,Matchweek 1,Sat,Home,L,0,1,Grêmio,41,19285.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2018-04-19,21:30,Libertadores,Group stage,Thu,Away,D,0,0,cl U de Chile,41,,Henrique Pacheco Lima,4-3-3,3-4-3,Víctor Carrillo,Match Report,
2018-04-22,16:00,Série A,Matchweek 2,Sun,Away,L,0,1,Fluminense,67,10016.0,Henrique Pacheco Lima,4-4-2,3-4-1-2,Flavio Rodrigues De Souza,Match Report,
2018-04-26,19:15,Libertadores,Group stage,Thu,Home,W,7,0,cl U de Chile,54,,Henrique Pacheco Lima,4-2-3-1,3-4-3,Roddy Zambrano,Match Report,
2018-04-29,19:00,Série A,Matchweek 3,Sun,Away,D,0,0,Internacional,42,20913.0,Manoel,4-4-2,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-05-02,21:45,Libertadores,Group stage,Wed,Away,W,4,0,br Vasco da Gama,45,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2018-05-06,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,Botafogo (RJ),52,20908.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,
2018-05-13,11:00,Série A,Matchweek 5,Sun,Home,W,2,0,Sport Recife,56,20095.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2018-05-19,16:00,Série A,Matchweek 6,Sat,Away,L,0,1,Atlético Mineiro,32,15384.0,Manoel,4-4-2,4-2-3-1,Raphael Claus,Match Report,
2018-05-22,21:30,Libertadores,Group stage,Tue,Home,W,2,1,ar Racing Club,36,,Henrique Pacheco Lima,4-2-3-1,4-1-3-2,Andrés Rojas,Match Report,
2018-05-27,16:00,Série A,Matchweek 7,Sun,Away,W,1,0,Santos,45,10670.0,Henrique Pacheco Lima,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2018-05-30,21:45,Série A,Matchweek 8,Wed,Home,W,1,0,Palmeiras,51,19679.0,Léo,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2018-06-03,19:00,Série A,Matchweek 9,Sun,Away,W,1,0,Ceará,57,15234.0,Léo,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,
2018-06-06,21:45,Série A,Matchweek 10,Wed,Home,D,1,1,Vasco da Gama,66,23725.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-06-09,19:00,Série A,Matchweek 11,Sat,Away,L,0,2,Chapecoense,50,6637.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,
2018-06-13,19:30,Série A,Matchweek 12,Wed,Away,D,1,1,Paraná,56,5131.0,Léo,4-4-2,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2018-07-19,19:30,Série A,Matchweek 13,Thu,Home,W,3,1,América (MG),53,17956.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
