Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Unnamed: 17_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Fábio,br BRA,GK,36.0,32.0,0,0,0,2,4,0,0,4,1,0,2,0,Matches
Diogo Barbosa,br BRA,DF,24.0,30.8,4,0,0,26,36,4,87,62,54,0,0,1,Matches
Thiago Neves,br BRA,MF,31.0,28.9,7,0,0,34,45,8,162,15,20,0,0,0,Matches
Henrique Pacheco Lima,br BRA,MF,31.0,25.6,7,1,0,33,41,1,5,54,42,0,1,0,Matches
Léo,br BRA,DF,29.0,26.0,9,0,0,19,11,0,3,39,23,0,0,0,Matches
Lucas Romero,ar ARG,"DF,MF",22.0,25.0,6,0,0,35,25,0,21,65,63,0,1,0,Matches
Rafinha,br BRA,MF,33.0,22.1,4,1,0,32,58,4,72,24,28,1,0,0,Matches
Murilo Cerqueira,br BRA,DF,19.0,22.2,3,0,0,32,8,1,0,31,22,1,1,0,Matches
Alisson,br BRA,"FW,MF",23.0,20.7,2,0,0,35,50,7,58,16,25,1,0,0,Matches
Ezequiel,br BRA,DF,23.0,20.1,5,0,0,33,25,0,63,27,38,0,1,0,Matches
Rafael Sóbis,br BRA,"FW,MF",31.0,15.7,5,0,0,20,18,2,30,8,5,0,0,0,Matches
Robinho,br BRA,MF,29.0,13.9,5,0,0,21,11,5,122,11,14,1,0,0,Matches
Hudson,br BRA,MF,29.0,13.1,2,0,0,30,16,1,17,22,30,0,0,0,Matches
Lucas Silva,br BRA,MF,23.0,13.1,3,1,0,31,18,1,5,16,23,0,0,0,Matches
Ariel Cabral,ar ARG,MF,29.0,12.0,4,0,0,14,22,0,14,17,24,0,0,0,Matches
Giorgian De Arrascaeta,uy URU,"FW,MF",22.0,11.9,2,0,0,21,31,0,62,4,13,0,0,0,Matches
Digão,br BRA,DF,28.0,9.2,3,1,1,10,6,0,0,18,2,0,0,0,Matches
Manoel,br BRA,DF,26.0,8.4,1,0,0,3,8,1,0,10,8,0,0,0,Matches
Sassá,br BRA,FW,23.0,8.7,2,0,0,33,24,11,5,2,7,2,0,0,Matches
Élber,br BRA,"FW,MF",24.0,8.5,0,0,0,5,29,3,31,5,10,0,0,0,Matches
Bryan Silva Garcia,br BRA,DF,24.0,7.5,2,0,0,12,13,0,37,15,7,0,1,0,Matches
Rafael Marques,br BRA,FW,33.0,7.2,1,0,0,7,16,3,3,4,4,0,0,0,Matches
Rafael Pires,br BRA,GK,27.0,6.0,1,0,0,1,2,0,0,0,0,0,1,0,Matches
Ramón Ábila,ar ARG,FW,27.0,6.0,2,0,0,5,12,9,2,1,1,0,0,0,Matches
Luis Caicedo Medina,ec ECU,DF,24.0,5.5,2,0,0,10,6,0,1,11,5,0,0,0,Matches
Nonoca,br BRA,MF,18.0,3.1,1,0,0,8,3,0,0,4,8,0,0,0,Matches
Dedé,br BRA,DF,28.0,2.5,0,0,0,1,2,0,0,3,1,0,0,0,Matches
Raniel,br BRA,FW,20.0,3.0,2,0,0,6,13,1,1,1,4,1,0,0,Matches
John Lennon,br BRA,DF,25.0,2.1,2,0,0,7,4,0,7,6,4,0,1,0,Matches
Jonata,br BRA,FW,19.0,1.6,0,0,0,2,0,1,0,1,0,0,0,0,Matches
Rafael Galhardo,br BRA,DF,25.0,1.5,0,0,0,1,0,0,15,1,0,0,0,0,Matches
Arthur,br BRA,DF,17.0,1.6,0,0,0,1,1,0,0,3,0,0,0,0,Matches
Judivan,br BRA,"FW,MF",21.0,0.5,0,0,0,1,2,0,0,3,1,0,0,0,Matches
Alexis Messidoro,ar ARG,MF,19.0,0.4,0,0,0,2,1,0,2,0,4,0,0,0,Matches
Alex Apolinário,br BRA,DF,20.0,0.2,0,0,0,0,2,0,0,1,1,0,0,0,Matches
Squad Total,,,27.6,38.0,87,4,1,533,563,63,825,504,492,7,9,1,
Opponent Total,,,26.9,38.0,92,3,3,604,493,53,777,623,442,6,5,1,
