Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Fábio,br BRA,GK,38.0,35.0,2,0,0,0,5,0,0,1,1,0,0,0,25,13,1,92.9,Matches
Henrique Pacheco Lima,br BRA,MF,33.0,33.0,5,0,0,46,71,1,10,53,42,1,0,0,202,67,66,50.4,Matches
Thiago Neves,br BRA,MF,33.0,23.4,8,0,0,26,32,2,119,7,9,0,0,0,76,18,35,34.0,Matches
Egídio Pereira Júnior,br BRA,DF,32.0,22.7,4,1,1,34,25,1,146,36,44,0,1,0,167,31,24,56.4,Matches
Fred,br BRA,FW,35.0,24.5,10,0,0,49,42,13,3,2,8,0,0,0,36,77,95,44.8,Matches
David,br BRA,"FW,MF",23.0,22.5,3,0,0,48,29,13,53,7,20,0,0,0,93,34,46,42.5,Matches
Luis Manuel Orejuela,co COL,DF,23.0,20.2,4,1,1,41,21,2,67,32,19,1,1,0,116,25,25,50.0,Matches
Robinho,br BRA,"MF,FW",31.0,20.8,7,0,0,35,28,0,123,18,16,0,0,0,117,2,8,20.0,Matches
Marquinhos Gabriel,br BRA,"FW,MF",28.0,20.0,3,0,0,16,22,2,45,7,10,0,0,0,73,14,21,40.0,Matches
Dedé,br BRA,DF,30.0,18.8,2,0,0,12,20,0,0,25,13,0,0,0,87,76,22,77.6,Matches
Éderson,br BRA,MF,19.0,18.3,4,0,0,39,29,1,6,26,15,0,0,0,100,27,24,52.9,Matches
Fabrício Bruno,br BRA,DF,22.0,19.0,4,0,0,4,12,0,3,13,13,0,1,0,89,50,30,62.5,Matches
Cacá,br BRA,DF,19.0,19.2,5,0,0,18,12,0,7,12,14,0,1,0,64,55,45,55.0,Matches
Léo,br BRA,DF,31.0,18.0,1,0,0,20,6,0,0,20,14,0,0,0,92,51,34,60.0,Matches
Pedro Rocha Neves,br BRA,"FW,MF",24.0,16.3,3,0,0,21,30,3,34,7,21,2,0,0,52,10,28,26.3,Matches
Dodô,br BRA,DF,26.0,15.1,2,0,0,28,6,1,66,26,20,0,1,0,77,17,17,50.0,Matches
Ariel Cabral,ar ARG,MF,31.0,8.5,3,0,0,16,8,1,2,17,9,0,0,0,45,18,18,50.0,Matches
Sassá,br BRA,FW,25.0,10.2,3,1,1,26,24,4,12,3,3,0,0,0,21,13,39,25.0,Matches
Edílson Mendes,br BRA,DF,32.0,9.9,5,2,1,19,11,0,39,16,9,0,0,0,62,10,12,45.5,Matches
Jadson,br BRA,"MF,FW",25.0,8.4,2,0,0,12,17,0,11,6,12,0,0,0,44,4,4,50.0,Matches
Lucas Romero,ar ARG,"DF,MF",24.0,7.8,3,0,0,10,14,1,2,16,9,0,1,0,47,8,11,42.1,Matches
Rodriguinho Marinho,br BRA,MF,30.0,3.3,2,0,0,2,7,1,1,1,4,0,0,0,19,7,3,70.0,Matches
Weverton,br BRA,DF,19.0,3.8,0,0,0,1,4,1,19,5,3,0,1,0,12,2,6,25.0,Matches
Rafael Pires,br BRA,GK,29.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Ezequiel,br BRA,"FW,MF",20.0,4.1,0,0,0,6,13,0,9,7,5,0,0,0,29,1,4,20.0,Matches
Mauricio,br BRA,"MF,FW",17.0,3.3,0,0,0,3,5,1,12,0,2,0,0,0,14,0,3,0.0,Matches
Lucas Silva,br BRA,MF,25.0,3.0,0,0,0,2,2,0,1,2,6,0,0,0,24,6,5,54.5,Matches
Diederrick Joel,cm CMR,FW,25.0,1.5,0,0,0,3,2,0,1,0,2,0,0,0,2,1,6,14.3,Matches
Murilo Cerqueira,br BRA,DF,21.0,0.9,2,1,1,3,1,0,0,3,1,0,0,0,6,1,4,20.0,Matches
Rafael Santos,br BRA,"DF,MF",20.0,0.9,1,0,0,0,0,0,5,2,1,0,0,0,3,0,2,0.0,Matches
Raniel,br BRA,FW,22.0,0.6,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0.0,Matches
Vinícius Popó,br BRA,FW,17.0,0.5,0,0,0,2,3,2,0,0,0,0,0,0,2,0,0,,Matches
Jadsom,br BRA,"MF,FW",17.0,0.3,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,100.0,Matches
Rafinha,br BRA,FW,35.0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
Welinton Torrão,br BRA,MF,19.0,0.2,0,0,0,0,1,1,3,1,0,0,0,0,2,0,1,0.0,Matches
Squad Total,,,28.9,38.0,88,6,5,543,504,51,801,372,346,4,7,0,1802,640,641,50.0,
Opponent Total,,,27.3,38.0,70,6,3,533,502,32,705,394,317,5,5,0,1825,641,640,50.0,
