Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Henrique Pacheco Lima,br BRA,MF,30.0,29.6,4,28,8,28.6,0.95,0.27,0.14,0.5,,0,0,Matches
Giorgian De Arrascaeta,uy URU,"FW,MF",21.0,26.6,9,75,25,33.3,2.81,0.94,0.11,0.32,,1,3,Matches
Bruno Rodrigo,br BRA,DF,30.0,29.3,1,24,3,12.5,0.82,0.1,0.04,0.33,,0,0,Matches
Lucas Romero,ar ARG,"DF,MF",21.0,20.9,0,16,0,0.0,0.77,0.0,0.0,,,0,0,Matches
Robinho,br BRA,MF,28.0,19.7,4,27,9,33.3,1.37,0.46,0.15,0.44,,0,0,Matches
Rafael Sóbis,br BRA,"FW,MF",30.0,18.6,4,76,26,34.2,4.09,1.4,0.05,0.15,,0,0,Matches
Lucas Marques,br BRA,DF,27.0,19.2,0,13,5,38.5,0.68,0.26,0.0,0.0,,0,0,Matches
Ariel Cabral,ar ARG,MF,28.0,18.5,1,14,3,21.4,0.76,0.16,0.07,0.33,,0,0,Matches
Fábio,br BRA,GK,35.0,18.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Willian,br BRA,"FW,MF",29.0,19.0,4,60,24,40.0,3.15,1.26,0.07,0.17,,0,0,Matches
Edimar Fraga,br BRA,"DF,MF",29.0,18.6,0,13,0,0.0,0.7,0.0,0.0,,,0,0,Matches
Rafael Pires,br BRA,GK,26.0,17.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Manoel,br BRA,DF,25.0,15.8,1,10,3,30.0,0.63,0.19,0.1,0.33,,0,0,Matches
Ramón Ábila,ar ARG,FW,26.0,14.8,7,35,19,54.3,2.36,1.28,0.2,0.37,,0,1,Matches
Bryan Silva Garcia,br BRA,DF,23.0,13.7,0,12,2,16.7,0.87,0.15,0.0,0.0,,0,0,Matches
Léo,br BRA,DF,28.0,13.8,0,15,1,6.7,1.09,0.07,0.0,0.0,,0,0,Matches
Bruno Ramires,br BRA,"DF,MF",21.0,13.3,0,12,3,25.0,0.9,0.23,0.0,0.0,,0,0,Matches
Bruno Viana,br BRA,DF,20.0,13.0,0,3,1,33.3,0.23,0.08,0.0,0.0,,0,0,Matches
Alisson,br BRA,"FW,MF",22.0,13.3,4,32,11,34.4,2.41,0.83,0.09,0.27,,1,1,Matches
Ezequiel,br BRA,DF,22.0,9.7,1,3,1,33.3,0.31,0.1,0.33,1.0,,0,0,Matches
Élber,br BRA,"FW,MF",23.0,8.4,2,16,5,31.3,1.9,0.59,0.13,0.4,,0,0,Matches
Rafinha,br BRA,MF,32.0,9.4,2,17,6,35.3,1.81,0.64,0.12,0.33,,0,0,Matches
Duvier Riascos,co COL,FW,29.0,6.2,1,20,6,30.0,3.23,0.97,0.05,0.17,,0,0,Matches
Fabrício Bruno,br BRA,DF,19.0,4.2,1,3,1,33.3,0.71,0.24,0.33,1.0,,0,0,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",26.0,4.0,0,3,0,0.0,0.75,0.0,0.0,,,0,0,Matches
Allano,br BRA,"FW,MF",20.0,3.5,0,2,1,50.0,0.57,0.28,0.0,0.0,,0,0,Matches
Mayke,br BRA,"DF,MF",23.0,2.7,0,1,0,0.0,0.36,0.0,0.0,,,0,0,Matches
Matías Pisano,ar ARG,"FW,MF",24.0,2.0,1,4,4,100.0,1.96,1.96,0.25,0.25,,0,0,Matches
Lucas França,br BRA,GK,20.0,2.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Federico Gino,uy URU,"DF,MF",22.0,2.4,0,3,1,33.3,1.26,0.42,0.0,0.0,,0,0,Matches
Alex Apolinário,br BRA,DF,19.0,1.9,0,5,3,60.0,2.65,1.59,0.0,0.0,,0,0,Matches
Marcos Vinícius,br BRA,MF,21.0,1.8,0,3,2,66.7,1.64,1.09,0.0,0.0,,0,0,Matches
Denílson,br BRA,MF,27.0,1.1,0,1,0,0.0,0.9,0.0,0.0,,,0,0,Matches
Rafael Silva,br BRA,FW,25.0,0.7,0,0,0,,0.0,0.0,,,,0,0,Matches
Douglas Coutinho,br BRA,"FW,MF",21.0,2.1,1,5,3,60.0,2.38,1.43,0.2,0.33,,0,0,Matches
Marciel,br BRA,MF,20.0,0.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Bruno Nazário,br BRA,"FW,MF",20.0,0.2,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,26.9,38.0,48,551,176,31.9,14.5,4.63,0.08,0.26,,2,5,
Opponent Total,,,26.8,38.0,46,415,158,38.1,10.92,4.16,0.1,0.26,,5,8,
