Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Rafael Cabral,br BRA,GK,32.0,37.0,1288,1029,1280,8,0,0,1288,0,0,,0,,673,3791,2374,0,0,0,1,0,568,0,Matches
Luciano Castán,br BRA,DF,33.0,35.7,2231,316,1088,1082,67,38,2231,7,6,85.7,0,0.0,1296,6952,4347,23,9,2,11,6,1480,7,Matches
Marlon,br BRA,DF,25.0,35.5,2606,84,767,1175,685,28,2606,36,23,63.9,9,25.0,1234,6232,3430,55,50,3,35,21,1442,175,Matches
William,br BRA,DF,27.0,29.4,1967,75,490,902,588,35,1967,70,29,41.4,35,50.0,988,5492,3135,71,48,6,46,14,1087,156,Matches
Bruno Nascimento,br BRA,"FW,MF",25.0,31.3,1364,20,117,503,773,99,1361,122,56,45.9,51,41.8,846,5555,3003,104,82,25,84,42,1001,271,Matches
Neris,br BRA,DF,30.0,23.5,1239,159,545,662,41,19,1239,17,11,64.7,5,29.4,740,4594,3143,21,9,0,14,6,770,3,Matches
Mateus Vital,br BRA,MF,24.0,20.9,1125,16,135,554,456,46,1125,71,35,49.3,31,43.7,707,4548,2107,54,44,10,47,36,819,126,Matches
Machado,br BRA,MF,27.0,25.3,1454,57,290,891,284,15,1454,21,11,52.4,9,42.9,780,3157,1332,13,18,2,18,8,951,27,Matches
Wesley,br BRA,"FW,MF",23.0,19.7,851,14,85,360,423,75,851,82,39,47.6,32,39.0,529,3664,1988,65,38,22,53,21,622,186,Matches
Jussa,br BRA,MF,26.0,19.6,977,48,269,594,119,14,977,17,13,76.5,3,17.6,532,2297,1120,10,9,0,21,8,611,14,Matches
Lucas Silva,br BRA,MF,29.0,16.4,1074,20,147,661,289,10,1074,45,32,71.1,12,26.7,656,3725,1757,31,33,4,22,19,743,41,Matches
