Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Cássio,br BRA,GK,36.0,21.0,19,1,2,2,0,26.9,0.27,7.9,0.38,48,121,39.7,430,103,23.0,30.7,146,15.1,20.9,314,10,3.2,11,0.52,12.9,Matches
Anderson,br BRA,GK,25.0,17.0,22,1,0,2,1,22.9,0.31,1.9,0.11,32,99,32.3,345,76,20.9,28.6,125,21.6,26.6,239,11,4.6,11,0.65,12.6,Matches
Squad Total,,,26.9,38.0,41,2,2,4,1,49.9,0.29,9.9,0.26,80,220,36.4,766,179,21.8,,280,18.9,24.0,553,21,3.8,22,0.58,,
Opponent Total,,,27.8,38.0,43,4,0,2,0,46.2,0.27,3.2,0.08,208,521,39.9,974,153,38.4,35.6,304,48.4,39.5,585,37,6.3,26,0.68,12.7,
