Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
William,br BRA,DF,28.0,32.9,1424,1893,75.2,24275,8004,707,814,86.9,522,675,77.3,153,284,53.9,5,4.5,3.8,0.5,40,123,46,13,139,Matches
Matheus Pereira,br BRA,"FW,MF",27.0,31.4,1287,1680,76.6,19043,6531,760,840,90.5,383,496,77.2,85,226,37.6,7,5.7,6.0,1.3,77,157,77,7,224,Matches
Lucas Romero,ar ARG,MF,29.0,28.1,1547,1760,87.9,26246,8316,705,768,91.8,657,714,92.0,137,188,72.9,2,0.8,1.3,1.2,26,136,15,1,159,Matches
João Marcelo,br BRA,DF,23.0,29.9,1573,1731,90.9,29653,11076,542,580,93.4,873,928,94.1,139,180,77.2,2,0.8,1.1,1.2,12,110,4,2,135,Matches
Zé Ivaldo,br BRA,DF,26.0,26.2,1075,1356,79.3,22496,9349,344,380,90.5,568,632,89.9,158,294,53.7,0,0.4,0.6,-0.4,5,93,4,3,80,Matches
Marlon,br BRA,DF,26.0,24.2,1088,1404,77.5,20266,6502,480,548,87.6,460,543,84.7,131,250,52.4,1,2.0,2.0,-1.0,29,78,21,10,98,Matches
Lucas Silva,br BRA,MF,30.0,22.1,954,1096,87.0,15490,3271,485,523,92.7,387,428,90.4,70,110,63.6,1,1.5,1.4,-0.5,26,95,11,2,103,Matches
Cássio,br BRA,GK,36.0,21.0,488,576,84.7,11741,7028,84,84,100.0,229,232,98.7,142,226,62.8,0,0.0,0.0,0.0,1,4,0,0,2,Matches
Gabriel Veron,br BRA,"FW,MF",21.0,17.9,288,384,75.0,3711,847,181,217,83.4,80,103,77.7,7,18,38.9,2,1.5,1.0,0.5,21,17,15,1,34,Matches
Anderson,br BRA,GK,25.0,17.0,396,470,84.3,9251,5549,74,75,98.7,230,232,99.1,83,154,53.9,0,0.0,0.0,0.0,0,4,0,0,0,Matches
Álvaro Barreal,ar ARG,"MF,FW",23.0,16.5,647,843,76.7,10600,3163,346,382,90.6,213,265,80.4,61,123,49.6,4,1.6,2.3,2.4,26,60,24,13,69,Matches
Ramiro Benetti,br BRA,MF,30.0,16.0,618,762,81.1,8995,2427,338,395,85.6,228,260,87.7,28,51,54.9,0,0.7,0.8,-0.7,5,59,8,1,57,Matches
Lucas Villalba,ar ARG,DF,29.0,14.7,777,894,86.9,15369,5388,252,277,91.0,437,475,92.0,83,126,65.9,0,0.3,0.4,-0.3,4,49,1,1,58,Matches
Arthur,br BRA,FW,25.0,14.1,352,449,78.4,5162,900,218,246,88.6,110,130,84.6,17,30,56.7,1,0.8,1.5,0.2,10,13,16,5,35,Matches
