Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-04-04,21:45,Sudamericana,First stage,Tue,Home,W,2,1,py Nacional,,16784.0,Manoel,4-5-1,4-4-2,Juan Soto,Match Report,Leg 1 of 2
2017-05-10,18:15,Sudamericana,First stage,Wed,Away,L,1 (2),2 (3),py Nacional,,,Henrique Pacheco Lima,4-2-3-1,4-2-2-2,Gustavo Murillo,Match Report,Leg 2 of 2; Nacional won; Nacional won on penalty kicks following extra time
2017-05-14,16:00,Série A,Matchweek 1,Sun,Home,W,1,0,São Paulo,38.0,11416.0,Henrique Pacheco Lima,4-2-3-1,3-4-3,Marcelo de Lima Henrique,Match Report,
2017-05-21,19:00,Série A,Matchweek 2,Sun,Away,D,1,1,Sport Recife,56.0,3484.0,Henrique Pacheco Lima,4-2-3-1,4-3-3,Joao Batista de Arruda,Match Report,
2017-05-28,16:00,Série A,Matchweek 3,Sun,Away,W,1,0,Santos,46.0,7025.0,Fábio,4-3-2-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-06-04,19:00,Série A,Matchweek 4,Sun,Home,L,0,2,Chapecoense,61.0,16591.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,
2017-06-08,21:00,Série A,Matchweek 5,Thu,Away,L,0,1,Bahia,41.0,18917.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-06-11,18:30,Série A,Matchweek 6,Sun,Home,W,2,0,Atl Goianiense,70.0,9912.0,Léo,4-2-3-1,4-2-3-1,Joao Batista de Arruda,Match Report,
2017-06-14,21:45,Série A,Matchweek 7,Wed,Away,L,0,1,Corinthians,48.0,30465.0,Fábio,4-3-2-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-06-19,20:00,Série A,Matchweek 8,Mon,Home,D,3,3,Grêmio,55.0,20384.0,Léo,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-06-22,19:30,Série A,Matchweek 9,Thu,Away,L,0,1,Ponte Preta,49.0,4707.0,Fábio,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,
2017-06-25,16:00,Série A,Matchweek 10,Sun,Home,W,2,0,Coritiba,55.0,11778.0,Fábio,4-2-3-1,4-3-3,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-07-02,16:00,Série A,Matchweek 11,Sun,Away,L,1,3,Atlético Mineiro,53.0,17251.0,Fábio,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-07-09,16:00,Série A,Matchweek 12,Sun,Home,W,3,1,Palmeiras,38.0,19090.0,Fábio,4-4-2,4-3-3,Pericles Bassols Pegado Cortez,Match Report,
2017-07-12,21:45,Série A,Matchweek 13,Wed,Away,W,2,0,Ath Paranaense,39.0,13897.0,Fábio,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-07-16,16:00,Série A,Matchweek 14,Sun,Home,D,1,1,Flamengo,37.0,43439.0,Fábio,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-07-20,19:30,Série A,Matchweek 15,Thu,Away,D,1,1,Fluminense,51.0,5753.0,Léo,4-4-2,4-3-3,Leandro Pedro Vuaden,Match Report,
2017-07-23,16:00,Série A,Matchweek 16,Sun,Away,L,0,1,Avaí,72.0,6590.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2017-07-30,19:00,Série A,Matchweek 17,Sun,Home,D,0,0,Vitória,63.0,12471.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2017-08-03,20:00,Série A,Matchweek 18,Thu,Away,W,3,0,Vasco da Gama,50.0,5780.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Home,D,0,0,Botafogo (RJ),61.0,22691.0,Fábio,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,
2017-08-13,11:00,Série A,Matchweek 20,Sun,Away,L,2,3,São Paulo,57.0,56052.0,Léo,4-4-2,4-1-4-1,Rafael Traci,Match Report,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Home,W,2,0,Sport Recife,45.0,30393.0,Fábio,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2017-08-27,19:00,Série A,Matchweek 22,Sun,Home,D,1,1,Santos,54.0,12055.0,Fábio,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2017-09-10,19:00,Série A,Matchweek 23,Sun,Away,W,2,1,Chapecoense,45.0,9676.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-09-17,19:00,Série A,Matchweek 24,Sun,Home,W,1,0,Bahia,51.0,11754.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-09-24,16:00,Série A,Matchweek 25,Sun,Away,W,2,1,Atl Goianiense,46.0,10865.0,Giorgian De Arrascaeta,4-2-2-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,D,1,1,Corinthians,42.0,15727.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-10-07,16:00,Série A,Matchweek 28,Sat,Home,W,2,1,Ponte Preta,68.0,15397.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2017-10-11,21:45,Série A,Matchweek 27,Wed,Away,W,1,0,Grêmio,44.0,7851.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,
2017-10-18,19:30,Série A,Matchweek 29,Wed,Away,L,0,1,Coritiba,64.0,6470.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Home,L,1,3,Atlético Mineiro,59.0,35921.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-10-30,20:00,Série A,Matchweek 31,Mon,Away,D,2,2,Palmeiras,37.0,37961.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-11-05,17:00,Série A,Matchweek 32,Sun,Home,W,1,0,Ath Paranaense,48.0,8157.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-11-08,21:45,Série A,Matchweek 33,Wed,Away,L,0,2,Flamengo,49.0,7111.0,Fábio,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2017-11-12,19:00,Série A,Matchweek 34,Sun,Home,W,3,1,Fluminense,56.0,8644.0,Fábio,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-11-15,19:30,Série A,Matchweek 35,Wed,Home,D,2,2,Avaí,62.0,9259.0,Henrique Pacheco Lima,4-2-3-1,4-2-4-0,Leandro Pedro Vuaden,Match Report,
2017-11-19,16:00,Série A,Matchweek 36,Sun,Away,D,1,1,Vitória,67.0,13095.0,Henrique Pacheco Lima,4-2-3-1,4-3-3,Luiz Flavio De Oliveira,Match Report,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Home,L,0,1,Vasco da Gama,67.0,14930.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Away,D,2,2,Botafogo (RJ),56.0,20636.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,
