Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Neto Moura,br BRA,MF,26.0,5.5,221,261,84.7,4308,1325,86,103,83.5,98,107,91.6,36,39,92.3,0,0.7,0.6,-0.7,5,32,6,2,32,Matches
Ramiro Benetti,br BRA,MF,29.0,4.5,211,250,84.4,3126,1004,125,138,90.6,72,85,84.7,10,14,71.4,1,0.6,0.9,0.4,5,27,6,2,26,Matches
Richard,br BRA,MF,28.0,3.8,223,253,88.1,4000,882,92,102,90.2,104,114,91.2,21,26,80.8,0,0.1,0.1,-0.1,3,19,0,0,8,Matches
João Wellington,br BRA,MF,19.0,4.1,92,113,81.4,1298,424,58,65,89.2,32,41,78.0,1,5,20.0,0,0.0,0.6,0.0,0,9,0,0,11,Matches
Kaiki,br BRA,"DF,FW",19.0,2.5,71,104,68.3,1305,556,28,36,77.8,38,54,70.4,5,9,55.6,0,0.3,0.1,-0.3,1,4,1,1,3,Matches
Wallisson Luiz,br BRA,MF,25.0,4.4,128,161,79.5,2244,598,62,75,82.7,44,50,88.0,17,20,85.0,0,0.1,0.1,-0.1,3,15,2,0,22,Matches
Henrique Dourado,br BRA,FW,33.0,3.8,44,64,68.8,526,107,24,32,75.0,12,16,75.0,1,3,33.3,0,0.6,0.5,-0.6,5,2,2,0,4,Matches
Stênio Toledo,br BRA,"FW,MF",19.0,3.2,87,116,75.0,1204,256,61,73,83.6,24,31,77.4,1,3,33.3,0,0.4,0.3,-0.4,4,6,3,1,7,Matches
Robert,br BRA,"MF,FW",17.0,2.1,25,40,62.5,322,31,16,17,94.1,8,16,50.0,0,4,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
João Marcelo,br BRA,DF,22.0,1.8,103,112,92.0,1940,817,43,46,93.5,49,52,94.2,10,13,76.9,0,0.0,0.0,0.0,0,9,0,0,16,Matches
Igor Marques,br BRA,DF,24.0,1.3,56,83,67.5,905,378,26,34,76.5,26,37,70.3,3,5,60.0,1,0.4,0.2,0.6,4,2,4,4,10,Matches
Anderson,br BRA,GK,24.0,1.0,14,18,77.8,377,262,4,4,100.0,7,8,87.5,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Rafael Bilu,br BRA,FW,23.0,1.0,29,36,80.6,443,74,21,21,100.0,5,7,71.4,3,5,60.0,0,0.8,0.6,-0.8,1,1,1,0,2,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,0.7,26,32,81.3,511,207,4,5,80.0,21,22,95.5,0,4,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Fernando Henrique,br BRA,MF,21.0,1.5,38,46,82.6,724,166,13,15,86.7,17,20,85.0,5,5,100.0,0,0.0,0.0,0.0,0,6,1,0,4,Matches
Paulo Vitor,br BRA,"MF,DF",23.0,1.4,67,76,88.2,1131,235,36,37,97.3,21,24,87.5,10,10,100.0,0,0.1,0.2,-0.1,2,7,2,2,7,Matches
Daniel Jr,br BRA,MF,20.0,0.3,30,33,90.9,599,94,9,10,90.0,16,16,100.0,5,6,83.3,0,0.0,0.1,0.0,0,3,3,0,7,Matches
João Pedro,br BRA,FW,19.0,0.1,1,2,50.0,12,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Fernando,br BRA,FW,17.0,0.1,2,5,40.0,27,1,1,3,33.3,1,2,50.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Squad Total,,,27.8,38.0,14361,18201,78.9,269635,97120,5875,6770,86.8,6437,7467,86.2,1800,3050,59.0,26,35.7,36.5,-9.7,399,1320,298,87,1650,
Opponent Total,,,27.5,38.0,13521,17288,78.2,244062,88749,6035,6846,88.2,5718,6745,84.8,1466,2771,52.9,22,30.6,28.6,-8.6,313,1130,246,61,1378,
