Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Cássio,br BRA,GK,36.0,21,21,1890,21.0,19,0.9,101,82,82.2,6,8,7,6,28.6,1,1,0,0,0.0,Matches
Anderson,br BRA,GK,25.0,17,17,1530,17.0,22,1.29,72,51,70.8,8,2,7,6,35.3,1,1,0,0,0.0,Matches
Squad Total,,,26.9,38,38,3420,38.0,41,1.08,173,133,77.5,14,10,14,12,31.6,2,2,0,0,0.0,
Opponent Total,,,27.8,38,38,3420,38.0,43,1.13,157,113,75.2,14,10,14,13,34.2,5,4,1,0,20.0,
