Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
William,br BRA,DF,28.0,32.9,92,2.79,60,14,5,6,1,6,10,0.3,6,0,1,2,0,1,Matches
Matheus Pereira,br BRA,"FW,MF",27.0,31.4,158,5.04,116,22,8,3,8,1,19,0.61,15,0,3,1,0,0,Matches
Lucas Romero,ar ARG,MF,29.0,28.1,78,2.77,67,4,1,3,1,2,7,0.25,7,0,0,0,0,0,Matches
João Marcelo,br BRA,DF,23.0,29.9,28,0.94,27,0,0,1,0,0,3,0.1,3,0,0,0,0,0,Matches
Zé Ivaldo,br BRA,DF,26.0,26.2,21,0.8,17,0,2,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Marlon,br BRA,DF,26.0,24.2,56,2.31,44,8,2,1,0,1,6,0.25,4,0,0,1,0,1,Matches
Lucas Silva,br BRA,MF,30.0,22.1,64,2.89,53,2,5,2,2,0,1,0.05,1,0,0,0,0,0,Matches
Cássio,br BRA,GK,36.0,21.0,2,0.1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Veron,br BRA,"FW,MF",21.0,17.9,38,2.12,32,0,2,1,2,1,4,0.22,3,0,1,0,0,0,Matches
Anderson,br BRA,GK,25.0,17.0,1,0.06,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Álvaro Barreal,ar ARG,"MF,FW",23.0,16.5,56,3.39,37,10,1,7,1,0,5,0.3,5,0,0,0,0,0,Matches
Ramiro Benetti,br BRA,MF,30.0,16.0,23,1.44,19,2,0,0,1,1,2,0.13,2,0,0,0,0,0,Matches
Lucas Villalba,ar ARG,DF,29.0,14.7,18,1.22,17,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
Arthur,br BRA,FW,25.0,14.1,40,2.83,30,1,3,4,2,0,3,0.21,2,0,0,1,0,0,Matches
Matheus Henrique,br BRA,"MF,FW",26.0,13.5,44,3.25,32,2,2,5,2,1,2,0.15,1,1,0,0,0,0,Matches
Kaiki,br BRA,DF,20.0,13.2,26,1.98,17,0,3,3,2,1,3,0.23,3,0,0,0,0,0,Matches
