Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Juan Ignacio Dinenno,ar ARG,"FW,DF",29.0,2.7,4,2,0,4,0,1,2,50.0,1,1,0,1,0,4,3,0,Matches
Machado,br BRA,MF,28.0,1.9,4,2,1,3,0,1,1,100.0,0,2,0,2,5,9,0,0,Matches
Wesley Gasolina,br BRA,DF,23.0,1.8,2,2,1,1,0,1,5,20.0,4,0,0,0,0,2,4,1,Matches
Vitinho,br BRA,"MF,FW",19.0,5.4,8,3,3,5,0,4,7,57.1,3,5,2,3,3,11,5,0,Matches
Tevis Gabriel,br BRA,FW,18.0,1.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Helibelton Palacios,co COL,DF,30.0,1.0,1,0,1,0,0,1,1,100.0,0,1,1,0,3,4,0,0,Matches
José Cifuentes,ec ECU,MF,24.0,0.8,3,2,0,2,1,2,3,66.7,1,0,0,0,0,3,3,0,Matches
Rafael Elias,br BRA,FW,24.0,1.1,0,0,0,0,0,0,5,0.0,5,1,1,0,0,0,2,0,Matches
Arthur Rodrigues,br BRA,"FW,MF",19.0,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Matches
João Pedro,br BRA,"FW,MF",20.0,0.9,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,Matches
Kenji,br BRA,"FW,MF",18.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
Jhosefer,br BRA,FW,19.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Weverton,br BRA,FW,20.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Squad Total,,,26.9,38.0,600,389,250,266,84,289,582,49.7,293,393,112,281,301,901,753,18,
Opponent Total,,,27.8,38.0,599,367,268,247,84,314,620,50.6,306,450,123,327,346,945,847,10,
